t,min_range,blocked,lidar_range,camera_range,agree,cmd_in_vx,cmd_in_vy,cmd_in_wz,cmd_out_vx,cmd_out_vy,cmd_out_wz,odom_x,odom_y
8.61,0.472,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.003
8.81,0.405,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.004
9.01,0.402,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.005
9.21,0.405,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.005
9.41,0.397,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.005
9.61,0.369,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.004
9.81,0.369,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.005
10.01,0.370,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.006
10.21,0.368,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.004
10.41,0.373,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.003
10.61,0.371,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.003
10.81,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.005
11.01,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.004
11.21,0.372,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.004
11.41,0.369,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.005
11.61,0.371,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.006
11.81,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.006
12.01,0.371,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.005
12.21,0.372,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.005
12.41,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.004
12.61,0.374,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004
12.81,0.371,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.006
13.01,0.369,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.009
13.21,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.008
13.41,0.473,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.006
13.61,0.472,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.004
13.81,0.369,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.006
14.01,0.370,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.009
14.21,0.407,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.007
14.41,0.407,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.005
14.61,0.373,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.003
14.81,0.373,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.003
15.01,0.384,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.005
15.21,0.389,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.007
15.41,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.004
15.61,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.003
15.81,0.369,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.006
16.01,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.006
16.21,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.007
16.41,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.007
16.61,0.386,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.005
16.81,0.377,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.005
17.01,0.369,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.007
17.21,0.380,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.007
17.41,0.373,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.004
17.61,0.373,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.004
17.81,0.372,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.005
18.01,0.370,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.005
18.21,0.370,0,0.486,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.005
18.41,0.374,0,0.486,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.003
18.61,0.373,0,0.486,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.001
18.81,0.473,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.004
19.01,0.375,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.007
19.21,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.004
19.41,0.373,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,-0.007
19.61,0.405,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.008
19.81,0.371,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.005
20.01,0.391,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.005
20.21,0.371,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.007
20.41,0.382,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.007
20.61,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.003
20.81,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.005
21.01,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.007
21.21,0.375,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.005
21.41,0.384,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.004
21.61,0.374,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.005
21.81,0.371,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.004
22.01,0.369,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.007
22.21,0.373,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.002
22.41,0.370,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.003
22.61,0.373,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.008
22.81,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.003
23.01,0.375,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.003
23.21,0.375,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.006
23.41,0.382,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.007
23.61,0.401,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.005
23.81,0.375,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.003
24.01,0.382,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.006
24.21,0.380,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.009
24.41,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.003
24.61,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000
24.81,0.376,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.003
25.01,0.400,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.006
25.21,0.369,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.006
25.41,0.369,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.005
25.61,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.004
25.81,0.371,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.004
26.01,0.371,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.007
26.21,0.375,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.007
26.41,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.005
26.61,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.008
26.81,0.403,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.006
27.01,0.473,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.003
27.21,0.369,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.005
27.41,0.473,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.008
27.61,0.369,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.005
27.81,0.370,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.003
28.01,0.371,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.004
28.21,0.371,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.007
28.41,0.373,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.004
28.61,0.473,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.004
28.81,0.375,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.004
29.01,0.472,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.006
29.21,0.369,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.003
29.41,0.369,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.004
29.61,0.370,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.004
29.81,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004
30.01,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.005
30.21,0.372,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.004
30.41,0.372,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,-0.001
30.61,0.370,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.005
30.81,0.375,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.005
31.01,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.004
31.21,0.371,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.005
31.41,0.369,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.007
31.61,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.004
31.81,0.370,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.005
32.01,0.369,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.004
32.21,0.370,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.005
32.41,0.374,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.005
32.61,0.473,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.005
32.81,0.368,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.005
33.01,0.370,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.007
33.21,0.366,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.003
33.41,0.367,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.002
33.61,0.368,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.006
33.81,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.011
34.01,0.368,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.005
34.21,0.366,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.004
34.41,0.368,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.008
34.61,0.373,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.007
34.81,0.373,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.007
35.01,0.365,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.006
35.21,0.337,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.007
35.41,0.353,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.010
35.61,0.351,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.009
35.81,0.368,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.010
36.01,0.373,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.011
36.21,0.359,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,-0.014
36.41,0.358,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.012
36.61,0.357,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.011
36.81,0.361,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,-0.012
37.01,0.358,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.012,-0.019
37.21,0.358,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,-0.013
37.41,0.343,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.009
37.61,0.343,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.008
37.81,0.361,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.015
38.01,0.366,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,-0.017
38.21,0.354,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.009
38.41,0.369,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.014,-0.010
38.61,0.344,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.020,-0.017
38.81,0.353,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.016
39.01,0.354,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.007
39.21,0.359,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.020,-0.012
39.41,0.362,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.018,-0.015
39.61,0.363,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.010
39.81,0.359,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.011
40.01,0.375,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.012,-0.009
40.21,0.358,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,-0.007
40.41,0.363,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.008
40.61,0.371,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,-0.011
40.81,0.363,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.012,-0.011
41.01,0.356,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.018,-0.020
41.21,0.364,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.017,-0.022
41.41,0.364,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,-0.011
41.61,0.369,0,0.485,0.599,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.007
41.81,0.366,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.015
42.01,0.367,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,-0.016
42.21,0.366,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.019,-0.015
42.41,0.367,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.012,-0.013
42.61,0.374,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.007
42.81,0.379,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,-0.012
43.01,0.379,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.014,-0.019
43.21,0.368,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,-0.012
43.41,0.369,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.018,-0.008
43.61,0.367,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.023,-0.011
43.81,0.352,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.012,-0.016
44.01,0.355,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.004
44.21,0.351,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003
44.41,0.369,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.013
44.61,0.359,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.009
44.81,0.370,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.003
45.01,0.368,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.009
45.21,0.430,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.010
45.41,0.473,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.010
45.61,0.472,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.011
45.81,0.472,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.015
46.01,0.473,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.017
46.21,0.473,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.014
46.41,0.472,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.010
46.61,0.473,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.011
46.81,0.473,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.017
47.01,0.473,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.018
47.21,0.473,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.016
47.41,0.473,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.015
47.61,0.473,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.019
47.81,0.473,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.018
48.01,0.473,0,0.485,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.016
48.21,0.473,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.019
48.41,0.472,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.021
48.61,0.473,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.013
48.81,0.473,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.016
49.01,0.473,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,-0.026
49.21,0.473,0,0.487,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.019
49.41,0.473,0,0.487,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.011
49.61,0.473,0,0.487,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.016
49.81,0.473,0,0.486,0.596,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.019
50.01,0.473,0,0.486,0.596,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.020
50.21,0.472,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.017
50.41,0.473,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.020
50.61,0.472,0,0.486,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.019
50.81,0.472,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.012,-0.020
51.01,0.473,0,0.485,0.597,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.013,-0.022
51.21,0.473,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.025
51.41,0.472,0,0.486,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.016
