t,min_range,blocked,lidar_range,camera_range,agree,cmd_in_vx,cmd_in_vy,cmd_in_wz,cmd_out_vx,cmd_out_vy,cmd_out_wz,odom_x,odom_y
8.81,0.395,0,0.405,0.452,1,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.049
9.01,0.105,0,0.405,0.452,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.042
9.21,0.105,0,0.405,0.452,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.042
9.41,0.105,0,0.407,0.452,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.036
9.61,0.105,0,0.407,0.452,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,0.002
9.81,0.105,0,0.405,0.451,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,0.010
10.01,0.105,0,0.405,0.451,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.012,0.005
10.21,0.105,0,0.405,0.451,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.012,0.005
10.41,0.105,0,0.415,0.456,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.011
10.61,0.105,0,0.415,0.456,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.052
10.81,0.354,0,0.381,0.448,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.034
11.01,0.354,0,0.381,0.448,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.034
11.21,0.106,0,0.381,0.448,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.035
11.41,0.380,0,0.385,0.454,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.051
11.61,0.359,0,0.385,0.454,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.055
11.81,0.359,0,0.392,2.431,0,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.055
12.01,0.377,0,0.392,2.431,0,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.055
12.21,0.367,0,0.392,2.431,0,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.043
12.41,0.380,0,0.417,2.451,0,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.027
12.61,0.380,0,0.417,2.451,0,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.019
12.81,0.373,0,0.433,2.433,0,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.019
13.01,0.377,0,0.433,2.433,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.064
13.21,0.375,0,0.433,2.433,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,0.032
13.41,0.364,0,2.344,2.424,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,0.015
13.61,0.364,0,2.344,2.424,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,0.015
13.81,0.373,0,2.335,2.417,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.020
14.01,0.380,0,2.335,2.417,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.021
14.21,0.384,0,2.335,2.417,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.008
14.41,0.384,0,2.334,2.426,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.008
14.61,0.370,0,2.334,2.426,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.021
14.81,0.405,0,2.322,2.415,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.020
15.01,0.395,0,2.322,2.415,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.027
15.21,0.395,0,2.322,2.415,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.020
15.41,0.413,0,2.320,2.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.020
15.61,0.400,0,2.320,2.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.018
15.81,0.352,0,2.322,2.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.027
16.01,0.405,0,2.322,2.424,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,0.113
16.21,0.405,0,2.322,2.424,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,0.113
16.41,0.432,0,2.341,2.431,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,0.113
16.61,0.105,0,2.341,2.431,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,0.113
16.81,0.105,0,2.355,0.420,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,0.113
17.01,0.105,0,2.355,0.420,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,0.113
17.21,0.472,0,2.355,0.420,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,0.113
17.41,0.480,0,1.607,0.725,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,0.113
17.61,0.476,0,1.607,0.725,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,0.113
17.81,0.486,0,2.536,3.840,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.045,0.114
18.01,0.486,0,2.536,3.840,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.045,0.114
18.21,0.487,0,2.536,3.840,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.046,0.091
18.41,0.495,0,2.804,3.814,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.043,0.083
18.61,0.484,0,2.804,3.814,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,0.026
18.81,0.484,0,1.568,0.434,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,0.026
19.01,0.459,0,1.568,0.434,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,0.026
19.21,0.436,0,1.568,0.434,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,0.026
19.41,0.440,0,2.342,2.429,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,0.026
19.61,0.440,0,2.342,2.429,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,0.026
19.81,0.435,0,2.341,2.426,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,0.026
20.01,0.440,0,2.341,2.426,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,0.026
20.21,0.441,0,2.341,2.426,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,0.026
20.41,0.432,0,2.354,2.432,1,0.000,0.000,0.000,0.000,0.000,0.000,0.043,-0.021
20.61,0.432,0,2.354,2.432,1,0.000,0.000,0.000,0.000,0.000,0.000,0.043,-0.021
20.81,0.435,0,2.325,0.461,0,0.000,0.000,0.000,0.000,0.000,0.000,0.053,-0.026
21.01,0.414,0,2.325,0.461,0,0.000,0.000,0.000,0.000,0.000,0.000,0.052,-0.030
21.21,0.403,0,2.325,0.461,0,0.000,0.000,0.000,0.000,0.000,0.000,0.065,-0.008
21.41,0.403,0,0.424,0.460,1,0.000,0.000,0.000,0.000,0.000,0.000,0.065,-0.008
21.61,0.401,0,0.424,0.460,1,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.011
21.81,0.410,0,0.421,0.466,1,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.037
22.01,0.421,0,0.421,0.466,1,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.039
22.21,0.421,0,0.421,0.466,1,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.041
22.41,0.426,0,0.435,0.471,1,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.041
22.61,0.414,0,0.435,0.471,1,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.040
22.81,0.413,0,0.423,0.427,1,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.036
23.01,0.403,0,0.423,0.427,1,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.039
23.21,0.403,0,0.423,0.427,1,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.039
23.41,0.393,0,0.403,0.426,1,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.036
23.61,0.382,0,0.403,0.426,1,0.000,0.000,0.000,0.000,0.000,0.000,0.058,-0.054
23.81,0.105,0,0.392,0.422,1,0.000,0.000,0.000,0.000,0.000,0.000,0.085,-0.077
24.01,0.105,0,0.392,0.422,1,0.000,0.000,0.000,0.000,0.000,0.000,0.085,-0.077
24.21,0.105,0,0.392,0.422,1,0.000,0.000,0.000,0.000,0.000,0.000,0.092,-0.027
24.41,0.395,0,0.389,0.448,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,0.005
24.61,0.419,0,0.389,0.448,1,0.000,0.000,0.000,0.000,0.000,0.000,0.090,-0.000
24.81,0.419,0,0.429,0.519,1,0.000,0.000,0.000,0.000,0.000,0.000,0.085,-0.001
25.01,0.439,0,0.429,0.519,1,0.000,0.000,0.000,0.000,0.000,0.000,0.085,-0.001
25.21,0.456,0,0.429,0.519,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,0.004
25.41,0.460,0,0.465,0.535,1,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.001
25.61,0.457,0,0.465,0.535,1,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.000
25.81,0.457,0,0.466,0.518,1,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.000
26.01,0.450,0,0.466,0.518,1,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.004
26.21,0.412,0,0.466,0.518,1,0.000,0.000,0.000,0.000,0.000,0.000,0.108,0.007
26.41,0.436,0,0.422,0.501,1,0.000,0.000,0.000,0.000,0.000,0.000,0.109,0.002
26.61,0.436,0,0.422,0.501,1,0.000,0.000,0.000,0.000,0.000,0.000,0.109,0.002
26.81,0.438,0,0.447,0.511,1,0.000,0.000,0.000,0.000,0.000,0.000,0.106,0.007
27.01,0.442,0,0.447,0.511,1,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.004
27.21,0.439,0,0.447,0.511,1,0.000,0.000,0.000,0.000,0.000,0.000,0.104,0.006
27.41,0.439,0,0.448,0.512,1,0.000,0.000,0.000,0.000,0.000,0.000,0.096,-0.001
27.61,0.432,0,0.448,0.512,1,0.000,0.000,0.000,0.000,0.000,0.000,0.096,-0.001
27.81,0.431,0,0.440,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.002
28.01,0.427,0,0.440,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.104,0.002
28.21,0.429,0,0.440,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.107,0.000
28.41,0.429,0,0.438,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,0.107,0.000
28.61,0.428,0,0.438,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.004
28.81,0.426,0,0.435,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.001
29.01,0.425,0,0.435,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,0.108,0.012
29.21,0.425,0,0.435,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,0.108,0.012
29.41,0.424,0,0.433,0.505,1,0.000,0.000,0.000,0.000,0.000,0.000,0.102,-0.001
29.61,0.423,0,0.433,0.505,1,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.005
29.81,0.424,0,0.432,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.007
30.01,0.424,0,0.432,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.007
30.21,0.424,0,0.432,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.002
30.41,0.424,0,0.433,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.112,0.004
30.61,0.424,0,0.433,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.106,0.008
30.81,0.425,0,0.433,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.100,-0.005
31.01,0.425,0,0.433,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.100,-0.005
31.21,0.424,0,0.433,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.006
31.41,0.424,0,0.433,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,0.002
31.61,0.428,0,0.433,0.507,1,0.000,0.000,0.000,0.000,0.000,0.000,0.104,0.008
31.81,0.428,0,0.437,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,0.104,0.008
32.01,0.429,0,0.437,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.001
32.21,0.435,0,0.437,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,0.101,-0.001
32.41,0.447,0,0.444,0.521,1,0.000,0.000,0.000,0.000,0.000,0.000,0.092,0.001
32.61,0.447,0,0.444,0.521,1,0.000,0.000,0.000,0.000,0.000,0.000,0.092,0.001
32.81,0.449,0,0.458,0.529,1,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.001
33.01,0.455,0,0.458,0.529,1,0.000,0.000,0.000,0.000,0.000,0.000,0.100,-0.001
33.21,0.463,0,0.458,0.529,1,0.000,0.000,0.000,0.000,0.000,0.000,0.096,-0.004
33.41,0.465,0,0.472,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,0.106,0.004
33.61,0.465,0,0.472,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,0.106,0.004
33.81,0.468,0,0.477,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.097,-0.006
34.01,0.468,0,0.477,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.097,-0.003
34.21,0.468,0,0.477,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.089,-0.001
34.41,0.468,0,0.477,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,0.089,-0.001
34.61,0.466,0,0.477,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.002
34.81,0.466,0,0.475,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.004
35.01,0.468,0,0.475,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,0.099,-0.006
35.21,0.468,0,0.475,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,0.099,-0.006
35.41,0.469,0,0.478,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.092,0.000
35.61,0.468,0,0.478,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.087,-0.008
35.81,0.470,0,0.479,0.543,1,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.004
36.01,0.471,0,0.479,0.543,1,0.000,0.000,0.000,0.000,0.000,0.000,0.102,-0.004
36.21,0.471,0,0.479,0.543,1,0.000,0.000,0.000,0.000,0.000,0.000,0.102,-0.004
36.41,0.470,0,0.480,0.545,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,0.004
36.61,0.463,0,0.480,0.545,1,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.004
36.81,0.465,0,0.472,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,0.005
37.01,0.465,0,0.472,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,0.005
37.21,0.465,0,0.472,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.096,-0.001
37.41,0.461,0,0.474,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,-0.008
37.61,0.460,0,0.474,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.000
37.81,0.460,0,0.469,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.000
38.01,0.458,0,0.469,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,0.089,-0.001
38.21,0.457,0,0.469,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.001
38.41,0.459,0,0.466,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.003
38.61,0.456,0,0.466,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.092,-0.001
38.81,0.456,0,0.465,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.092,-0.001
39.01,0.457,0,0.465,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.001
39.21,0.456,0,0.465,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.079,-0.006
39.41,0.456,0,0.465,0.537,1,0.000,0.000,0.000,0.000,0.000,0.000,0.087,-0.005
39.61,0.456,0,0.465,0.537,1,0.000,0.000,0.000,0.000,0.000,0.000,0.087,-0.005
39.81,0.457,0,0.466,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.005
40.01,0.457,0,0.466,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.002
40.21,0.457,0,0.466,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.003
40.41,0.457,0,0.466,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.003
40.61,0.458,0,0.466,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.003
40.81,0.457,0,0.466,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.103,-0.001
41.01,0.456,0,0.466,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.093,0.003
41.21,0.454,0,0.466,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.095,-0.002
41.41,0.454,0,0.463,0.535,1,0.000,0.000,0.000,0.000,0.000,0.000,0.095,-0.002
41.61,0.453,0,0.463,0.535,1,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.000
41.81,0.452,0,0.461,0.533,1,0.000,0.000,0.000,0.000,0.000,0.000,0.086,-0.002
42.01,0.453,0,0.461,0.533,1,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.005
42.21,0.453,0,0.461,0.533,1,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.005
42.41,0.452,0,0.461,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.005
42.61,0.450,0,0.461,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.097,-0.002
42.81,0.452,0,0.461,0.532,1,0.000,0.000,0.000,0.000,0.000,0.000,0.083,-0.003
43.01,0.452,0,0.461,0.532,1,0.000,0.000,0.000,0.000,0.000,0.000,0.107,0.004
43.21,0.452,0,0.461,0.532,1,0.000,0.000,0.000,0.000,0.000,0.000,0.107,0.004
43.41,0.452,0,0.461,0.532,1,0.000,0.000,0.000,0.000,0.000,0.000,0.104,0.004
43.61,0.452,0,0.461,0.532,1,0.000,0.000,0.000,0.000,0.000,0.000,0.099,-0.004
43.81,0.454,0,0.461,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.101,0.001
44.01,0.454,0,0.461,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.101,0.001
44.21,0.456,0,0.461,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.104,-0.001
44.41,0.453,0,0.465,0.533,1,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.001
44.61,0.454,0,0.465,0.533,1,0.000,0.000,0.000,0.000,0.000,0.000,0.090,-0.005
44.81,0.454,0,0.463,0.535,1,0.000,0.000,0.000,0.000,0.000,0.000,0.090,-0.005
45.01,0.454,0,0.463,0.535,1,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.001
45.21,0.457,0,0.463,0.535,1,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.002
45.41,0.473,0,0.466,0.547,1,0.000,0.000,0.000,0.000,0.000,0.000,0.102,-0.001
45.61,0.473,0,0.466,0.547,1,0.000,0.000,0.000,0.000,0.000,0.000,0.093,-0.003
45.81,0.473,0,0.466,0.547,1,0.000,0.000,0.000,0.000,0.000,0.000,0.093,-0.003
46.01,0.480,0,0.491,0.555,1,0.000,0.000,0.000,0.000,0.000,0.000,0.085,-0.004
46.21,0.475,0,0.491,0.555,1,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.003
46.41,0.473,0,0.483,0.548,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,-0.001
46.61,0.473,0,0.483,0.548,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,-0.001
46.81,0.464,0,0.473,0.536,1,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.007
47.01,0.466,0,0.473,0.536,1,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000
47.21,0.458,0,0.473,0.536,1,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.004
47.41,0.458,0,0.467,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.004
47.61,0.450,0,0.467,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.085,0.004
47.81,0.448,0,0.457,0.513,1,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.010
48.01,0.456,0,0.457,0.513,1,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.010
48.21,0.456,0,0.457,0.513,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,-0.002
48.41,0.460,0,0.469,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,-0.002
48.61,0.472,0,0.469,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.001
48.81,0.479,0,0.488,0.557,1,0.000,0.000,0.000,0.000,0.000,0.000,0.092,0.001
49.01,0.475,0,0.488,0.557,1,0.000,0.000,0.000,0.000,0.000,0.000,0.096,-0.001
49.21,0.475,0,0.488,0.557,1,0.000,0.000,0.000,0.000,0.000,0.000,0.096,-0.001
49.41,0.472,0,0.554,0.606,1,0.000,0.000,0.000,0.000,0.000,0.000,0.087,-0.010
49.61,0.477,0,0.554,0.606,1,0.000,0.000,0.000,0.000,0.000,0.000,0.093,-0.000
49.81,0.479,0,0.591,0.554,1,0.000,0.000,0.000,0.000,0.000,0.000,0.087,-0.001
50.01,0.479,0,0.591,0.554,1,0.000,0.000,0.000,0.000,0.000,0.000,0.087,-0.001
50.21,0.474,0,0.591,0.554,1,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.004
50.41,0.475,0,0.600,0.605,1,0.000,0.000,0.000,0.000,0.000,0.000,0.101,-0.006
50.61,0.470,0,0.600,0.605,1,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.003
50.81,0.470,0,0.572,0.618,1,0.000,0.000,0.000,0.000,0.000,0.000,0.099,-0.002
51.01,0.576,0,0.572,0.618,1,0.000,0.000,0.000,0.000,0.000,0.000,0.099,-0.002
51.21,0.470,0,0.572,0.618,1,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.001
51.41,0.470,0,0.616,0.656,1,0.000,0.000,0.000,0.000,0.000,0.000,0.098,-0.002
51.61,0.477,0,0.616,0.656,1,0.000,0.000,0.000,0.000,0.000,0.000,0.097,-0.001
51.81,0.477,0,0.618,0.618,1,0.000,0.000,0.000,0.000,0.000,0.000,0.097,-0.001
52.01,0.488,0,0.618,0.618,1,0.000,0.000,0.000,0.000,0.000,0.000,0.101,-0.001
52.21,0.475,0,0.618,0.618,1,0.000,0.000,0.000,0.000,0.000,0.000,0.099,-0.005
52.41,0.470,0,0.597,0.628,1,0.000,0.000,0.000,0.000,0.000,0.000,0.104,-0.002
52.61,0.470,0,0.597,0.628,1,0.000,0.000,0.000,0.000,0.000,0.000,0.104,-0.002
