t,min_range,blocked,lidar_range,camera_range,agree,cmd_in_vx,cmd_in_vy,cmd_in_wz,cmd_out_vx,cmd_out_vy,cmd_out_wz,odom_x,odom_y
8.81,0.105,0,0.622,0.651,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.002
9.01,0.105,0,0.622,0.651,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004
9.21,0.105,0,0.622,0.651,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.003
9.41,0.105,0,0.622,0.650,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.003
9.61,0.105,0,0.622,0.650,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.001
9.81,0.105,0,0.616,0.646,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.005
10.01,0.105,0,0.616,0.646,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.011
10.21,0.106,0,0.616,0.646,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.006
10.41,0.105,0,0.617,0.647,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.006
10.61,0.106,0,0.617,0.647,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.005
10.81,0.105,0,0.616,0.648,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.003
11.01,0.105,0,0.616,0.648,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.004
11.21,0.105,0,0.616,0.648,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.004
11.41,0.105,0,0.619,0.653,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.010
11.61,0.105,0,0.619,0.653,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006
11.81,0.105,0,0.620,0.654,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002
12.01,0.105,0,0.620,0.654,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002
12.21,0.105,0,0.620,0.654,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.002
12.41,0.105,0,0.622,0.654,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.005
12.61,0.105,0,0.622,0.654,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.007
12.81,0.105,0,0.624,0.629,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.005
13.01,0.105,0,0.624,0.629,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.005
13.21,0.105,0,0.624,0.629,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.005
13.41,0.106,0,0.605,0.607,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001
13.61,0.106,0,0.605,0.607,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.008
13.81,0.105,0,0.601,0.645,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.008
14.01,0.105,0,0.601,0.645,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.010
14.21,0.105,0,0.601,0.645,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.006
14.41,0.105,0,0.613,0.651,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001
14.61,0.105,0,0.613,0.651,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001
14.81,0.106,0,0.617,0.651,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002
15.01,0.105,0,0.617,0.651,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002
15.21,0.105,0,0.617,0.651,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.006
15.41,0.105,0,0.615,0.657,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000
15.61,0.105,0,0.615,0.657,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000
15.81,0.105,0,0.624,0.659,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.006
16.01,0.105,0,0.624,0.659,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.001
16.21,0.105,0,0.624,0.659,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.000
16.41,0.105,0,0.625,0.658,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.000
16.61,0.105,0,0.625,0.658,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,0.004
16.81,0.105,0,0.627,0.657,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005
17.01,0.105,0,0.627,0.657,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.006
17.21,0.106,0,0.627,0.657,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.006
17.41,0.106,0,0.624,0.656,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.001
17.61,0.105,0,0.624,0.656,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,0.009
17.81,0.105,0,0.618,0.655,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.004
18.01,0.105,0,0.618,0.655,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000
18.21,0.105,0,0.618,0.655,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000
18.41,0.105,0,0.622,0.654,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.002
18.61,0.105,0,0.622,0.654,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.005
18.81,0.105,0,0.617,0.655,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.009
19.01,0.105,0,0.617,0.655,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.009
19.21,0.105,0,0.617,0.655,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003
19.41,0.106,0,0.617,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002
19.61,0.106,0,0.617,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.008
19.81,0.105,0,0.605,0.641,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005
20.01,0.105,0,0.605,0.641,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005
20.21,0.106,0,0.605,0.641,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000
20.41,0.106,0,0.616,0.642,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.006
20.61,0.105,0,0.616,0.642,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.002
20.81,0.105,0,0.612,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.002
21.01,0.105,0,0.612,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.005
21.21,0.105,0,0.612,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.002
21.41,0.105,0,0.608,0.643,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.009
21.61,0.105,0,0.608,0.643,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.009
21.81,0.105,0,0.606,0.643,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.006
22.01,0.106,0,0.606,0.643,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000
22.21,0.106,0,0.606,0.643,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.004
22.41,0.105,0,0.607,0.641,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.005
22.61,0.105,0,0.607,0.641,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.005
22.81,0.105,0,0.605,0.642,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.010
23.01,0.105,0,0.605,0.642,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.005
23.21,0.105,0,0.605,0.642,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.006
23.41,0.105,0,0.607,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.006
23.61,0.105,0,0.607,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.003
23.81,0.105,0,0.605,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001
24.01,0.105,0,0.605,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.005
24.21,0.105,0,0.605,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.005
24.41,0.105,0,0.600,0.636,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.006
24.61,0.105,0,0.600,0.636,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.009
24.81,0.105,0,0.572,0.584,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.000
25.01,0.105,0,0.572,0.584,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.001
25.21,0.105,0,0.572,0.584,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.001
25.41,0.105,0,0.583,0.611,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.006
25.61,0.105,0,0.583,0.611,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004
25.81,0.105,0,0.649,0.647,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.001
26.01,0.106,0,0.649,0.647,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.001
26.21,0.105,0,0.649,0.647,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.004
26.41,0.105,0,0.660,0.651,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.005
26.61,0.105,0,0.660,0.651,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.000
26.81,0.106,0,0.658,0.655,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.000
27.01,0.105,0,0.658,0.655,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.005
27.21,0.105,0,0.658,0.655,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.004
27.41,0.105,0,0.649,0.660,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.003
27.61,0.105,0,0.649,0.660,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.003
27.81,0.105,0,0.665,0.674,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.003
28.01,0.105,0,0.665,0.674,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.002
28.21,0.105,0,0.665,0.674,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.001
28.41,0.105,0,0.672,0.677,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.009
28.61,0.105,0,0.672,0.677,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.009
28.81,0.105,0,0.678,0.688,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.003
29.01,0.105,0,0.678,0.688,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,0.011
29.21,0.105,0,0.678,0.688,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.007
29.41,0.105,0,0.676,0.688,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.007
29.61,0.105,0,0.676,0.688,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.003
29.81,0.106,0,0.692,0.707,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001
30.01,0.106,0,0.692,0.707,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010
30.21,0.105,0,0.692,0.707,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.005
30.41,0.105,0,0.698,0.712,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.005
30.61,0.105,0,0.698,0.712,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.002
30.81,0.105,0,0.702,0.704,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,-0.000
31.01,0.105,0,0.702,0.704,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.006
31.21,0.105,0,0.702,0.704,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.006
31.41,0.105,0,0.666,0.680,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.001
31.61,0.105,0,0.666,0.680,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.001
31.81,0.105,0,0.658,0.682,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.003
32.01,0.105,0,0.658,0.682,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.004
32.21,0.105,0,0.658,0.682,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.004
32.41,0.105,0,0.650,0.674,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,0.003
32.61,0.105,0,0.650,0.674,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.003
32.81,0.105,0,0.643,0.672,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.005
33.01,0.105,0,0.643,0.672,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.005
33.21,0.105,0,0.643,0.672,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006
33.41,0.105,0,0.649,0.681,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002
33.61,0.105,0,0.649,0.681,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.005
33.81,0.105,0,0.652,0.681,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.005
34.01,0.105,0,0.652,0.681,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.006
34.21,0.106,0,0.652,0.681,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,-0.000
34.41,0.106,0,0.640,0.689,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000
34.61,0.105,0,0.640,0.689,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,0.002
34.81,0.106,0,0.669,0.685,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,0.002
35.01,0.105,0,0.669,0.685,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.003
35.21,0.105,0,0.669,0.685,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.001
35.41,0.105,0,0.585,0.572,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.002
35.61,0.105,0,0.585,0.572,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.002
35.81,0.105,0,0.539,0.494,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.006
36.01,0.105,0,0.539,0.494,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.003
36.21,0.105,0,0.539,0.494,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.004
36.41,0.105,0,0.518,0.477,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.004
36.61,0.106,0,0.518,0.477,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.014
36.81,0.105,0,0.548,0.553,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001
37.01,0.105,0,0.548,0.553,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.008
37.21,0.105,0,0.548,0.553,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.004
37.41,0.105,0,0.566,0.574,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.004
37.61,0.105,0,0.566,0.574,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003
37.81,0.105,0,0.585,0.638,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001
38.01,0.105,0,0.585,0.638,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003
38.21,0.106,0,0.585,0.638,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003
38.41,0.106,0,0.613,0.655,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.004
38.61,0.105,0,0.613,0.655,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,0.004
38.81,0.105,0,0.641,0.676,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.006
39.01,0.105,0,0.641,0.676,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.006
39.21,0.105,0,0.641,0.676,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,0.004
39.41,0.105,0,0.640,0.666,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,0.009
39.61,0.105,0,0.640,0.666,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,0.010
39.81,0.105,0,0.627,0.663,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.001
40.01,0.105,0,0.627,0.663,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.001
40.21,0.106,0,0.627,0.663,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.004
40.41,0.105,0,0.629,0.664,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.000
40.61,0.105,0,0.629,0.664,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.014,-0.002
40.81,0.105,0,0.632,0.666,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.014,-0.002
41.01,0.105,0,0.632,0.666,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.009
41.21,0.105,0,0.632,0.666,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.003
41.41,0.105,0,0.631,0.664,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.003
41.61,0.106,0,0.631,0.664,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.003
41.81,0.105,0,0.626,0.664,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.004
42.01,0.105,0,0.626,0.664,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.000
42.21,0.105,0,0.626,0.664,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.003
42.41,0.105,0,0.631,0.660,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,-0.005
42.61,0.105,0,0.631,0.660,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,-0.005
42.81,0.105,0,0.633,0.658,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.001
43.01,0.105,0,0.633,0.658,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001
43.21,0.105,0,0.633,0.658,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.008
43.41,0.106,0,0.634,0.658,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.008
43.61,0.105,0,0.634,0.658,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001
43.81,0.105,0,0.629,0.657,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000
44.01,0.105,0,0.629,0.657,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.005
44.21,0.105,0,0.629,0.657,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.005
44.41,0.105,0,0.592,0.606,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.002
44.61,0.105,0,0.592,0.606,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001
44.81,0.105,0,0.565,0.596,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.002
45.01,0.105,0,0.565,0.596,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.002
45.21,0.105,0,0.565,0.596,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,0.005
45.41,0.105,0,0.571,0.600,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008
45.61,0.105,0,0.571,0.600,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004
45.81,0.105,0,0.571,0.608,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.004
46.01,0.105,0,0.571,0.608,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.004
46.21,0.106,0,0.571,0.608,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,0.008
46.41,0.105,0,0.581,0.614,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002
46.61,0.105,0,0.581,0.614,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.005
46.81,0.106,0,0.581,0.614,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.005
47.01,0.106,0,0.581,0.614,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000
47.21,0.106,0,0.581,0.614,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.001
47.41,0.106,0,0.584,0.619,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.004
47.61,0.105,0,0.584,0.619,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003
47.81,0.105,0,0.592,0.620,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003
48.01,0.105,0,0.592,0.620,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003
48.21,0.105,0,0.592,0.620,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.002
48.41,0.105,0,0.605,0.625,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004
48.61,0.105,0,0.605,0.625,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004
48.81,0.106,0,0.611,0.647,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.004
49.01,0.105,0,0.611,0.647,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.001
49.21,0.105,0,0.611,0.647,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.001
49.41,0.105,0,0.608,0.641,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.007
49.61,0.105,0,0.608,0.641,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.007
49.81,0.105,0,0.615,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004
50.01,0.105,0,0.615,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.002
50.21,0.106,0,0.615,0.644,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.006
50.41,0.106,0,0.613,0.643,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.006
50.61,0.105,0,0.613,0.643,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.003
50.81,0.105,0,0.603,0.615,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003
51.01,0.105,0,0.603,0.615,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.005
51.21,0.106,0,0.603,0.615,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.005
51.41,0.106,0,0.582,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005
51.61,0.105,0,0.582,0.598,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.002
51.81,0.105,0,0.583,0.600,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002
52.01,0.106,0,0.583,0.600,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001
52.21,0.105,0,0.583,0.600,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001
52.41,0.106,0,0.587,0.605,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.001
