t,min_range,blocked,lidar_range,camera_range,agree,cmd_in_vx,cmd_in_vy,cmd_in_wz,cmd_out_vx,cmd_out_vy,cmd_out_wz,odom_x,odom_y
8.41,0.106,1,0.972,2.206,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.030,0.058
8.61,0.105,1,0.978,2.198,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.028,0.061
8.81,0.105,1,0.978,2.198,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.029,0.061
9.01,0.106,1,0.987,2.198,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.029,0.061
9.21,0.106,1,0.987,2.198,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.029,0.060
9.41,0.106,1,0.987,2.198,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.032,0.055
9.61,0.106,1,1.057,2.205,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.032,0.063
9.81,0.106,1,1.057,2.205,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.032,0.063
10.01,0.106,1,0.978,2.207,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.028,0.064
10.21,0.106,1,0.978,2.207,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.029,0.064
10.41,0.105,1,0.978,2.207,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.030,0.059
10.61,0.105,1,0.993,2.211,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.028,0.060
10.81,0.106,1,0.993,2.211,0,-0.145,0.037,0.000,0.000,0.000,0.000,-0.028,0.060
11.01,0.106,1,0.996,1.001,1,-0.145,0.037,0.000,0.000,0.000,0.000,-0.034,0.064
11.21,0.105,1,0.996,1.001,1,-0.145,0.037,0.000,0.000,0.000,0.000,-0.030,0.057
11.41,0.106,1,0.996,1.001,1,-0.145,0.037,0.000,0.000,0.000,0.000,-0.028,0.057
11.61,0.106,0,1.016,2.197,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.028,0.057
11.81,0.106,0,1.016,2.197,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.027,0.059
12.01,0.105,0,3.164,2.205,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.035,0.068
12.21,0.106,0,3.164,2.205,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.036,0.060
12.41,0.106,0,3.164,2.205,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.026,0.061
12.61,0.105,0,3.159,2.213,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.026,0.061
12.81,0.106,0,3.159,2.213,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.027,0.060
13.01,0.106,0,1.020,2.214,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.034,0.060
13.21,0.107,0,1.020,2.214,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.030,0.064
13.41,0.107,0,1.020,2.214,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.030,0.064
13.61,0.106,0,1.012,2.211,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.033,0.057
13.81,0.106,0,1.012,2.211,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.032,0.062
14.01,0.105,0,1.007,2.200,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.033,0.065
14.21,0.105,0,1.007,2.200,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.035,0.062
