t,range,guard_cmd,blocked,wheel_speed,wheel_omega,moving,lidar_range,camera_range
8.334,0.4915,0.0343,0,0.0,0.0,0,0.496,0.529
8.354,0.4915,0.0343,0,0.0,0.0,0,0.496,0.529
8.375,0.8035,0.0343,0,0.0,0.0,0,0.496,0.529
8.395,0.8035,0.15,0,0.0,0.0,0,0.496,0.529
8.416,0.8035,0.15,0,0.0,0.0,0,0.496,0.529
8.436,0.4895,0.15,0,0.0,0.0,0,0.496,0.529
8.456,0.4895,0.0336,0,0.0,0.0,0,0.496,0.529
8.477,0.4895,0.0336,0,0.0,0.0,0,0.496,0.529
8.497,0.4895,0.0336,0,0.0,0.0,0,0.496,0.529
8.518,0.406,0.0336,0,0.0417,0.1042,1,0.496,0.529
8.538,0.406,0.0022,0,0.0417,0.1042,1,0.496,0.529
8.559,0.406,0.0022,0,0.0417,0.1042,1,0.416,0.53
8.579,0.406,0.0022,0,0.0417,0.1042,1,0.416,0.53
8.6,0.4045,0.0022,0,0.0417,0.1042,1,0.416,0.53
8.62,0.4045,0.0017,0,0.0208,0.0,1,0.416,0.53
8.64,0.4045,0.0017,0,0.0208,0.0,1,0.416,0.53
8.661,0.4045,0.0017,0,0.0208,0.0,1,0.416,0.53
8.681,0.4065,0.0017,0,0.0208,0.0,1,0.416,0.53
8.702,0.4065,0.0024,0,0.0208,0.0,1,0.416,0.53
8.722,0.4065,0.0024,0,0.0,0.0,0,0.416,0.53
8.743,0.4065,0.0024,0,0.0,0.0,0,0.416,0.53
8.763,0.413,0.0024,0,0.0,0.0,0,0.416,0.53
8.783,0.413,0.0049,0,0.0,0.0,0,0.416,0.53
8.804,0.413,0.0049,0,0.0,0.0,0,0.416,0.53
8.824,0.413,0.0049,0,0.0,0.0,0,0.416,0.53
8.844,0.414,0.0049,0,0.0,0.0,0,0.416,0.53
8.865,0.414,0.0053,0,0.0,0.0,0,0.416,0.53
8.885,0.414,0.0053,0,0.0,0.0,0,0.416,0.53
8.905,0.414,0.0053,0,0.0,0.0,0,0.416,0.53
8.926,0.413,0.0053,0,0.0,0.0,0,0.416,0.53
8.946,0.413,0.0049,0,0.0,0.0,0,0.416,0.53
8.967,0.413,0.0049,0,0.0,0.0,0,0.416,0.53
8.988,0.412,0.0049,0,0.0,0.0,0,0.416,0.53
9.008,0.412,0.0045,0,0.0,0.0,0,0.416,0.53
9.029,0.412,0.0045,0,0.0,0.0,0,0.416,0.53
9.049,0.412,0.0045,0,0.0,0.0,0,0.422,0.479
9.07,0.411,0.0045,0,0.0,0.0,0,0.422,0.479
9.09,0.411,0.0041,0,0.0,0.0,0,0.422,0.479
9.111,0.411,0.0041,0,0.0,0.0,0,0.422,0.479
9.131,0.411,0.0041,0,0.0,0.0,0,0.422,0.479
9.151,0.411,0.0041,0,0.0,0.0,0,0.422,0.479
9.172,0.411,0.0041,0,0.0,0.0,0,0.422,0.479
9.192,0.411,0.0041,0,0.0,0.0,0,0.422,0.479
9.212,0.411,0.0041,0,0.0,0.0,0,0.422,0.479
9.233,0.409,0.0041,0,0.0,0.0,0,0.422,0.479
9.253,0.409,0.0034,0,0.0,0.0,0,0.422,0.479
9.274,0.409,0.0034,0,0.0,0.0,0,0.422,0.479
9.294,0.409,0.0034,0,0.0,0.0,0,0.422,0.479
9.314,0.409,0.0034,0,0.0,0.0,0,0.422,0.479
9.335,0.409,0.0034,0,0.0,0.0,0,0.422,0.479
9.355,0.409,0.0034,0,0.0,0.0,0,0.422,0.479
9.376,0.409,0.0034,0,0.0,0.0,0,0.422,0.479
9.396,0.408,0.0034,0,0.0,0.0,0,0.422,0.479
9.417,0.408,0.003,0,0.0,0.0,0,0.422,0.479
9.437,0.408,0.003,0,0.0,0.0,0,0.422,0.479
9.458,0.408,0.003,0,0.0,0.0,0,0.422,0.479
9.479,0.405,0.003,0,0.0,0.0,0,0.422,0.479
9.499,0.405,0.0019,0,0.0,0.0,0,0.422,0.479
9.519,0.405,0.0019,0,0.0,0.0,0,0.422,0.479
9.54,0.405,0.0019,0,0.0,0.0,0,0.422,0.479
9.56,0.401,0.0019,0,0.0,0.0,0,0.411,0.47
9.58,0.401,0.0004,0,0.0,0.0,0,0.411,0.47
9.601,0.401,0.0004,0,0.0,0.0,0,0.411,0.47
9.622,0.397,0.0004,0,0.0,0.0,0,0.411,0.47
9.643,0.397,0.0,1,0.0,0.0,0,0.411,0.47
9.663,0.397,0.0,1,0.0,0.0,0,0.411,0.47
9.684,0.397,0.0,1,0.0,0.0,0,0.411,0.47
9.704,0.393,0.0,1,0.0,0.0,0,0.411,0.47
9.725,0.393,0.0,1,0.0,0.0,0,0.411,0.47
9.745,0.393,0.0,1,0.0,0.0,0,0.411,0.47
9.765,0.393,0.0,1,0.0,0.0,0,0.411,0.47
9.786,0.388,0.0,1,0.0,0.0,0,0.411,0.47
9.806,0.388,0.0,1,0.0,0.0,0,0.411,0.47
9.827,0.388,0.0,1,0.0,0.0,0,0.411,0.47
9.847,0.388,0.0,1,0.0,0.0,0,0.411,0.47
9.867,0.384,0.0,1,0.0,0.0,0,0.411,0.47
9.888,0.384,0.0,1,0.0,0.0,0,0.411,0.47
9.908,0.384,0.0,1,0.0,0.0,0,0.411,0.47
9.929,0.384,0.0,1,0.0,0.0,0,0.411,0.47
9.949,0.379,0.0,1,0.0,0.0,0,0.411,0.47
9.969,0.379,0.0,1,0.0,0.0,0,0.411,0.47
9.99,0.379,0.0,1,0.0,0.0,0,0.411,0.47
10.01,0.379,0.0,1,0.0,0.0,0,0.411,0.47
10.03,0.374,0.0,1,0.0,0.0,0,0.411,0.47
10.051,0.374,0.0,1,0.0,0.0,0,0.385,0.437
10.071,0.374,0.0,1,0.0,0.0,0,0.385,0.437
10.092,0.374,0.0,1,0.0,0.0,0,0.385,0.437
10.112,0.3705,0.0,1,0.0,0.0,0,0.385,0.437
10.132,0.3705,0.0,1,0.0,0.0,0,0.385,0.437
10.153,0.3705,0.0,1,0.0,0.0,0,0.385,0.437
10.173,0.3705,0.0,1,0.0,0.0,0,0.385,0.437
10.193,0.3665,0.0,1,0.0,0.0,0,0.385,0.437
10.214,0.3665,0.0,1,0.0,0.0,0,0.385,0.437
10.234,0.3665,0.0,1,0.0,0.0,0,0.385,0.437
10.255,0.364,0.0,1,0.0,0.0,0,0.385,0.437
10.275,0.364,0.0,1,0.0,0.0,0,0.385,0.437
10.296,0.364,0.0,1,0.0,0.0,0,0.385,0.437
10.316,0.364,0.0,1,0.0,0.0,0,0.385,0.437
10.337,0.36,0.0,1,0.0,0.0,0,0.385,0.437
10.357,0.36,0.0,1,0.0,0.0,0,0.385,0.437
10.377,0.36,0.0,1,0.0,0.0,0,0.385,0.437
10.398,0.36,0.0,1,0.0,0.0,0,0.385,0.437
10.418,0.358,0.0,1,0.0,0.0,0,0.385,0.437
10.439,0.358,0.0,1,0.0,0.0,0,0.385,0.437
10.459,0.358,0.0,1,0.0,0.0,0,0.385,0.437
10.479,0.358,0.0,1,0.0,0.0,0,0.385,0.437
10.5,0.3555,0.0,1,0.0,0.0,0,0.385,0.437
10.52,0.3555,0.0,1,0.0,0.0,0,0.385,0.437
10.541,0.3555,0.0,1,0.0,0.0,0,0.385,0.437
10.561,0.3555,0.0,1,0.0,0.0,0,0.367,0.417
10.581,0.354,0.0,1,0.0,0.0,0,0.367,0.417
10.602,0.354,0.0,1,0.0,0.0,0,0.367,0.417
10.622,0.354,0.0,1,0.0,0.0,0,0.367,0.417
10.642,0.354,0.0,1,0.0,0.0,0,0.367,0.417
10.663,0.3515,0.0,1,0.0,0.0,0,0.367,0.417
10.683,0.3515,0.0,1,0.0,0.0,0,0.367,0.417
10.703,0.3515,0.0,1,0.0,0.0,0,0.367,0.417
10.724,0.3515,0.0,1,0.0,0.0,0,0.367,0.417
10.744,0.3475,0.0,1,0.0,0.0,0,0.367,0.417
10.764,0.3475,0.0,1,0.0,0.0,0,0.367,0.417
10.785,0.3475,0.0,1,0.0,0.0,0,0.367,0.417
10.805,0.3475,0.0,1,0.0,0.0,0,0.367,0.417
10.826,0.3455,0.0,1,0.0,0.0,0,0.367,0.417
10.846,0.3455,0.0,1,0.0,0.0,0,0.367,0.417
10.867,0.3455,0.0,1,0.0,0.0,0,0.367,0.417
10.887,0.3415,0.0,1,0.0,0.0,0,0.367,0.417
10.907,0.3415,0.0,1,0.0,0.0,0,0.367,0.417
10.928,0.3415,0.0,1,0.0,0.0,0,0.367,0.417
10.949,0.3415,0.0,1,0.0,0.0,0,0.367,0.417
10.969,0.337,0.0,1,0.0,0.0,0,0.367,0.417
10.989,0.337,0.0,1,0.0,0.0,0,0.367,0.417
11.01,0.337,0.0,1,0.0,0.0,0,0.367,0.417
11.03,0.337,0.0,1,0.0,0.0,0,0.367,0.417
11.051,0.3315,0.0,1,0.0,0.0,0,0.343,0.395
11.071,0.3315,0.0,1,0.0,0.0,0,0.343,0.395
11.091,0.3315,0.0,1,0.0,0.0,0,0.343,0.395
11.112,0.3315,0.0,1,0.0,0.0,0,0.343,0.395
11.132,0.326,0.0,1,0.0,0.0,0,0.343,0.395
11.153,0.326,0.0,1,0.0,0.0,0,0.343,0.395
11.173,0.326,0.0,1,0.0,0.0,0,0.343,0.395
11.193,0.326,0.0,1,0.0,0.0,0,0.343,0.395
11.214,0.32,0.0,1,0.0,0.0,0,0.343,0.395
11.234,0.32,0.0,1,0.0,0.0,0,0.343,0.395
11.255,0.32,0.0,1,0.0,0.0,0,0.343,0.395
11.275,0.32,0.0,1,0.0,0.0,0,0.343,0.395
11.295,0.3145,0.0,1,0.0,0.0,0,0.343,0.395
11.316,0.3145,0.0,1,0.0,0.0,0,0.343,0.395
11.336,0.3145,0.0,1,0.0,0.0,0,0.343,0.395
11.356,0.3145,0.0,1,0.0,0.0,0,0.343,0.395
11.377,0.3095,0.0,1,0.0,0.0,0,0.343,0.395
11.397,0.3095,0.0,1,0.0,0.0,0,0.343,0.395
11.418,0.3095,0.0,1,0.0,0.0,0,0.343,0.395
11.438,0.3025,0.0,1,0.0,0.0,0,0.343,0.395
11.458,0.3025,0.0,1,0.0,0.0,0,0.343,0.395
11.479,0.3025,0.0,1,0.0,0.0,0,0.343,0.395
11.499,0.3025,0.0,1,0.0,0.0,0,0.343,0.395
11.52,0.2965,0.0,1,0.0,0.0,0,0.343,0.395
11.54,0.2965,0.0,1,0.0,0.0,0,0.343,0.395
11.56,0.2965,0.0,1,0.0,0.0,0,0.31,0.359
11.581,0.2965,0.0,1,0.0,0.0,0,0.31,0.359
11.601,0.2915,0.0,1,0.0,0.0,0,0.31,0.359
11.622,0.2915,0.0,1,0.0,0.0,0,0.31,0.359
11.642,0.2915,0.0,1,0.0,0.0,0,0.31,0.359
11.662,0.2915,0.0,1,0.0,0.0,0,0.31,0.359
11.683,0.2855,0.0,1,0.0,0.0,0,0.31,0.359
11.703,0.2855,0.0,1,0.0,0.0,0,0.31,0.359
11.723,0.2855,0.0,1,0.0,0.0,0,0.31,0.359
11.744,0.2855,0.0,1,0.0,0.0,0,0.31,0.359
11.764,0.281,0.0,1,0.0,0.0,0,0.31,0.359
11.785,0.281,0.0,1,0.0,0.0,0,0.31,0.359
11.805,0.281,0.0,1,0.0,0.0,0,0.31,0.359
11.825,0.281,0.0,1,0.0,0.0,0,0.31,0.359
11.846,0.2745,0.0,1,0.0,0.0,0,0.31,0.359
11.866,0.2745,0.0,1,0.0,0.0,0,0.31,0.359
11.886,0.2745,0.0,1,0.0,0.0,0,0.31,0.359
11.907,0.2745,0.0,1,0.0,0.0,0,0.31,0.359
11.927,0.2695,0.0,1,0.0,0.0,0,0.31,0.359
11.948,0.2695,0.0,1,0.0,0.0,0,0.31,0.359
11.968,0.2695,0.0,1,0.0,0.0,0,0.31,0.359
11.988,0.2695,0.0,1,0.0,0.0,0,0.31,0.359
12.009,0.2635,0.0,1,0.0,0.0,0,0.31,0.359
12.029,0.2635,0.0,1,0.0,0.0,0,0.31,0.359
12.05,0.2635,0.0,1,0.0,0.0,0,0.278,0.319
12.071,0.2595,0.0,1,0.0,0.0,0,0.278,0.319
12.091,0.2595,0.0,1,0.0,0.0,0,0.278,0.319
12.112,0.2595,0.0,1,0.0,0.0,0,0.278,0.319
12.132,0.2595,0.0,1,0.0,0.0,0,0.278,0.319
12.152,0.2565,0.0,1,0.0,0.0,0,0.278,0.319
12.173,0.2565,0.0,1,0.0,0.0,0,0.278,0.319
12.193,0.2565,0.0,1,0.0,0.0,0,0.278,0.319
12.213,0.2565,0.0,1,0.0,0.0,0,0.278,0.319
12.234,0.2515,0.0,1,0.0,0.0,0,0.278,0.319
12.254,0.2515,0.0,1,0.0,0.0,0,0.278,0.319
12.274,0.2515,0.0,1,0.0,0.0,0,0.278,0.319
12.295,0.2515,0.0,1,0.0,0.0,0,0.278,0.319
12.315,0.2465,0.0,1,0.0,0.0,0,0.278,0.319
12.336,0.2465,0.0,1,0.0,0.0,0,0.278,0.319
12.356,0.2465,0.0,1,0.0,0.0,0,0.278,0.319
12.376,0.2465,0.0,1,0.0,0.0,0,0.278,0.319
12.397,0.2405,0.0,1,0.0,0.0,0,0.278,0.319
12.417,0.2405,0.0,1,0.0,0.0,0,0.278,0.319
12.438,0.2405,0.0,1,0.0,0.0,0,0.278,0.319
12.458,0.2405,0.0,1,0.0,0.0,0,0.278,0.319
12.478,0.2345,0.0,1,0.0,0.0,0,0.278,0.319
12.499,0.2345,0.0,1,0.0,0.0,0,0.278,0.319
12.52,0.2345,0.0,1,0.0,0.0,0,0.278,0.319
12.54,0.2345,0.0,1,0.0,0.0,0,0.278,0.319
12.561,0.2303,0.0,1,0.0,0.0,0,0.247,0.523
12.581,0.2303,0.0,1,0.0,0.0,0,0.247,0.523
12.602,0.2303,0.0,1,0.0,0.0,0,0.247,0.523
12.622,0.2303,0.0,1,0.0,0.0,0,0.247,0.523
12.642,0.2243,0.0,1,0.0,0.0,0,0.247,0.523
12.663,0.2243,0.0,1,0.0,0.0,0,0.247,0.523
12.683,0.2243,0.0,1,0.0,0.0,0,0.247,0.523
12.703,0.2192,0.0,1,0.0,0.0,0,0.247,0.523
12.724,0.2192,0.0,1,0.0,0.0,0,0.247,0.523
12.744,0.2192,0.0,1,0.0,0.0,0,0.247,0.523
12.764,0.2192,0.0,1,0.0,0.0,0,0.247,0.523
12.785,0.2135,0.0,1,0.0,0.0,0,0.247,0.523
12.806,0.2135,0.0,1,0.0,0.0,0,0.247,0.523
12.826,0.2135,0.0,1,0.0,0.0,0,0.247,0.523
12.847,0.2135,0.0,1,0.0,0.0,0,0.247,0.523
12.867,0.2075,0.0,1,0.0,0.0,0,0.247,0.523
12.887,0.2075,0.0,1,0.0,0.0,0,0.247,0.523
12.908,0.2075,0.0,1,0.0,0.0,0,0.247,0.523
12.928,0.2075,0.0,1,0.0,0.0,0,0.247,0.523
12.948,0.2035,0.0,1,0.0,0.0,0,0.247,0.523
12.969,0.2035,0.0,1,0.0,0.0,0,0.247,0.523
12.989,0.2035,0.0,1,0.0,0.0,0,0.247,0.523
13.009,0.2035,0.0,1,0.0,0.0,0,0.247,0.523
13.03,0.1995,0.0,1,0.0,0.0,0,0.247,0.523
13.05,0.1995,0.0,1,0.0,0.0,0,0.219,0.521
13.07,0.1995,0.0,1,0.0,0.0,0,0.219,0.521
13.091,0.1995,0.0,1,0.0,0.0,0,0.219,0.521
13.112,0.1935,0.0,1,0.0,0.0,0,0.219,0.521
13.132,0.1935,0.0,1,0.0,0.0,0,0.219,0.521
13.153,0.1935,0.0,1,0.0,0.0,0,0.219,0.521
13.174,0.1935,0.0,1,0.0,0.0,0,0.219,0.521
13.194,0.1902,0.0,1,0.0,0.0,0,0.219,0.521
13.215,0.1902,0.0,1,0.0,0.0,0,0.219,0.521
13.235,0.1902,0.0,1,0.0,0.0,0,0.219,0.521
13.256,0.1845,0.0,1,0.0,0.0,0,0.219,0.521
13.277,0.1845,0.0,1,0.0,0.0,0,0.219,0.521
13.298,0.1845,0.0,1,0.0,0.0,0,0.219,0.521
13.318,0.1845,0.0,1,0.0,0.0,0,0.219,0.521
13.339,0.1795,0.0,1,0.0,0.0,0,0.219,0.521
13.359,0.1795,0.0,1,0.0,0.0,0,0.219,0.521
13.38,0.1795,0.0,1,0.0,0.0,0,0.219,0.521
13.401,0.1795,0.0,1,0.0,0.0,0,0.219,0.521
13.421,0.1755,0.0,1,0.0,0.0,0,0.219,0.521
13.441,0.1755,0.0,1,0.0,0.0,0,0.219,0.521
13.462,0.1755,0.0,1,0.0,0.0,0,0.219,0.521
13.483,0.1755,0.0,1,0.0,0.0,0,0.219,0.521
13.503,0.1723,0.0,1,0.0,0.0,0,0.219,0.521
13.523,0.1723,0.0,1,0.0,0.0,0,0.219,0.521
13.544,0.1723,0.0,1,0.0,0.0,0,0.219,0.521
13.564,0.1723,0.0,1,0.0,0.0,0,0.194,0.522
13.585,0.1733,0.0,1,0.0,0.0,0,0.194,0.522
13.605,0.1733,0.0,1,0.0,0.0,0,0.194,0.522
13.625,0.1733,0.0,1,0.0,0.0,0,0.194,0.522
13.646,0.1733,0.0,1,0.0,0.0,0,0.194,0.522
13.667,0.1775,0.0,1,0.0,0.0,0,0.194,0.522
13.687,0.1775,0.0,1,0.0,0.0,0,0.194,0.522
13.707,0.1775,0.0,1,0.0,0.0,0,0.194,0.522
13.728,0.1775,0.0,1,0.0,0.0,0,0.194,0.522
13.748,0.1915,0.0,1,0.0,0.0,0,0.194,0.522
13.768,0.1915,0.0,1,0.0,0.0,0,0.194,0.522
13.789,0.1915,0.0,1,0.0,0.0,0,0.194,0.522
13.809,0.2113,0.0,1,0.0,0.0,0,0.194,0.522
13.83,0.2113,0.0,1,0.0,0.0,0,0.194,0.522
13.85,0.2113,0.0,1,0.0,0.0,0,0.194,0.522
13.871,0.2113,0.0,1,0.0,0.0,0,0.194,0.522
13.891,0.2375,0.0,1,0.0,0.0,0,0.194,0.522
13.911,0.2375,0.0,1,0.0,0.0,0,0.194,0.522
13.932,0.2375,0.0,1,0.0,0.0,0,0.194,0.522
13.952,0.2375,0.0,1,0.0,0.0,0,0.194,0.522
13.972,0.2655,0.0,1,0.0,0.0,0,0.194,0.522
13.993,0.2655,0.0,1,0.0,0.0,0,0.194,0.522
14.013,0.2655,0.0,1,0.0,0.0,0,0.194,0.522
14.033,0.2655,0.0,1,0.0,0.0,0,0.194,0.522
14.054,0.2945,0.0,1,0.0,0.0,0,0.308,0.334
14.074,0.2945,0.0,1,0.0,0.0,0,0.308,0.334
14.094,0.2945,0.0,1,0.0,0.0,0,0.308,0.334
14.115,0.2945,0.0,1,0.0,0.0,0,0.308,0.334
14.135,0.322,0.0,1,0.0,0.0,0,0.308,0.334
14.156,0.322,0.0,1,0.0,0.0,0,0.308,0.334
14.176,0.322,0.0,1,0.0,0.0,0,0.308,0.334
14.196,0.322,0.0,1,0.0,0.0,0,0.308,0.334
14.217,0.345,0.0,1,0.0,0.0,0,0.308,0.334
14.237,0.345,0.0,1,0.0,0.0,0,0.308,0.334
14.257,0.345,0.0,1,0.0,0.0,0,0.308,0.334
14.278,0.345,0.0,1,0.0,0.0,0,0.308,0.334
14.298,0.364,0.0,1,0.0,0.0,0,0.308,0.334
14.319,0.364,0.0,1,0.0,0.0,0,0.308,0.334
14.339,0.364,0.0,1,0.0,0.0,0,0.308,0.334
14.36,0.364,0.0,1,0.0,0.0,0,0.308,0.334
14.38,0.379,0.0,1,0.0,0.0,0,0.308,0.334
14.4,0.379,0.0,1,0.0,0.0,0,0.308,0.334
14.421,0.379,0.0,1,0.0,0.0,0,0.308,0.334
14.441,0.392,0.0,1,0.0,0.0,0,0.308,0.334
14.462,0.392,0.0,1,0.0,0.0,0,0.308,0.334
14.482,0.392,0.0,1,0.0,0.0,0,0.308,0.334
14.503,0.392,0.0,1,0.0,0.0,0,0.308,0.334
14.523,0.4,0.0,1,0.0,0.0,0,0.308,0.334
14.544,0.4,0.0,0,0.0,0.0,0,0.308,0.334
14.564,0.4,0.0,0,0.0,0.0,0,0.41,0.451
14.584,0.4,0.0,0,0.0,0.0,0,0.41,0.451
14.605,0.408,0.0,0,0.0,0.0,0,0.41,0.451
14.626,0.408,0.003,0,0.0,0.0,0,0.41,0.451
14.647,0.408,0.003,0,0.0,0.0,0,0.41,0.451
14.667,0.408,0.003,0,0.0,0.0,0,0.41,0.451
14.688,0.415,0.003,0,0.0,0.0,0,0.41,0.451
14.708,0.415,0.0056,0,0.0,0.0,0,0.41,0.451
14.728,0.415,0.0056,0,0.0,0.0,0,0.41,0.451
14.749,0.415,0.0056,0,0.0,0.0,0,0.41,0.451
14.77,0.422,0.0056,0,0.0,0.0,0,0.41,0.451
14.79,0.422,0.0082,0,0.0,0.0,0,0.41,0.451
14.811,0.422,0.0082,0,0.0,0.0,0,0.41,0.451
14.831,0.422,0.0082,0,0.0,0.0,0,0.41,0.451
14.852,0.428,0.0082,0,0.0,0.0,0,0.41,0.451
14.872,0.428,0.0105,0,0.0,0.0,0,0.41,0.451
14.893,0.428,0.0105,0,0.0,0.0,0,0.41,0.451
14.913,0.428,0.0105,0,0.0,0.0,0,0.41,0.451
14.934,0.434,0.0105,0,0.0,0.0,0,0.41,0.451
14.954,0.434,0.0127,0,0.0,0.0,0,0.41,0.451
14.975,0.434,0.0127,0,0.0,0.0,0,0.41,0.451
14.995,0.446,0.0127,0,0.0,0.0,0,0.41,0.451
15.015,0.446,0.0173,0,0.0,0.0,0,0.41,0.451
15.036,0.446,0.0173,0,0.0,0.0,0,0.41,0.451
15.056,0.446,0.0173,0,0.0,0.0,0,0.455,0.503
15.076,0.45,0.0173,0,0.0,0.0,0,0.455,0.503
15.097,0.45,0.0187,0,0.0,0.0,0,0.455,0.503
15.117,0.45,0.0187,0,0.0,0.0,0,0.455,0.503
15.137,0.45,0.0187,0,0.0,0.0,0,0.455,0.503
15.158,0.46,0.0187,0,0.0,0.0,0,0.455,0.503
15.178,0.46,0.0225,0,0.0,0.0,0,0.455,0.503
15.199,0.46,0.0225,0,0.0,0.0,0,0.455,0.503
15.219,0.46,0.0225,0,0.0,0.0,0,0.455,0.503
15.239,0.462,0.0225,0,0.0,0.0,0,0.455,0.503
15.26,0.462,0.0233,0,0.0,0.0,0,0.455,0.503
15.28,0.462,0.0233,0,0.0,0.0,0,0.455,0.503
15.3,0.462,0.0233,0,0.0,0.0,0,0.455,0.503
15.321,0.482,0.0233,0,0.0,0.0,0,0.455,0.503
15.341,0.482,0.0307,0,0.0,0.0,0,0.455,0.503
15.362,0.482,0.0307,0,0.0,0.0,0,0.455,0.503
15.382,0.482,0.0307,0,0.0,0.0,0,0.455,0.503
15.403,0.4925,0.0307,0,0.0,0.0,0,0.455,0.503
15.423,0.4925,0.0347,0,0.0,0.0,0,0.455,0.503
15.443,0.4925,0.0347,0,0.0,0.0,0,0.455,0.503
15.464,0.4925,0.0347,0,0.0,0.0,0,0.455,0.503
15.484,0.4975,0.0347,0,0.0,0.0,0,0.455,0.503
15.505,0.4975,0.0366,0,0.0,0.0,0,0.455,0.503
15.525,0.4975,0.0366,0,0.0,0.0,0,0.455,0.503
15.545,0.4975,0.0366,0,0.0,0.0,0,0.455,0.503
15.566,0.4915,0.0366,0,0.0,0.0,0,0.506,0.529
15.587,0.4915,0.0343,0,0.0,0.0,0,0.506,0.529
15.608,0.4915,0.0343,0,0.0,0.0,0,0.506,0.529
15.628,0.511,0.0343,0,0.0,0.0,0,0.506,0.529
15.649,0.511,0.0416,0,0.0,0.0,0,0.506,0.529
15.669,0.511,0.0416,0,0.0,0.0,0,0.506,0.529
15.69,0.511,0.0416,0,0.0,0.0,0,0.506,0.529
15.71,0.4875,0.0416,0,0.0,0.0,0,0.506,0.529
15.731,0.4875,0.0328,0,0.0,0.0,0,0.506,0.529
15.751,0.4875,0.0328,0,0.0,0.0,0,0.506,0.529
15.772,0.4875,0.0328,0,0.0,0.0,0,0.506,0.529
15.792,0.604,0.0328,0,0.0,0.0,0,0.506,0.529
15.813,0.604,0.0765,0,0.0,0.0,0,0.506,0.529
15.833,0.604,0.0765,0,0.0,0.0,0,0.506,0.529
15.853,0.604,0.0765,0,0.0,0.0,0,0.506,0.529
15.874,0.4955,0.0765,0,0.0,0.0,0,0.506,0.529
15.894,0.4955,0.0358,0,0.0147,0.0521,1,0.506,0.529
15.914,0.4955,0.0358,0,0.0147,0.0521,1,0.506,0.529
15.935,0.4955,0.0358,0,0.0147,0.0521,1,0.506,0.529
15.955,0.4925,0.0358,0,0.0147,0.0521,1,0.506,0.529
15.976,0.4925,0.0347,0,0.0147,0.0521,1,0.506,0.529
15.996,0.4925,0.0347,0,0.0,0.0,0,0.506,0.529
16.016,0.4925,0.0347,0,0.0,0.0,0,0.506,0.529
16.037,0.4915,0.0347,0,0.0,0.0,0,0.506,0.529
16.057,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
16.078,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
16.098,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
16.119,0.4925,0.0343,0,0.0,0.0,0,0.5,0.529
16.139,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
16.16,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
16.181,0.4995,0.0347,0,0.0,0.0,0,0.5,0.529
16.201,0.4995,0.0373,0,0.0,0.0,0,0.5,0.529
16.221,0.4995,0.0373,0,0.0,0.0,0,0.5,0.529
16.242,0.4995,0.0373,0,0.0,0.0,0,0.5,0.529
16.262,0.4925,0.0373,0,0.0,0.0,0,0.5,0.529
16.282,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
16.303,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
16.323,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
16.344,0.672,0.0347,0,0.0,0.0,0,0.5,0.529
16.364,0.672,0.102,0,0.0,0.0,0,0.5,0.529
16.385,0.672,0.102,0,0.0,0.0,0,0.5,0.529
16.405,0.672,0.102,0,0.0,0.0,0,0.5,0.529
16.425,0.4915,0.102,0,0.0,0.0,0,0.5,0.529
16.446,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
16.466,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
16.486,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
16.507,0.4915,0.0343,0,0.0442,0.0521,1,0.5,0.529
16.527,0.4915,0.0343,0,0.0442,0.0521,1,0.5,0.529
16.548,0.4915,0.0343,0,0.0442,0.0521,1,0.5,0.529
16.568,0.4915,0.0343,0,0.0442,0.0521,1,0.5,0.529
16.589,0.4915,0.0343,0,0.0442,0.0521,1,0.5,0.529
16.609,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
16.629,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
16.65,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
16.67,0.4925,0.0343,0,0.0,0.0,0,0.5,0.529
16.691,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
16.711,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
16.731,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
16.752,0.6305,0.0347,0,0.0,0.0,0,0.5,0.529
16.772,0.6305,0.0864,0,0.0,0.0,0,0.5,0.529
16.793,0.6305,0.0864,0,0.0,0.0,0,0.5,0.529
16.813,0.4875,0.0864,0,0.0147,0.0521,1,0.5,0.529
16.833,0.4875,0.0328,0,0.0147,0.0521,1,0.5,0.529
16.854,0.4875,0.0328,0,0.0147,0.0521,1,0.5,0.529
16.874,0.4875,0.0328,0,0.0147,0.0521,1,0.5,0.529
16.895,0.616,0.0328,0,0.0147,0.0521,1,0.5,0.529
16.915,0.616,0.081,0,0.0149,0.0526,1,0.5,0.529
16.935,0.616,0.081,0,0.0149,0.0526,1,0.5,0.529
