t,min_range,blocked,lidar_range,camera_range,agree,cmd_in_vx,cmd_in_vy,cmd_in_wz,cmd_out_vx,cmd_out_vy,cmd_out_wz,odom_x,odom_y
6.42,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.014
6.62,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.018
6.82,0.106,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.012
7.02,0.106,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.011
7.22,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.012
7.42,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.022,-0.014
7.62,0.105,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.027,-0.011
7.82,0.106,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.012
8.02,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.016
8.22,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.017
8.42,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.019,-0.015
8.62,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.016
8.82,0.391,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.013
9.02,0.391,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.011
9.22,0.108,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.022
9.42,0.394,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.025
9.62,0.106,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.017
9.82,0.105,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.011
10.02,0.106,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.021
10.22,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.024
10.42,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.012
10.62,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.009
10.82,0.106,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.018
11.02,0.105,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.024
11.22,0.394,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.020
11.42,0.396,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.025,-0.017
11.62,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.015
11.82,0.394,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.019
12.02,0.394,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.015
12.22,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.012
12.42,0.106,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.020
12.62,0.397,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.011,-0.020
12.82,0.108,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.017
13.02,0.106,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.015
13.22,0.106,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.012
13.42,0.108,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.013
13.62,0.106,0,0.861,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.019
13.82,0.393,0,0.861,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.011,-0.014
14.02,0.394,0,0.856,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.015,-0.014
14.22,0.405,0,0.856,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.022,-0.020
14.42,0.105,0,0.856,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.021
14.62,0.394,0,0.857,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.008
14.82,0.394,0,0.857,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.007
15.02,0.108,0,0.407,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.020
15.22,0.393,0,0.407,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.023
15.42,0.108,0,0.407,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.015
15.62,0.391,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.014
15.82,0.108,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.009
16.02,0.105,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.012
16.22,0.393,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.012
16.42,0.393,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.018
16.62,0.105,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.019
16.82,0.106,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.011,-0.013
17.02,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.015
17.22,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.007
17.42,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.015
17.62,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.023
17.82,0.106,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.020
18.02,0.108,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.021
18.22,0.108,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.019
18.42,0.108,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.009
18.62,0.108,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.006
18.82,0.394,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.021
19.02,0.106,0,0.861,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.019
19.22,0.108,0,0.861,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.014
19.42,0.105,0,0.861,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.011
19.62,0.106,0,0.402,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.011
19.82,0.393,0,0.402,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.015
20.02,0.391,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.020
20.22,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.014
20.42,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.016
20.62,0.106,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.011
20.82,0.105,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.013
21.02,0.393,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.022
21.22,0.391,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.018
21.42,0.105,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.013
21.62,0.105,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.009
21.82,0.105,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.014
22.02,0.108,0,0.400,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.008
22.22,0.394,0,0.400,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.019
22.42,0.394,0,0.400,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,-0.017
22.62,0.106,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.017
22.82,0.106,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.012
23.02,0.389,0,0.400,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.012
23.22,0.389,0,0.400,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.013
23.42,0.393,0,0.400,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.019
23.62,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.019
23.82,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.014
24.02,0.106,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.013
24.22,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.015
24.42,0.106,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.017
24.62,0.106,0,0.401,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.017
24.82,0.393,0,0.401,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.018
25.02,0.394,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.018
25.22,0.105,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.013
25.42,0.105,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.004
25.62,0.106,0,0.407,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,0.012
25.82,0.105,0,0.407,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,0.016
26.02,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.002
26.22,0.391,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.014
26.42,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.028
26.62,0.106,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.024
26.82,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.014
27.02,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.008
27.22,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.008
27.42,0.391,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.014
27.62,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.024
27.82,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.025
28.02,0.105,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.012
28.22,0.391,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.005
28.42,0.105,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.013
28.62,0.108,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.018
28.82,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.018
29.02,0.394,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.027
29.22,0.106,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.020
29.42,0.394,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.007
29.62,0.393,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.015
29.82,0.105,0,0.403,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,-0.028
30.02,0.391,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.031
30.22,0.105,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.022,-0.025
30.42,0.389,0,0.405,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.025
30.62,0.106,0,0.400,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.035
30.82,0.106,0,0.400,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.038
31.02,0.105,0,0.859,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.029
31.22,0.394,0,0.859,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.031
31.42,0.394,0,0.859,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.041
31.62,0.106,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.044
31.82,0.108,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.039
32.02,0.393,0,0.403,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.032
32.22,0.394,0,0.403,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.036
32.42,0.108,0,0.403,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.028
32.62,0.106,0,0.403,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.022
32.82,0.106,0,0.403,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.031,-0.033
33.02,0.391,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.040,-0.039
33.22,0.394,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.039,-0.036
33.42,0.394,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.034,-0.030
33.62,0.398,0,0.405,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.031,-0.034
33.82,0.396,0,0.405,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.030,-0.034
34.02,0.394,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.027,-0.022
34.22,0.391,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.027,-0.017
34.42,0.106,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.002
34.62,0.394,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.002
34.82,0.391,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.044,-0.013
35.02,0.106,0,0.902,0.424,0,0.000,0.000,0.000,0.000,0.000,0.000,0.051,-0.012
35.22,0.106,0,0.902,0.424,0,0.000,0.000,0.000,0.000,0.000,0.000,0.032,-0.003
35.42,0.394,0,0.902,0.424,0,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.011
35.62,0.396,0,0.404,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.022,-0.019
35.82,0.106,0,0.404,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.031,-0.013
36.02,0.106,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.027,-0.008
36.22,0.108,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.007
36.42,0.106,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.025,-0.014
36.62,0.108,0,0.405,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.033
36.82,0.398,0,0.405,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.047
37.02,0.106,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.053
37.22,0.391,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.053
37.42,0.106,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.034,-0.051
37.62,0.394,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.033,-0.060
37.82,0.108,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.023,-0.077
38.02,0.108,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.030,-0.075
38.22,0.393,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.032,-0.060
38.42,0.385,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.034,-0.071
38.62,0.106,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.027,-0.065
38.82,0.108,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.028,-0.060
39.02,0.108,0,0.400,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.054
39.22,0.108,0,0.400,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.055
39.42,0.391,0,0.400,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,-0.054
39.62,0.105,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.044
39.82,0.108,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.041
40.02,0.391,0,0.401,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.046
40.22,0.391,0,0.401,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.052
40.42,0.391,0,0.401,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.023,-0.050
40.62,0.391,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.045
40.82,0.105,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.019,-0.038
41.02,0.391,0,0.413,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.040
41.22,0.108,0,0.413,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.044
41.42,0.106,0,0.413,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,-0.040
41.62,0.391,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.033
41.82,0.108,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.019,-0.037
42.02,0.391,0,0.402,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.042
42.22,0.108,0,0.402,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.038
42.42,0.106,0,0.402,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.038
42.62,0.108,0,0.403,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.034
42.82,0.403,0,0.403,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.026,-0.042
43.02,0.394,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.027,-0.050
43.22,0.394,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.055
43.42,0.108,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.049
43.62,0.106,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.054
43.82,0.394,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.058
44.02,0.394,0,0.406,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.023,-0.054
44.22,0.108,0,0.406,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.052
44.42,0.106,0,0.406,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.051
44.62,0.394,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.050
44.82,0.394,0,0.404,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.056
45.02,0.108,0,0.407,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.057
45.22,0.108,0,0.407,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,-0.055
45.42,0.391,0,0.407,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,-0.051
45.62,0.108,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.025,-0.053
45.82,0.108,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.026,-0.052
46.02,0.108,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.048
46.22,0.106,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,-0.048
46.42,0.108,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.050
46.62,0.106,0,0.403,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.027,-0.060
46.82,0.108,0,0.403,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.025,-0.056
47.02,0.108,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.054
47.22,0.106,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.049
47.42,0.106,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.022,-0.048
47.62,0.108,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.028,-0.056
47.82,0.108,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.029,-0.058
48.02,0.389,0,0.400,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.023,-0.057
48.22,0.394,0,0.400,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.023,-0.051
48.42,0.105,0,0.400,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.025,-0.047
48.62,0.105,0,0.937,0.424,0,0.000,0.000,0.000,0.000,0.000,0.000,0.023,-0.044
48.82,0.391,0,0.937,0.424,0,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.048
49.02,0.105,0,0.402,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.019,-0.055
49.22,0.105,0,0.402,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.046
49.42,0.106,0,0.402,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.027,-0.043
49.62,0.106,0,0.407,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.022,-0.054
49.82,0.108,0,0.407,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.059
50.02,0.394,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.057
50.22,0.108,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.057
50.42,0.108,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.054
50.62,0.397,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.050
50.82,0.389,0,0.405,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.052
51.02,0.108,0,0.403,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.051
51.22,0.108,0,0.403,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.022,-0.057
51.42,0.108,0,0.403,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.026,-0.050
51.62,0.105,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.052
51.82,0.394,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.063
52.02,0.393,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,-0.059
52.22,0.106,0,0.404,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.062
