t,range,guard_cmd,blocked,wheel_speed,wheel_omega,moving,lidar_range,camera_range
8.487,0.5295,0.15,0,0.3168,0.1054,1,0.537,0.55
8.507,0.5295,0.15,0,0.3168,0.1054,1,0.537,0.55
8.528,0.5295,0.15,0,0.3168,0.1054,1,0.537,0.55
8.548,0.5285,0.15,0,0.3168,0.1054,1,0.537,0.55
8.568,0.5285,0.15,0,0.323,0.0521,1,0.537,0.55
8.589,0.5285,0.15,0,0.323,0.0521,1,0.537,0.55
8.609,0.5285,0.15,0,0.323,0.0521,1,0.537,0.55
8.63,0.5315,0.15,0,0.323,0.0521,1,0.537,0.55
8.65,0.5315,0.15,0,0.323,0.0521,1,0.537,0.55
8.67,0.5315,0.15,0,0.3231,0.0521,1,0.537,0.55
8.691,0.5315,0.15,0,0.3231,0.0521,1,0.537,0.55
8.711,0.5305,0.15,0,0.3231,0.0521,1,0.537,0.55
8.731,0.5305,0.15,0,0.3231,0.0521,1,0.537,0.55
8.752,0.5305,0.15,0,0.3231,0.0521,1,0.537,0.55
8.772,0.5305,0.15,0,0.3477,0.0527,1,0.537,0.55
8.793,0.5365,0.15,0,0.3477,0.0527,1,0.537,0.55
8.813,0.5365,0.15,0,0.3477,0.0527,1,0.537,0.55
8.834,0.5365,0.15,0,0.3477,0.0527,1,0.544,0.55
8.854,0.5365,0.15,0,0.3477,0.0527,1,0.544,0.55
8.875,0.5355,0.15,0,0.3232,0.0521,1,0.544,0.55
8.896,0.5355,0.15,0,0.3232,0.0521,1,0.544,0.55
8.916,0.5355,0.15,0,0.3232,0.0521,1,0.544,0.55
8.937,0.5355,0.15,0,0.3232,0.0521,1,0.544,0.55
8.957,0.8675,0.15,0,0.3233,0.0521,1,0.544,0.55
8.978,0.8675,0.15,0,0.3233,0.0521,1,0.544,0.55
8.998,0.8675,0.15,0,0.3233,0.0521,1,0.544,0.55
9.019,0.8675,0.15,0,0.3233,0.0521,1,0.544,0.55
9.039,0.5315,0.15,0,0.3233,0.0521,1,0.544,0.55
9.061,0.5315,0.15,0,0.3264,0.0526,1,0.544,0.55
9.081,0.5315,0.15,0,0.3264,0.0526,1,0.544,0.55
9.102,0.5315,0.15,0,0.3264,0.0526,1,0.544,0.55
9.122,0.5315,0.15,0,0.3264,0.0526,1,0.544,0.55
9.143,0.5315,0.15,0,0.3264,0.0526,1,0.544,0.55
9.163,0.5315,0.15,0,0.3337,0.1041,1,0.544,0.55
9.183,0.5295,0.15,0,0.3337,0.1041,1,0.544,0.55
9.204,0.5295,0.15,0,0.3337,0.1041,1,0.544,0.55
9.225,0.5295,0.15,0,0.3337,0.1041,1,0.544,0.55
9.245,0.5295,0.15,0,0.3337,0.1041,1,0.544,0.55
9.266,0.5305,0.15,0,0.3231,0.0521,1,0.544,0.55
9.286,0.5305,0.15,0,0.3231,0.0521,1,0.544,0.55
9.307,0.5305,0.15,0,0.3231,0.0521,1,0.544,0.55
9.327,0.5305,0.15,0,0.3231,0.0521,1,0.538,0.55
9.347,0.5365,0.15,0,0.3231,0.0521,1,0.538,0.55
9.368,0.5365,0.15,0,0.3273,0.0528,1,0.538,0.55
9.388,0.5365,0.15,0,0.3273,0.0528,1,0.538,0.55
9.409,0.5365,0.15,0,0.3273,0.0528,1,0.538,0.55
9.429,0.5305,0.15,0,0.3273,0.0528,1,0.538,0.55
9.449,0.5305,0.15,0,0.3273,0.0528,1,0.538,0.55
9.47,0.5305,0.15,0,0.344,0.0521,1,0.538,0.55
9.49,0.5305,0.15,0,0.344,0.0521,1,0.538,0.55
9.511,0.5365,0.15,0,0.344,0.0521,1,0.538,0.55
9.531,0.5365,0.15,0,0.344,0.0521,1,0.538,0.55
9.552,0.5365,0.15,0,0.344,0.0521,1,0.538,0.55
9.572,0.5365,0.15,0,0.3342,0.1042,1,0.538,0.55
9.592,0.5305,0.15,0,0.3342,0.1042,1,0.538,0.55
9.613,0.5305,0.15,0,0.3342,0.1042,1,0.538,0.55
9.633,0.5305,0.15,0,0.3342,0.1042,1,0.538,0.55
9.654,1.107,0.15,0,0.3342,0.1042,1,0.538,0.55
9.674,1.107,0.15,0,0.3226,0.052,1,0.538,0.55
9.694,1.107,0.15,0,0.3226,0.052,1,0.538,0.55
9.715,1.107,0.15,0,0.3226,0.052,1,0.538,0.55
9.735,0.5285,0.15,0,0.3226,0.052,1,0.538,0.55
9.756,0.5285,0.15,0,0.3226,0.052,1,0.538,0.55
9.776,0.5285,0.15,0,0.3336,0.0,1,0.538,0.55
9.796,0.5285,0.15,0,0.3336,0.0,1,0.538,0.55
9.817,0.5295,0.15,0,0.3336,0.0,1,0.537,0.549
9.838,0.5295,0.15,0,0.3336,0.0,1,0.537,0.549
9.858,0.5295,0.15,0,0.3336,0.0,1,0.537,0.549
9.879,0.5295,0.15,0,0.327,0.0527,1,0.537,0.549
9.9,0.5295,0.15,0,0.327,0.0527,1,0.537,0.549
9.921,0.5295,0.15,0,0.327,0.0527,1,0.537,0.549
9.941,0.5295,0.15,0,0.327,0.0527,1,0.537,0.549
9.962,0.5295,0.15,0,0.327,0.0527,1,0.537,0.549
9.982,0.5295,0.15,0,0.3341,0.1042,1,0.537,0.549
10.002,0.5295,0.15,0,0.3341,0.1042,1,0.537,0.549
10.023,0.5295,0.15,0,0.3341,0.1042,1,0.537,0.549
10.043,0.5295,0.15,0,0.3341,0.1042,1,0.537,0.549
10.064,0.8455,0.15,0,0.3341,0.1042,1,0.537,0.549
10.084,0.8455,0.15,0,0.3432,0.052,1,0.537,0.549
10.104,0.8455,0.15,0,0.3432,0.052,1,0.537,0.549
10.125,0.8455,0.15,0,0.3432,0.052,1,0.537,0.549
10.145,0.5295,0.15,0,0.3432,0.052,1,0.537,0.549
10.166,0.5295,0.15,0,0.3432,0.052,1,0.537,0.549
10.186,0.5295,0.15,0,0.3273,0.0528,1,0.537,0.549
10.207,0.5295,0.15,0,0.3273,0.0528,1,0.537,0.549
10.228,0.5295,0.15,0,0.3273,0.0528,1,0.537,0.549
10.248,0.5295,0.15,0,0.3273,0.0528,1,0.537,0.549
10.269,0.5295,0.15,0,0.3273,0.0528,1,0.537,0.549
10.289,0.5295,0.15,0,0.3204,0.0516,1,0.537,0.549
10.309,0.5295,0.15,0,0.3204,0.0516,1,0.537,0.549
10.33,0.5295,0.15,0,0.3204,0.0516,1,0.537,0.55
10.35,0.5295,0.15,0,0.3204,0.0516,1,0.537,0.55
10.371,0.5295,0.15,0,0.3204,0.0516,1,0.537,0.55
10.391,0.5295,0.15,0,0.3372,0.1052,1,0.537,0.55
10.412,0.5295,0.15,0,0.3372,0.1052,1,0.537,0.55
10.432,0.5295,0.15,0,0.3372,0.1052,1,0.537,0.55
10.453,1.108,0.15,0,0.3372,0.1052,1,0.537,0.55
10.474,1.108,0.15,0,0.3374,0.1052,1,0.537,0.55
10.495,1.108,0.15,0,0.3374,0.1052,1,0.537,0.55
10.515,1.108,0.15,0,0.3374,0.1052,1,0.537,0.55
10.535,0.5295,0.15,0,0.3374,0.1052,1,0.537,0.55
10.556,0.5295,0.15,0,0.3374,0.1052,1,0.537,0.55
10.577,0.5295,0.15,0,0.3333,0.0,1,0.537,0.55
10.597,0.5295,0.15,0,0.3333,0.0,1,0.537,0.55
10.617,0.5305,0.15,0,0.3333,0.0,1,0.537,0.55
10.638,0.5305,0.15,0,0.3333,0.0,1,0.537,0.55
10.658,0.5305,0.15,0,0.3333,0.0,1,0.537,0.55
10.679,0.5305,0.15,0,0.3231,0.0521,1,0.537,0.55
10.699,0.5315,0.15,0,0.3231,0.0521,1,0.537,0.55
10.719,0.5315,0.15,0,0.3231,0.0521,1,0.537,0.55
10.74,0.5315,0.15,0,0.3231,0.0521,1,0.537,0.55
10.76,0.5365,0.15,0,0.3231,0.0521,1,0.537,0.55
10.781,0.5365,0.15,0,0.3377,0.1053,1,0.537,0.55
10.801,0.5365,0.15,0,0.3377,0.1053,1,0.537,0.55
10.821,0.5365,0.15,0,0.3377,0.1053,1,0.544,0.55
10.842,0.8705,0.15,0,0.3377,0.1053,1,0.544,0.55
10.862,0.8705,0.15,0,0.3377,0.1053,1,0.544,0.55
10.883,0.8705,0.15,0,0.3336,0.0,1,0.544,0.55
10.903,0.8705,0.15,0,0.3336,0.0,1,0.544,0.55
10.923,0.5305,0.15,0,0.3336,0.0,1,0.544,0.55
10.944,0.5305,0.15,0,0.3336,0.0,1,0.544,0.55
10.964,0.5305,0.15,0,0.3336,0.0,1,0.544,0.55
10.985,0.5305,0.15,0,0.3341,0.1042,1,0.544,0.55
11.005,0.5295,0.15,0,0.3341,0.1042,1,0.544,0.55
11.025,0.5295,0.15,0,0.3341,0.1042,1,0.544,0.55
11.046,0.5295,0.15,0,0.3341,0.1042,1,0.544,0.55
11.066,0.5295,0.15,0,0.3341,0.1042,1,0.544,0.55
11.087,0.5295,0.15,0,0.3366,0.0,1,0.544,0.55
11.107,0.5295,0.15,0,0.3366,0.0,1,0.544,0.55
11.127,0.5295,0.15,0,0.3366,0.0,1,0.544,0.55
11.148,0.5295,0.15,0,0.3366,0.0,1,0.544,0.55
11.168,0.5295,0.15,0,0.3366,0.0,1,0.544,0.55
11.189,0.5295,0.15,0,0.3347,0.1044,1,0.544,0.55
11.209,0.5295,0.15,0,0.3347,0.1044,1,0.544,0.55
11.23,0.5295,0.15,0,0.3347,0.1044,1,0.544,0.55
11.25,0.8115,0.15,0,0.3347,0.1044,1,0.544,0.55
11.271,0.8115,0.15,0,0.3347,0.1044,1,0.544,0.55
11.291,0.8115,0.15,0,0.3335,0.104,1,0.544,0.55
11.312,0.8115,0.15,0,0.3335,0.104,1,0.544,0.55
11.332,0.5295,0.15,0,0.3335,0.104,1,0.537,0.55
11.353,0.5295,0.15,0,0.3335,0.104,1,0.537,0.55
11.373,0.5295,0.15,0,0.3335,0.104,1,0.537,0.55
11.393,0.5305,0.15,0,0.3371,0.0,1,0.537,0.55
11.414,0.5305,0.15,0,0.3371,0.0,1,0.537,0.55
11.434,0.5305,0.15,0,0.3371,0.0,1,0.537,0.55
11.455,0.5305,0.15,0,0.3371,0.0,1,0.537,0.55
11.475,0.5295,0.15,0,0.3371,0.0,1,0.537,0.55
11.496,0.5295,0.15,0,0.3362,0.0509,1,0.537,0.55
11.516,0.5295,0.15,0,0.3362,0.0509,1,0.537,0.55
11.537,0.5295,0.15,0,0.3362,0.0509,1,0.537,0.55
11.557,0.5355,0.15,0,0.3362,0.0509,1,0.537,0.55
11.578,0.5355,0.15,0,0.3362,0.0509,1,0.537,0.55
11.598,0.5355,0.15,0,0.3348,0.1044,1,0.537,0.55
11.618,0.5355,0.15,0,0.3348,0.1044,1,0.537,0.55
11.639,0.5345,0.15,0,0.3348,0.1044,1,0.537,0.55
11.659,0.5345,0.15,0,0.3348,0.1044,1,0.537,0.55
11.68,0.5345,0.15,0,0.3348,0.1044,1,0.537,0.55
11.7,0.5345,0.15,0,0.3271,0.0527,1,0.537,0.55
11.721,0.5275,0.15,0,0.3271,0.0527,1,0.537,0.55
11.741,0.5275,0.15,0,0.3271,0.0527,1,0.537,0.55
11.762,0.5275,0.15,0,0.3271,0.0527,1,0.537,0.55
11.782,0.5275,0.15,0,0.3271,0.0527,1,0.537,0.55
11.802,0.8725,0.15,0,0.3437,0.0521,1,0.537,0.55
11.823,0.8725,0.15,0,0.3437,0.0521,1,0.877,0.551
11.843,0.8725,0.15,0,0.3437,0.0521,1,0.877,0.551
11.864,0.8725,0.15,0,0.3437,0.0521,1,0.877,0.551
11.884,0.5345,0.15,0,0.3437,0.0521,1,0.877,0.551
11.904,0.5345,0.15,0,0.3237,0.0522,1,0.877,0.551
11.926,0.5345,0.15,0,0.3237,0.0522,1,0.877,0.551
11.946,0.5355,0.15,0,0.3237,0.0522,1,0.877,0.551
11.966,0.5355,0.15,0,0.3237,0.0522,1,0.877,0.551
11.987,0.5355,0.15,0,0.3237,0.0522,1,0.877,0.551
12.007,0.5355,0.15,0,0.3475,0.0526,1,0.877,0.551
12.028,0.5355,0.15,0,0.3475,0.0526,1,0.877,0.551
12.048,0.5355,0.15,0,0.3475,0.0526,1,0.877,0.551
12.068,0.5355,0.15,0,0.3475,0.0526,1,0.877,0.551
12.089,0.5355,0.15,0,0.3475,0.0526,1,0.877,0.551
12.11,0.5335,0.15,0,0.3232,0.0521,1,0.877,0.551
12.13,0.5335,0.15,0,0.3232,0.0521,1,0.877,0.551
12.15,0.5335,0.15,0,0.3232,0.0521,1,0.877,0.551
12.171,0.5335,0.15,0,0.3232,0.0521,1,0.877,0.551
12.191,0.8585,0.15,0,0.3232,0.0521,1,0.877,0.551
12.212,0.8585,0.15,0,0.3416,0.0517,1,0.877,0.551
12.232,0.8585,0.15,0,0.3416,0.0517,1,0.877,0.551
12.253,0.8585,0.15,0,0.3416,0.0517,1,0.877,0.551
12.273,0.5295,0.15,0,0.3416,0.0517,1,0.877,0.551
12.294,0.5295,0.15,0,0.3416,0.0517,1,0.877,0.551
12.314,0.5295,0.15,0,0.3224,0.052,1,0.877,0.551
12.335,0.5295,0.15,0,0.3224,0.052,1,0.537,0.55
12.355,0.5295,0.15,0,0.3224,0.052,1,0.537,0.55
12.375,0.5295,0.15,0,0.3224,0.052,1,0.537,0.55
12.396,0.5295,0.15,0,0.3224,0.052,1,0.537,0.55
12.416,0.5295,0.15,0,0.347,0.0526,1,0.537,0.55
12.437,0.5295,0.15,0,0.347,0.0526,1,0.537,0.55
12.457,0.5295,0.15,0,0.347,0.0526,1,0.537,0.55
12.477,0.5295,0.15,0,0.347,0.0526,1,0.537,0.55
12.498,0.5295,0.15,0,0.3372,0.1052,1,0.537,0.55
12.518,0.5305,0.15,0,0.3372,0.1052,1,0.537,0.55
12.539,0.5305,0.15,0,0.3372,0.1052,1,0.537,0.55
12.559,0.5305,0.15,0,0.3372,0.1052,1,0.537,0.55
12.58,0.5415,0.15,0,0.3372,0.1052,1,0.537,0.55
12.601,0.5415,0.15,0,0.3235,0.0522,1,0.537,0.55
12.621,0.5415,0.15,0,0.3235,0.0522,1,0.537,0.55
12.642,0.5415,0.15,0,0.3235,0.0522,1,0.537,0.55
12.662,0.5285,0.15,0,0.3235,0.0522,1,0.537,0.55
12.683,0.5285,0.15,0,0.3235,0.0522,1,0.537,0.55
12.703,0.5285,0.15,0,0.3441,0.0521,1,0.537,0.55
12.723,0.5285,0.15,0,0.3441,0.0521,1,0.537,0.55
12.744,0.8705,0.15,0,0.3441,0.0521,1,0.537,0.55
12.764,0.8705,0.15,0,0.3441,0.0521,1,0.537,0.55
12.785,0.8705,0.15,0,0.3441,0.0521,1,0.537,0.55
12.805,0.8705,0.15,0,0.3265,0.0526,1,0.537,0.55
12.826,0.5295,0.15,0,0.3265,0.0526,1,0.537,0.55
12.846,0.5295,0.15,0,0.3265,0.0526,1,0.537,0.55
12.867,0.5295,0.15,0,0.3265,0.0526,1,0.537,0.55
12.887,0.5295,0.15,0,0.3265,0.0526,1,0.537,0.55
12.907,0.5305,0.15,0,0.3444,0.0522,1,0.537,0.55
12.928,0.5305,0.15,0,0.3444,0.0522,1,0.537,0.55
12.948,0.5305,0.15,0,0.3444,0.0522,1,0.537,0.55
12.968,0.5305,0.15,0,0.3444,0.0522,1,0.537,0.55
12.989,0.5415,0.15,0,0.3444,0.0522,1,0.537,0.55
13.01,0.5415,0.15,0,0.3342,0.1042,1,0.537,0.55
13.03,0.5415,0.15,0,0.3342,0.1042,1,0.537,0.55
13.051,0.5305,0.15,0,0.3342,0.1042,1,0.537,0.55
13.072,0.5305,0.15,0,0.3342,0.1042,1,0.537,0.55
13.092,0.5305,0.15,0,0.3342,0.1042,1,0.537,0.55
13.113,0.5305,0.15,0,0.3364,0.0,1,0.537,0.55
13.133,0.5295,0.15,0,0.3364,0.0,1,0.537,0.55
13.153,0.5295,0.15,0,0.3364,0.0,1,0.537,0.55
13.174,0.5295,0.15,0,0.3364,0.0,1,0.537,0.55
13.194,0.5295,0.15,0,0.3364,0.0,1,0.537,0.55
13.215,0.5345,0.15,0,0.3234,0.0521,1,0.537,0.55
13.235,0.5345,0.15,0,0.3234,0.0521,1,0.537,0.55
13.255,0.5345,0.15,0,0.3234,0.0521,1,0.537,0.55
13.276,0.5345,0.15,0,0.3234,0.0521,1,0.537,0.55
13.297,0.5295,0.15,0,0.3234,0.0521,1,0.537,0.55
13.318,0.5295,0.15,0,0.3439,0.0521,1,0.537,0.549
13.338,0.5295,0.15,0,0.3439,0.0521,1,0.537,0.549
13.358,0.5295,0.15,0,0.3439,0.0521,1,0.537,0.549
13.379,0.5305,0.15,0,0.3439,0.0521,1,0.537,0.549
13.399,0.5305,0.15,0,0.3439,0.0521,1,0.537,0.549
13.419,0.5305,0.15,0,0.3374,0.1052,1,0.537,0.549
13.44,0.5305,0.15,0,0.3374,0.1052,1,0.537,0.549
13.46,0.5295,0.15,0,0.3374,0.1052,1,0.537,0.549
13.481,0.5295,0.15,0,0.3374,0.1052,1,0.537,0.549
13.501,0.5295,0.15,0,0.3374,0.1052,1,0.537,0.549
13.522,0.5295,0.15,0,0.3338,0.0,1,0.537,0.549
13.542,0.5295,0.15,0,0.3338,0.0,1,0.537,0.549
13.563,0.5295,0.15,0,0.3338,0.0,1,0.537,0.549
13.583,0.5295,0.15,0,0.3338,0.0,1,0.537,0.549
13.604,0.5295,0.15,0,0.3338,0.0,1,0.537,0.549
13.625,0.5315,0.15,0,0.334,0.1042,1,0.537,0.549
13.645,0.5315,0.15,0,0.334,0.1042,1,0.537,0.549
13.666,0.5315,0.15,0,0.334,0.1042,1,0.537,0.549
13.686,0.5355,0.15,0,0.334,0.1042,1,0.537,0.549
13.706,0.5355,0.15,0,0.334,0.1042,1,0.537,0.549
13.727,0.5355,0.15,0,0.3368,0.0,1,0.537,0.549
13.748,0.5355,0.15,0,0.3368,0.0,1,0.537,0.549
13.768,0.5305,0.15,0,0.3368,0.0,1,0.537,0.549
13.789,0.5305,0.15,0,0.3368,0.0,1,0.537,0.549
13.809,0.5305,0.15,0,0.3368,0.0,1,0.537,0.549
13.83,0.5305,0.15,0,0.3342,0.1042,1,0.538,0.55
13.851,1.114,0.15,0,0.3342,0.1042,1,0.538,0.55
13.871,1.114,0.15,0,0.3342,0.1042,1,0.538,0.55
13.891,1.114,0.15,0,0.3342,0.1042,1,0.538,0.55
13.912,1.114,0.15,0,0.3342,0.1042,1,0.538,0.55
13.932,0.5305,0.15,0,0.3445,0.0522,1,0.538,0.55
13.953,0.5305,0.15,0,0.3445,0.0522,1,0.538,0.55
13.973,0.5305,0.15,0,0.3445,0.0522,1,0.538,0.55
13.994,0.5305,0.15,0,0.3445,0.0522,1,0.538,0.55
14.015,0.5285,0.15,0,0.3369,0.0,1,0.538,0.55
14.035,0.5285,0.15,0,0.3369,0.0,1,0.538,0.55
14.055,0.5285,0.15,0,0.3369,0.0,1,0.538,0.55
14.076,0.5285,0.15,0,0.3369,0.0,1,0.538,0.55
14.096,0.5365,0.15,0,0.3369,0.0,1,0.538,0.55
14.117,0.5365,0.15,0,0.323,0.0521,1,0.538,0.55
14.138,0.5365,0.15,0,0.323,0.0521,1,0.538,0.55
14.159,0.5295,0.15,0,0.323,0.0521,1,0.538,0.55
14.179,0.5295,0.15,0,0.323,0.0521,1,0.538,0.55
14.199,0.5295,0.15,0,0.323,0.0521,1,0.538,0.55
14.22,0.5295,0.15,0,0.3439,0.0521,1,0.538,0.55
14.241,0.5295,0.15,0,0.3439,0.0521,1,0.538,0.55
14.261,0.5295,0.15,0,0.3439,0.0521,1,0.538,0.55
14.282,0.5295,0.15,0,0.3439,0.0521,1,0.538,0.55
14.302,0.5295,0.15,0,0.3439,0.0521,1,0.538,0.55
14.323,0.5295,0.15,0,0.3453,0.0523,1,0.537,0.55
14.343,0.5295,0.15,0,0.3453,0.0523,1,0.537,0.55
14.363,0.5295,0.15,0,0.3453,0.0523,1,0.537,0.55
14.384,0.5295,0.15,0,0.3453,0.0523,1,0.537,0.55
14.404,0.8255,0.15,0,0.3453,0.0523,1,0.537,0.55
14.425,0.8255,0.15,0,0.3252,0.0524,1,0.537,0.55
14.445,0.8255,0.15,0,0.3252,0.0524,1,0.537,0.55
14.466,0.8255,0.15,0,0.3252,0.0524,1,0.537,0.55
14.486,0.5285,0.15,0,0.3252,0.0524,1,0.537,0.55
14.507,0.5285,0.15,0,0.3252,0.0524,1,0.537,0.55
14.527,0.5285,0.15,0,0.3446,0.0522,1,0.537,0.55
14.547,0.5285,0.15,0,0.3446,0.0522,1,0.537,0.55
14.568,0.5285,0.15,0,0.3446,0.0522,1,0.537,0.55
14.588,0.5285,0.15,0,0.3446,0.0522,1,0.537,0.55
14.609,0.5285,0.15,0,0.3446,0.0522,1,0.537,0.55
14.629,0.5285,0.15,0,0.3464,0.0525,1,0.537,0.55
14.649,0.5285,0.15,0,0.3464,0.0525,1,0.537,0.55
14.67,0.5285,0.15,0,0.3464,0.0525,1,0.537,0.55
14.69,0.5285,0.15,0,0.3464,0.0525,1,0.537,0.55
14.711,0.5285,0.15,0,0.3464,0.0525,1,0.537,0.55
14.731,0.5305,0.15,0,0.3238,0.0522,1,0.537,0.55
14.751,0.5305,0.15,0,0.3238,0.0522,1,0.537,0.55
14.772,0.5305,0.15,0,0.3238,0.0522,1,0.537,0.55
14.792,0.5405,0.15,0,0.3238,0.0522,1,0.537,0.55
14.813,0.5405,0.15,0,0.3238,0.0522,1,0.537,0.55
14.833,0.5405,0.15,0,0.3442,0.0521,1,0.548,0.55
14.853,0.5405,0.15,0,0.3442,0.0521,1,0.548,0.55
14.874,0.5275,0.15,0,0.3442,0.0521,1,0.548,0.55
14.894,0.5275,0.15,0,0.3442,0.0521,1,0.548,0.55
14.915,0.5275,0.15,0,0.3442,0.0521,1,0.548,0.55
14.935,0.5275,0.15,0,0.3372,0.0,1,0.548,0.55
14.955,0.8705,0.15,0,0.3372,0.0,1,0.548,0.55
14.976,0.8705,0.15,0,0.3372,0.0,1,0.548,0.55
14.996,0.8705,0.15,0,0.3372,0.0,1,0.548,0.55
15.017,0.8705,0.15,0,0.3372,0.0,1,0.548,0.55
15.037,0.5295,0.15,0,0.3341,0.1042,1,0.548,0.55
15.057,0.5295,0.15,0,0.3341,0.1042,1,0.548,0.55
15.078,0.5295,0.15,0,0.3341,0.1042,1,0.548,0.55
15.098,0.5295,0.15,0,0.3341,0.1042,1,0.548,0.55
15.119,0.5285,0.15,0,0.3341,0.1042,1,0.548,0.55
15.139,0.5285,0.15,0,0.344,0.0521,1,0.548,0.55
15.16,0.5285,0.15,0,0.344,0.0521,1,0.548,0.55
15.18,0.5285,0.15,0,0.344,0.0521,1,0.548,0.55
15.201,0.5315,0.15,0,0.344,0.0521,1,0.548,0.55
15.221,0.5315,0.15,0,0.344,0.0521,1,0.548,0.55
15.241,0.5315,0.15,0,0.3335,0.0,1,0.548,0.55
15.262,0.5315,0.15,0,0.3335,0.0,1,0.548,0.55
15.282,0.5275,0.15,0,0.3335,0.0,1,0.548,0.55
15.303,0.5275,0.15,0,0.3335,0.0,1,0.548,0.55
15.323,0.5275,0.15,0,0.3335,0.0,1,0.535,0.55
15.344,0.5295,0.15,0,0.3329,0.0,1,0.535,0.55
15.364,0.5295,0.15,0,0.3329,0.0,1,0.535,0.55
15.385,0.5295,0.15,0,0.3329,0.0,1,0.535,0.55
15.405,0.5295,0.15,0,0.3329,0.0,1,0.535,0.55
15.426,0.5285,0.15,0,0.3329,0.0,1,0.535,0.55
15.446,0.5285,0.15,0,0.3378,0.1054,1,0.535,0.55
15.466,0.5285,0.15,0,0.3378,0.1054,1,0.535,0.55
15.487,0.5285,0.15,0,0.3378,0.1054,1,0.535,0.55
15.507,1.116,0.15,0,0.3378,0.1054,1,0.535,0.55
15.528,1.116,0.15,0,0.3378,0.1054,1,0.535,0.55
15.548,1.116,0.15,0,0.3406,0.0516,1,0.535,0.55
15.569,1.116,0.15,0,0.3406,0.0516,1,0.535,0.55
15.589,0.5295,0.15,0,0.3406,0.0516,1,0.535,0.55
15.61,0.5295,0.15,0,0.3406,0.0516,1,0.535,0.55
15.63,0.5295,0.15,0,0.3406,0.0516,1,0.535,0.55
15.65,0.5295,0.15,0,0.3359,0.0,1,0.535,0.55
15.671,0.8685,0.15,0,0.3359,0.0,1,0.535,0.55
15.691,0.8685,0.15,0,0.3359,0.0,1,0.535,0.55
15.711,0.8685,0.15,0,0.3359,0.0,1,0.535,0.55
15.732,0.8685,0.15,0,0.3276,0.0528,1,0.535,0.55
15.753,0.5305,0.15,0,0.3276,0.0528,1,0.535,0.55
15.773,0.5305,0.15,0,0.3276,0.0528,1,0.535,0.55
15.794,0.5305,0.15,0,0.3276,0.0528,1,0.535,0.55
15.814,0.5305,0.15,0,0.3276,0.0528,1,0.535,0.55
15.835,0.5285,0.15,0,0.3276,0.0528,1,0.538,0.55
15.855,0.5285,0.15,0,0.343,0.1007,1,0.538,0.55
15.875,0.5285,0.15,0,0.343,0.1007,1,0.538,0.55
15.896,0.5285,0.15,0,0.343,0.1007,1,0.538,0.55
15.916,0.5305,0.15,0,0.343,0.1007,1,0.538,0.55
15.937,0.5305,0.15,0,0.343,0.1007,1,0.538,0.55
15.957,0.5305,0.15,0,0.3378,0.0,1,0.538,0.55
15.978,0.5295,0.15,0,0.3378,0.0,1,0.538,0.55
15.998,0.5295,0.15,0,0.3378,0.0,1,0.538,0.55
16.018,0.5295,0.15,0,0.3378,0.0,1,0.538,0.55
16.039,0.5295,0.15,0,0.3378,0.1054,1,0.538,0.55
16.059,0.5355,0.15,0,0.3378,0.1054,1,0.538,0.55
16.08,0.5355,0.15,0,0.3378,0.1054,1,0.538,0.55
16.1,0.5355,0.15,0,0.3378,0.1054,1,0.538,0.55
16.121,0.5355,0.15,0,0.3378,0.1054,1,0.538,0.55
16.141,0.5305,0.15,0,0.3334,0.0,1,0.538,0.55
16.162,0.5305,0.15,0,0.3334,0.0,1,0.538,0.55
16.182,0.5305,0.15,0,0.3334,0.0,1,0.538,0.55
16.202,0.5305,0.15,0,0.3334,0.0,1,0.538,0.55
16.223,1.109,0.15,0,0.3334,0.0,1,0.538,0.55
16.243,1.109,0.15,0,0.3445,0.0522,1,0.538,0.55
16.264,1.109,0.15,0,0.3445,0.0522,1,0.538,0.55
16.284,1.109,0.15,0,0.3445,0.0522,1,0.538,0.55
16.304,0.5305,0.15,0,0.3445,0.0522,1,0.538,0.55
16.325,0.5305,0.15,0,0.3445,0.0522,1,0.538,0.55
16.345,0.5305,0.15,0,0.3372,0.1052,1,0.538,0.55
16.366,0.5305,0.15,0,0.3372,0.1052,1,0.538,0.55
16.386,0.5305,0.15,0,0.3372,0.1052,1,0.538,0.55
16.407,0.5305,0.15,0,0.3372,0.1052,1,0.538,0.55
16.427,0.5305,0.15,0,0.3372,0.1052,1,0.538,0.55
16.447,0.5305,0.15,0,0.3338,0.0,1,0.538,0.55
16.468,0.5285,0.15,0,0.3338,0.0,1,0.538,0.55
16.488,0.5285,0.15,0,0.3338,0.0,1,0.538,0.55
16.509,0.5285,0.15,0,0.3338,0.0,1,0.538,0.55
16.529,0.5285,0.15,0,0.3338,0.0,1,0.538,0.55
16.549,0.5345,0.15,0,0.344,0.0521,1,0.538,0.55
16.57,0.5345,0.15,0,0.344,0.0521,1,0.538,0.55
16.59,0.5345,0.15,0,0.344,0.0521,1,0.538,0.55
16.611,0.5295,0.15,0,0.344,0.0521,1,0.538,0.55
16.631,0.5295,0.15,0,0.344,0.0521,1,0.538,0.55
16.651,0.5295,0.15,0,0.3364,0.0,1,0.538,0.55
16.672,0.5295,0.15,0,0.3364,0.0,1,0.538,0.55
16.692,0.5295,0.15,0,0.3364,0.0,1,0.538,0.55
16.712,0.5295,0.15,0,0.3364,0.0,1,0.538,0.55
