t,range,guard_cmd,blocked,wheel_speed,wheel_omega,moving,lidar_range,camera_range
9.76,0.303,0.0,1,0.0,0.0,0,0.538,0.55
9.781,0.303,0.0,1,0.0,0.0,0,0.538,0.55
9.801,0.295,0.0,1,0.0,0.0,0,0.538,0.55
9.821,0.295,0.0,1,0.0,0.0,0,0.538,0.55
9.842,0.295,0.0,1,0.0,0.0,0,0.538,0.55
9.862,0.295,0.0,1,0.0,0.0,0,0.538,0.55
9.883,0.283,0.0,1,0.0,0.0,0,0.538,0.55
9.903,0.283,0.0,1,0.0,0.0,0,0.538,0.55
9.923,0.283,0.0,1,0.0,0.0,0,0.538,0.55
9.944,0.266,0.0,1,0.0,0.0,0,0.538,0.55
9.964,0.266,0.0,1,0.0,0.0,0,0.538,0.55
9.985,0.266,0.0,1,0.0,0.0,0,0.538,0.55
10.005,0.266,0.0,1,0.0,0.0,0,0.538,0.55
10.026,0.247,0.0,1,0.0,0.0,0,0.538,0.55
10.046,0.247,0.0,1,0.0,0.0,0,0.538,0.55
10.067,0.247,0.0,1,0.0,0.0,0,0.538,0.55
10.087,0.247,0.0,1,0.0,0.0,0,0.538,0.55
10.107,0.2262,0.0,1,0.0,0.0,0,0.538,0.55
10.128,0.2262,0.0,1,0.0,0.0,0,0.538,0.55
10.148,0.2262,0.0,1,0.0,0.0,0,0.538,0.55
10.169,0.2262,0.0,1,0.0,0.0,0,0.538,0.55
10.189,0.2103,0.0,1,0.0,0.0,0,0.538,0.55
10.209,0.2103,0.0,1,0.0,0.0,0,0.537,0.55
10.23,0.2103,0.0,1,0.0,0.0,0,0.537,0.55
10.25,0.2103,0.0,1,0.0,0.0,0,0.537,0.55
10.27,0.2002,0.0,1,0.0,0.0,0,0.537,0.55
10.291,0.2002,0.0,1,0.0,0.0,0,0.537,0.55
10.311,0.2002,0.0,1,0.0,0.0,0,0.537,0.55
10.331,0.2002,0.0,1,0.0,0.0,0,0.537,0.55
10.352,0.1922,0.0,1,0.0,0.0,0,0.537,0.55
10.372,0.1922,0.0,1,0.0,0.0,0,0.537,0.55
10.392,0.1922,0.0,1,0.0,0.0,0,0.537,0.55
10.413,0.1922,0.0,1,0.0,0.0,0,0.537,0.55
10.433,0.1912,0.0,1,0.0,0.0,0,0.537,0.55
10.454,0.1912,0.0,1,0.0,0.0,0,0.537,0.55
10.474,0.1912,0.0,1,0.0,0.0,0,0.537,0.55
10.494,0.1912,0.0,1,0.0,0.0,0,0.537,0.55
10.515,0.1982,0.0,1,0.0,0.0,0,0.537,0.55
10.535,0.1982,0.0,1,0.0,0.0,0,0.537,0.55
10.556,0.1982,0.0,1,0.0,0.0,0,0.537,0.55
10.576,0.2132,0.0,1,0.0,0.0,0,0.537,0.55
10.596,0.2132,0.0,1,0.0,0.0,0,0.537,0.55
10.617,0.2132,0.0,1,0.0,0.0,0,0.537,0.55
10.637,0.2132,0.0,1,0.0,0.0,0,0.537,0.55
10.657,0.2313,0.0,1,0.0,0.0,0,0.537,0.55
10.678,0.2313,0.0,1,0.0,0.0,0,0.537,0.55
10.698,0.2313,0.0,1,0.0,0.0,0,0.537,0.55
10.719,0.2313,0.0,1,0.0,0.0,0,0.541,0.55
10.74,0.251,0.0,1,0.0,0.0,0,0.541,0.55
10.76,0.251,0.0,1,0.0,0.0,0,0.541,0.55
10.78,0.251,0.0,1,0.0,0.0,0,0.541,0.55
10.801,0.251,0.0,1,0.0,0.0,0,0.541,0.55
10.821,0.266,0.0,1,0.0,0.0,0,0.541,0.55
10.842,0.266,0.0,1,0.0,0.0,0,0.541,0.55
10.862,0.266,0.0,1,0.0,0.0,0,0.541,0.55
10.882,0.266,0.0,1,0.0,0.0,0,0.541,0.55
10.903,0.277,0.0,1,0.0,0.0,0,0.541,0.55
10.924,0.277,0.0,1,0.0,0.0,0,0.541,0.55
10.944,0.277,0.0,1,0.0,0.0,0,0.541,0.55
10.965,0.277,0.0,1,0.0,0.0,0,0.541,0.55
10.985,0.284,0.0,1,0.0,0.0,0,0.541,0.55
11.005,0.284,0.0,1,0.0,0.0,0,0.541,0.55
11.026,0.284,0.0,1,0.0,0.0,0,0.541,0.55
11.047,0.284,0.0,1,0.0,0.0,0,0.541,0.55
11.068,0.286,0.0,1,0.0,0.0,0,0.541,0.55
11.088,0.286,0.0,1,0.0,0.0,0,0.541,0.55
11.109,0.286,0.0,1,0.0,0.0,0,0.541,0.55
11.129,0.282,0.0,1,0.0,0.0,0,0.541,0.55
11.149,0.282,0.0,1,0.0,0.0,0,0.541,0.55
11.171,0.282,0.0,1,0.0,0.0,0,0.541,0.55
11.191,0.282,0.0,1,0.0,0.0,0,0.541,0.55
11.211,0.27,0.0,1,0.0,0.0,0,0.537,0.55
11.231,0.27,0.0,1,0.0,0.0,0,0.537,0.55
11.252,0.27,0.0,1,0.0,0.0,0,0.537,0.55
11.273,0.27,0.0,1,0.0,0.0,0,0.537,0.55
11.293,0.254,0.0,1,0.0,0.0,0,0.537,0.55
11.313,0.254,0.0,1,0.0,0.0,0,0.537,0.55
11.334,0.254,0.0,1,0.0,0.0,0,0.537,0.55
11.354,0.254,0.0,1,0.0,0.0,0,0.537,0.55
11.375,0.2362,0.0,1,0.0,0.0,0,0.537,0.55
11.395,0.2362,0.0,1,0.0,0.0,0,0.537,0.55
11.416,0.2362,0.0,1,0.0,0.0,0,0.537,0.55
11.436,0.2362,0.0,1,0.0,0.0,0,0.537,0.55
11.456,0.2163,0.0,1,0.0,0.0,0,0.537,0.55
11.477,0.2163,0.0,1,0.0,0.0,0,0.537,0.55
11.497,0.2163,0.0,1,0.0,0.0,0,0.537,0.55
11.518,0.2163,0.0,1,0.0,0.0,0,0.537,0.55
11.538,0.1992,0.0,1,0.0,0.0,0,0.537,0.55
11.558,0.1992,0.0,1,0.0,0.0,0,0.537,0.55
11.579,0.1992,0.0,1,0.0,0.0,0,0.537,0.55
11.599,0.1992,0.0,1,0.0,0.0,0,0.537,0.55
11.619,0.1893,0.0,1,0.0,0.0,0,0.537,0.55
11.64,0.1893,0.0,1,0.0,0.0,0,0.537,0.55
11.66,0.1893,0.0,1,0.0,0.0,0,0.537,0.55
11.68,0.1893,0.0,1,0.0,0.0,0,0.537,0.55
11.701,0.514,0.0,1,0.0,0.0,0,0.537,0.55
11.721,0.514,0.15,0,0.0,0.0,0,0.541,0.55
11.741,0.514,0.15,0,0.0,0.0,0,0.541,0.55
11.762,0.514,0.15,0,0.0,0.0,0,0.541,0.55
11.782,0.514,0.15,0,0.0149,0.0526,1,0.541,0.55
11.803,0.514,0.15,0,0.0149,0.0526,1,0.541,0.55
11.823,0.514,0.15,0,0.0149,0.0526,1,0.541,0.55
11.843,0.514,0.15,0,0.0149,0.0526,1,0.541,0.55
11.864,0.514,0.15,0,0.0149,0.0526,1,0.541,0.55
11.884,0.514,0.15,0,0.0726,0.3594,1,0.541,0.55
11.905,0.514,0.15,0,0.0726,0.3594,1,0.541,0.55
11.925,0.514,0.15,0,0.0726,0.3594,1,0.541,0.55
11.945,0.514,0.15,0,0.0726,0.3594,1,0.541,0.55
11.966,0.514,0.15,0,0.0726,0.3594,1,0.541,0.55
11.986,0.514,0.15,0,0.1256,0.6282,1,0.541,0.55
12.007,0.514,0.15,0,0.1256,0.6282,1,0.541,0.55
12.027,0.514,0.15,0,0.1256,0.6282,1,0.541,0.55
12.048,0.514,0.15,0,0.1256,0.6282,1,0.541,0.55
12.069,0.514,0.15,0,0.1256,0.6282,1,0.541,0.55
12.089,0.514,0.15,0,0.1774,0.8856,1,0.541,0.55
12.109,0.514,0.15,0,0.1774,0.8856,1,0.541,0.55
12.13,0.514,0.15,0,0.1774,0.8856,1,0.541,0.55
12.151,0.514,0.15,0,0.1774,0.8856,1,0.541,0.55
12.171,0.514,0.15,0,0.1774,0.8856,1,0.541,0.55
12.192,0.514,0.15,0,0.2092,1.041,1,0.541,0.55
12.212,0.514,0.15,0,0.2092,1.041,1,0.535,0.55
12.233,0.514,0.15,0,0.2092,1.041,1,0.535,0.55
12.253,0.514,0.15,0,0.2092,1.041,1,0.535,0.55
12.274,0.514,0.15,0,0.2092,1.041,1,0.535,0.55
12.294,0.514,0.15,0,0.2215,1.1064,1,0.535,0.55
12.314,0.514,0.15,0,0.2215,1.1064,1,0.535,0.55
12.335,0.514,0.15,0,0.2215,1.1064,1,0.535,0.55
12.355,0.514,0.15,0,0.2215,1.1064,1,0.535,0.55
12.376,0.514,0.15,0,0.2215,1.1064,1,0.535,0.55
12.396,0.514,0.15,0,0.2513,1.2521,1,0.535,0.55
12.416,0.514,0.15,0,0.2513,1.2521,1,0.535,0.55
12.437,0.514,0.15,0,0.2513,1.2521,1,0.535,0.55
12.457,0.514,0.15,0,0.2513,1.2521,1,0.535,0.55
12.478,0.514,0.15,0,0.2513,1.2521,1,0.535,0.55
12.498,0.514,0.15,0,0.262,1.3008,1,0.535,0.55
12.518,0.514,0.15,0,0.262,1.3008,1,0.535,0.55
12.539,0.514,0.15,0,0.262,1.3008,1,0.535,0.55
12.559,0.514,0.15,0,0.262,1.3008,1,0.535,0.55
12.58,0.514,0.15,0,0.262,1.3008,1,0.535,0.55
12.6,0.514,0.15,0,0.2745,1.3685,1,0.535,0.55
12.62,0.514,0.15,0,0.2745,1.3685,1,0.535,0.55
12.641,0.514,0.15,0,0.2745,1.3685,1,0.535,0.55
12.661,0.514,0.15,0,0.2745,1.3685,1,0.535,0.55
12.681,0.514,0.15,0,0.2745,1.3685,1,0.535,0.55
12.702,0.514,0.15,0,0.2826,1.4042,1,0.535,0.55
12.722,0.514,0.15,0,0.2826,1.4042,1,0.537,0.55
12.743,0.514,0.15,0,0.2826,1.4042,1,0.537,0.55
12.763,0.514,0.15,0,0.2826,1.4042,1,0.537,0.55
12.784,0.514,0.15,0,0.2826,1.4042,1,0.537,0.55
12.804,0.514,0.15,0,0.284,1.4113,1,0.537,0.55
12.824,0.514,0.15,0,0.284,1.4113,1,0.537,0.55
12.845,0.514,0.15,0,0.284,1.4113,1,0.537,0.55
12.865,0.514,0.15,0,0.284,1.4113,1,0.537,0.55
12.885,0.514,0.15,0,0.284,1.4113,1,0.537,0.55
12.906,0.514,0.15,0,0.2955,1.4738,1,0.537,0.55
12.926,0.514,0.15,0,0.2955,1.4738,1,0.537,0.55
12.946,0.514,0.15,0,0.2955,1.4738,1,0.537,0.55
12.967,0.514,0.15,0,0.2955,1.4738,1,0.537,0.55
12.987,0.514,0.15,0,0.2955,1.4738,1,0.537,0.55
13.008,0.514,0.15,0,0.2926,1.4592,1,0.537,0.55
13.028,0.514,0.15,0,0.2926,1.4592,1,0.537,0.55
13.049,0.514,0.15,0,0.2926,1.4592,1,0.537,0.55
13.069,0.514,0.15,0,0.2926,1.4592,1,0.537,0.55
13.089,0.514,0.15,0,0.2926,1.4592,1,0.537,0.55
13.11,0.514,0.15,0,0.2942,1.4561,1,0.537,0.55
13.13,0.514,0.15,0,0.2942,1.4561,1,0.537,0.55
13.151,0.514,0.15,0,0.2942,1.4561,1,0.537,0.55
13.171,0.514,0.15,0,0.2942,1.4561,1,0.537,0.55
13.192,0.514,0.15,0,0.2942,1.4561,1,0.537,0.55
13.212,0.514,0.15,0,0.296,1.4761,1,0.546,0.55
13.233,0.514,0.15,0,0.296,1.4761,1,0.546,0.55
13.253,0.514,0.15,0,0.296,1.4761,1,0.546,0.55
13.274,0.514,0.15,0,0.296,1.4761,1,0.546,0.55
13.294,0.514,0.15,0,0.296,1.4761,1,0.546,0.55
13.314,0.514,0.15,0,0.2927,1.4599,1,0.546,0.55
13.335,0.514,0.15,0,0.2927,1.4599,1,0.546,0.55
13.355,0.514,0.15,0,0.2927,1.4599,1,0.546,0.55
13.376,0.514,0.15,0,0.2927,1.4599,1,0.546,0.55
13.396,0.514,0.15,0,0.3037,1.5105,1,0.546,0.55
13.417,0.514,0.15,0,0.3037,1.5105,1,0.546,0.55
13.437,0.514,0.15,0,0.3037,1.5105,1,0.546,0.55
13.458,0.514,0.15,0,0.3037,1.5105,1,0.546,0.55
13.478,0.514,0.15,0,0.3037,1.5105,1,0.546,0.55
13.498,0.514,0.15,0,0.307,1.5268,1,0.546,0.55
13.519,0.514,0.15,0,0.307,1.5268,1,0.546,0.55
13.539,0.514,0.15,0,0.307,1.5268,1,0.546,0.55
13.56,0.514,0.15,0,0.307,1.5268,1,0.546,0.55
13.58,0.514,0.15,0,0.307,1.5268,1,0.546,0.55
13.6,0.514,0.15,0,0.2923,1.4579,1,0.546,0.55
13.621,0.514,0.15,0,0.2923,1.4579,1,0.546,0.55
13.641,0.514,0.15,0,0.2923,1.4579,1,0.546,0.55
13.662,0.514,0.15,0,0.2923,1.4579,1,0.546,0.55
13.682,0.514,0.15,0,0.2923,1.4579,1,0.546,0.55
13.702,0.514,0.15,0,0.2928,1.4603,1,0.546,0.55
13.723,0.514,0.15,0,0.2928,1.4603,1,0.537,0.55
13.744,0.514,0.15,0,0.2928,1.4603,1,0.537,0.55
13.764,0.514,0.15,0,0.2928,1.4603,1,0.537,0.55
13.785,0.514,0.15,0,0.2928,1.4603,1,0.537,0.55
13.806,0.514,0.15,0,0.286,1.421,1,0.537,0.55
13.826,0.514,0.15,0,0.286,1.421,1,0.537,0.55
13.847,0.514,0.15,0,0.286,1.421,1,0.537,0.55
13.868,0.514,0.15,0,0.286,1.421,1,0.537,0.55
13.888,0.514,0.15,0,0.286,1.421,1,0.537,0.55
13.908,0.514,0.15,0,0.3032,1.5082,1,0.537,0.55
13.929,0.514,0.15,0,0.3032,1.5082,1,0.537,0.55
13.949,0.514,0.15,0,0.3032,1.5082,1,0.537,0.55
13.97,0.514,0.15,0,0.3032,1.5082,1,0.537,0.55
13.991,0.514,0.15,0,0.3032,1.5082,1,0.537,0.55
14.011,0.514,0.15,0,0.3041,1.5126,1,0.537,0.55
14.031,0.514,0.15,0,0.3041,1.5126,1,0.537,0.55
14.052,0.514,0.15,0,0.3041,1.5126,1,0.537,0.55
14.072,0.514,0.15,0,0.3041,1.5126,1,0.537,0.55
14.093,0.514,0.15,0,0.3041,1.5126,1,0.537,0.55
14.113,0.514,0.15,0,0.2954,1.4731,1,0.537,0.55
14.133,0.514,0.15,0,0.2954,1.4731,1,0.537,0.55
14.154,0.514,0.15,0,0.2954,1.4731,1,0.537,0.55
14.174,0.514,0.15,0,0.2954,1.4731,1,0.537,0.55
14.194,0.514,0.15,0,0.2954,1.4731,1,0.537,0.55
14.215,0.514,0.15,0,0.3038,1.5108,1,0.55,0.55
14.235,0.514,0.15,0,0.3038,1.5108,1,0.55,0.55
14.256,0.514,0.15,0,0.3038,1.5108,1,0.55,0.55
14.276,0.514,0.15,0,0.3038,1.5108,1,0.55,0.55
14.296,0.514,0.15,0,0.3038,1.5108,1,0.55,0.55
14.317,0.514,0.15,0,0.2931,1.4616,1,0.55,0.55
14.337,0.514,0.15,0,0.2931,1.4616,1,0.55,0.55
14.358,0.514,0.15,0,0.2931,1.4616,1,0.55,0.55
14.378,0.514,0.15,0,0.2931,1.4616,1,0.55,0.55
14.399,0.514,0.15,0,0.2931,1.4616,1,0.55,0.55
14.419,0.514,0.15,0,0.307,1.5269,1,0.55,0.55
14.44,0.514,0.15,0,0.307,1.5269,1,0.55,0.55
14.46,0.514,0.15,0,0.307,1.5269,1,0.55,0.55
14.48,0.514,0.15,0,0.307,1.5269,1,0.55,0.55
14.501,0.514,0.15,0,0.307,1.5269,1,0.55,0.55
14.521,0.514,0.15,0,0.3017,1.5075,1,0.55,0.55
14.541,0.514,0.15,0,0.3017,1.5075,1,0.55,0.55
14.562,0.514,0.15,0,0.3017,1.5075,1,0.55,0.55
14.582,0.514,0.15,0,0.3017,1.5075,1,0.55,0.55
14.603,0.514,0.15,0,0.3017,1.5075,1,0.55,0.55
14.623,0.341,0.15,0,0.3043,1.5135,1,0.55,0.55
14.644,0.341,0.0,1,0.3043,1.5135,1,0.55,0.55
14.664,0.341,0.0,1,0.3043,1.5135,1,0.55,0.55
14.684,0.332,0.0,1,0.3043,1.5135,1,0.55,0.55
14.705,0.332,0.0,1,0.3043,1.5135,1,0.55,0.55
14.725,0.332,0.0,1,0.2957,1.4747,1,0.537,0.55
14.745,0.332,0.0,1,0.2957,1.4747,1,0.537,0.55
14.766,0.33,0.0,1,0.2957,1.4747,1,0.537,0.55
14.786,0.33,0.0,1,0.2957,1.4747,1,0.537,0.55
14.807,0.33,0.0,1,0.2957,1.4747,1,0.537,0.55
14.827,0.33,0.0,1,0.2302,1.1465,1,0.537,0.55
14.847,0.33,0.0,1,0.2302,1.1465,1,0.537,0.55
14.868,0.33,0.0,1,0.2302,1.1465,1,0.537,0.55
14.888,0.33,0.0,1,0.2302,1.1465,1,0.537,0.55
14.908,0.33,0.0,1,0.2302,1.1465,1,0.537,0.55
14.929,0.332,0.0,1,0.125,0.6251,1,0.537,0.55
14.949,0.332,0.0,1,0.125,0.6251,1,0.537,0.55
14.97,0.332,0.0,1,0.125,0.6251,1,0.537,0.55
14.99,0.332,0.0,1,0.125,0.6251,1,0.537,0.55
15.011,0.329,0.0,1,0.125,0.6251,1,0.537,0.55
15.031,0.329,0.0,1,0.0419,0.2093,1,0.537,0.55
15.052,0.329,0.0,1,0.0419,0.2093,1,0.537,0.55
15.072,0.329,0.0,1,0.0419,0.2093,1,0.537,0.55
15.092,0.324,0.0,1,0.0419,0.2093,1,0.537,0.55
15.113,0.324,0.0,1,0.0419,0.2093,1,0.537,0.55
15.133,0.324,0.0,1,0.0148,0.0523,1,0.537,0.55
15.154,0.324,0.0,1,0.0148,0.0523,1,0.537,0.55
15.174,0.317,0.0,1,0.0148,0.0523,1,0.537,0.55
15.194,0.317,0.0,1,0.0148,0.0523,1,0.537,0.55
15.216,0.317,0.0,1,0.0,0.0,0,0.535,0.55
15.236,0.317,0.0,1,0.0,0.0,0,0.535,0.55
15.256,0.31,0.0,1,0.0,0.0,0,0.535,0.55
15.277,0.31,0.0,1,0.0,0.0,0,0.535,0.55
15.297,0.31,0.0,1,0.0,0.0,0,0.535,0.55
15.318,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.338,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.358,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.379,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.399,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.419,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.44,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.46,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.481,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.501,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.521,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.542,0.308,0.0,1,0.0,0.0,0,0.535,0.55
15.562,0.31,0.0,1,0.0,0.0,0,0.535,0.55
15.583,0.31,0.0,1,0.0,0.0,0,0.535,0.55
15.603,0.31,0.0,1,0.0,0.0,0,0.535,0.55
15.624,0.31,0.0,1,0.0,0.0,0,0.535,0.55
15.644,0.311,0.0,1,0.0,0.0,0,0.535,0.55
15.665,0.311,0.0,1,0.0,0.0,0,0.535,0.55
15.685,0.311,0.0,1,0.0,0.0,0,0.535,0.55
15.706,0.311,0.0,1,0.0,0.0,0,0.535,0.55
15.726,0.312,0.0,1,0.0,0.0,0,0.537,0.55
15.746,0.312,0.0,1,0.0,0.0,0,0.537,0.55
15.767,0.312,0.0,1,0.0,0.0,0,0.537,0.55
15.787,0.312,0.0,1,0.0,0.0,0,0.537,0.55
15.808,0.313,0.0,1,0.0,0.0,0,0.537,0.55
15.828,0.313,0.0,1,0.0,0.0,0,0.537,0.55
15.849,0.313,0.0,1,0.0,0.0,0,0.537,0.55
15.869,0.313,0.0,1,0.0,0.0,0,0.537,0.55
15.889,0.315,0.0,1,0.0,0.0,0,0.537,0.55
15.91,0.315,0.0,1,0.0,0.0,0,0.537,0.55
15.93,0.315,0.0,1,0.0,0.0,0,0.537,0.55
15.952,0.319,0.0,1,0.0,0.0,0,0.537,0.55
15.973,0.319,0.0,1,0.0,0.0,0,0.537,0.55
15.994,0.319,0.0,1,0.0,0.0,0,0.537,0.55
16.014,0.319,0.0,1,0.0,0.0,0,0.537,0.55
16.034,0.324,0.0,1,0.0,0.0,0,0.537,0.55
16.055,0.324,0.0,1,0.0,0.0,0,0.537,0.55
16.075,0.324,0.0,1,0.0,0.0,0,0.537,0.55
16.096,0.324,0.0,1,0.0,0.0,0,0.537,0.55
16.116,0.333,0.0,1,0.0,0.0,0,0.537,0.55
16.137,0.333,0.0,1,0.0,0.0,0,0.537,0.55
16.157,0.333,0.0,1,0.0,0.0,0,0.537,0.55
16.177,0.333,0.0,1,0.0,0.0,0,0.537,0.55
16.198,0.343,0.0,1,0.0,0.0,0,0.537,0.55
16.218,0.343,0.0,1,0.0,0.0,0,0.539,0.551
16.238,0.343,0.0,1,0.0,0.0,0,0.539,0.551
16.259,0.343,0.0,1,0.0,0.0,0,0.539,0.551
16.279,0.353,0.0,1,0.0,0.0,0,0.539,0.551
16.299,0.353,0.0,1,0.0,0.0,0,0.539,0.551
16.32,0.353,0.0,1,0.0,0.0,0,0.539,0.551
16.34,0.353,0.0,1,0.0,0.0,0,0.539,0.551
16.36,0.357,0.0,1,0.0,0.0,0,0.539,0.551
16.381,0.357,0.0,1,0.0,0.0,0,0.539,0.551
16.401,0.357,0.0,1,0.0,0.0,0,0.539,0.551
16.421,0.357,0.0,1,0.0,0.0,0,0.539,0.551
16.442,0.514,0.0,1,0.0,0.0,0,0.539,0.551
16.462,0.514,0.15,0,0.0,0.0,0,0.539,0.551
16.483,0.514,0.15,0,0.0,0.0,0,0.539,0.551
16.503,0.514,0.15,0,0.0,0.0,0,0.539,0.551
16.523,0.514,0.15,0,0.0,0.0,0,0.539,0.551
16.544,0.514,0.15,0,0.0,0.0,0,0.539,0.551
16.564,0.514,0.15,0,0.0,0.0,0,0.539,0.551
16.585,0.514,0.15,0,0.0,0.0,0,0.539,0.551
16.606,0.514,0.15,0,0.0,0.0,0,0.539,0.551
16.626,0.514,0.15,0,0.0,0.0,0,0.539,0.551
16.646,0.514,0.15,0,0.0659,0.3128,1,0.539,0.551
16.667,0.514,0.15,0,0.0659,0.3128,1,0.539,0.551
16.687,0.514,0.15,0,0.0659,0.3128,1,0.539,0.551
16.708,0.514,0.15,0,0.0659,0.3128,1,0.537,0.55
16.728,0.514,0.15,0,0.0659,0.3128,1,0.537,0.55
16.749,0.514,0.15,0,0.1163,0.579,1,0.537,0.55
16.769,0.514,0.15,0,0.1163,0.579,1,0.537,0.55
16.79,0.514,0.15,0,0.1163,0.579,1,0.537,0.55
16.81,0.514,0.15,0,0.1163,0.579,1,0.537,0.55
16.83,0.514,0.15,0,0.1163,0.579,1,0.537,0.55
16.851,0.514,0.15,0,0.1797,0.885,1,0.537,0.55
16.871,0.514,0.15,0,0.1797,0.885,1,0.537,0.55
16.892,0.514,0.15,0,0.1797,0.885,1,0.537,0.55
16.912,0.514,0.15,0,0.1797,0.885,1,0.537,0.55
16.933,0.514,0.15,0,0.1797,0.885,1,0.537,0.55
16.953,0.514,0.15,0,0.2094,1.0419,1,0.537,0.55
16.974,0.514,0.15,0,0.2094,1.0419,1,0.537,0.55
16.994,0.514,0.15,0,0.2094,1.0419,1,0.537,0.55
17.014,0.514,0.15,0,0.2094,1.0419,1,0.537,0.55
17.035,0.514,0.15,0,0.2094,1.0419,1,0.537,0.55
17.055,0.514,0.15,0,0.2323,1.1568,1,0.537,0.55
17.076,0.514,0.15,0,0.2323,1.1568,1,0.537,0.55
17.096,0.514,0.15,0,0.2323,1.1568,1,0.537,0.55
17.117,0.514,0.15,0,0.2323,1.1568,1,0.537,0.55
17.137,0.514,0.15,0,0.2538,1.2519,1,0.537,0.55
17.158,0.514,0.15,0,0.2538,1.2519,1,0.537,0.55
17.178,0.514,0.15,0,0.2538,1.2519,1,0.537,0.55
17.198,0.514,0.15,0,0.2538,1.2519,1,0.537,0.55
17.219,0.514,0.15,0,0.2538,1.2519,1,0.538,0.55
17.24,0.514,0.15,0,0.2626,1.3036,1,0.538,0.55
17.26,0.514,0.15,0,0.2626,1.3036,1,0.538,0.55
17.281,0.514,0.15,0,0.2626,1.3036,1,0.538,0.55
17.301,0.514,0.15,0,0.2626,1.3036,1,0.538,0.55
17.321,0.514,0.15,0,0.2626,1.3036,1,0.538,0.55
17.342,0.514,0.15,0,0.2746,1.3689,1,0.538,0.55
17.362,0.514,0.15,0,0.2746,1.3689,1,0.538,0.55
17.382,0.514,0.15,0,0.2746,1.3689,1,0.538,0.55
17.403,0.514,0.15,0,0.2746,1.3689,1,0.538,0.55
17.423,0.514,0.15,0,0.2746,1.3689,1,0.538,0.55
17.444,0.514,0.15,0,0.283,1.4064,1,0.538,0.55
17.464,0.514,0.15,0,0.283,1.4064,1,0.538,0.55
17.484,0.514,0.15,0,0.283,1.4064,1,0.538,0.55
17.505,0.514,0.15,0,0.283,1.4064,1,0.538,0.55
17.525,0.514,0.15,0,0.283,1.4064,1,0.538,0.55
17.546,0.514,0.15,0,0.2923,1.4579,1,0.538,0.55
17.566,0.514,0.15,0,0.2923,1.4579,1,0.538,0.55
17.586,0.514,0.15,0,0.2923,1.4579,1,0.538,0.55
17.607,0.514,0.15,0,0.2923,1.4579,1,0.538,0.55
17.627,0.514,0.15,0,0.2923,1.4579,1,0.538,0.55
17.648,0.514,0.15,0,0.2978,1.4741,1,0.538,0.55
17.668,0.514,0.15,0,0.2978,1.4741,1,0.538,0.55
17.688,0.514,0.15,0,0.2978,1.4741,1,0.538,0.55
17.709,0.514,0.15,0,0.2978,1.4741,1,0.536,0.55
17.729,0.514,0.15,0,0.2978,1.4741,1,0.536,0.55
17.75,0.514,0.15,0,0.2928,1.4605,1,0.536,0.55
17.77,0.514,0.15,0,0.2928,1.4605,1,0.536,0.55
17.79,0.514,0.15,0,0.2928,1.4605,1,0.536,0.55
17.811,0.514,0.15,0,0.2928,1.4605,1,0.536,0.55
17.831,0.514,0.15,0,0.2928,1.4605,1,0.536,0.55
17.851,0.514,0.15,0,0.304,1.5118,1,0.536,0.55
17.872,0.514,0.15,0,0.304,1.5118,1,0.536,0.55
17.892,0.514,0.15,0,0.304,1.5118,1,0.536,0.55
17.913,0.514,0.15,0,0.304,1.5118,1,0.536,0.55
17.933,0.514,0.15,0,0.304,1.5118,1,0.536,0.55
17.953,0.514,0.15,0,0.2921,1.4567,1,0.536,0.55
17.974,0.514,0.15,0,0.2921,1.4567,1,0.536,0.55
17.994,0.514,0.15,0,0.2921,1.4567,1,0.536,0.55
18.015,0.514,0.15,0,0.2921,1.4567,1,0.536,0.55
18.035,0.514,0.15,0,0.2921,1.4567,1,0.536,0.55
18.055,0.514,0.15,0,0.3039,1.5114,1,0.536,0.55
18.076,0.514,0.15,0,0.3039,1.5114,1,0.536,0.55
18.096,0.514,0.15,0,0.3039,1.5114,1,0.536,0.55
18.116,0.514,0.15,0,0.3039,1.5114,1,0.536,0.55
18.137,0.514,0.15,0,0.3039,1.5114,1,0.536,0.55
18.157,0.514,0.15,0,0.3073,1.5284,1,0.536,0.55
18.177,0.514,0.15,0,0.3073,1.5284,1,0.536,0.55
18.198,0.514,0.15,0,0.3073,1.5284,1,0.536,0.55
18.218,0.514,0.15,0,0.3073,1.5284,1,0.538,0.55
18.239,0.514,0.15,0,0.3073,1.5284,1,0.538,0.55
18.259,0.514,0.15,0,0.3023,1.5108,1,0.538,0.55
18.28,0.514,0.15,0,0.3023,1.5108,1,0.538,0.55
18.3,0.514,0.15,0,0.3023,1.5108,1,0.538,0.55
18.321,0.514,0.15,0,0.3023,1.5108,1,0.538,0.55
