t,min_range,blocked,lidar_range,camera_range,agree,cmd_in_vx,cmd_in_vy,cmd_in_wz,cmd_out_vx,cmd_out_vy,cmd_out_wz,odom_x,odom_y
12.62,0.454,0,0.772,0.410,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.044,0.012
12.82,0.451,0,0.631,0.374,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.057,-0.007
13.02,0.443,0,0.631,0.374,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.054,-0.009
13.22,0.433,0,0.586,0.333,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.076,-0.008
13.42,0.421,0,0.586,0.333,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.087,-0.007
13.62,0.424,0,0.586,0.333,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.099,-0.005
13.82,0.449,0,0.589,0.338,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.106,0.003
14.02,0.476,0,0.589,0.338,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.094,0.002
14.22,0.516,0,0.589,0.338,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.089,-0.001
14.42,0.529,0,0.589,0.338,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.095,-0.006
14.62,0.331,0,0.589,0.338,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.093,-0.004
14.82,0.292,0,0.590,0.338,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.091,-0.002
15.02,0.167,0,0.590,0.338,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.090,-0.009
15.22,0.160,0,0.581,0.333,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.083,-0.025
15.42,0.130,0,0.581,0.333,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.081,-0.022
15.62,0.120,0,0.581,0.333,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.086,-0.005
15.82,0.137,0,0.589,0.339,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.097,-0.007
16.02,0.139,0,0.589,0.339,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.101,-0.016
16.22,0.133,0,0.574,0.334,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.101,-0.018
16.42,0.130,0,0.574,0.334,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.093,-0.016
16.62,0.110,0,0.574,0.334,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.112,-0.008
16.82,0.112,0,0.578,0.464,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.138,-0.002
17.02,0.111,0,0.578,0.464,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,0.004
17.22,0.116,0,0.560,0.588,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.138,-0.005
17.42,0.117,0,0.560,0.588,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,-0.014
17.62,0.123,0,0.560,0.588,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,-0.006
17.82,0.386,0,0.566,0.579,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.136,0.003
18.02,0.389,0,0.566,0.579,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,-0.006
18.22,0.389,0,0.562,0.535,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.132,-0.019
18.42,0.386,0,0.562,0.535,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.111,-0.020
18.62,0.241,0,0.562,0.535,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.110,-0.009
18.82,0.268,0,0.565,0.520,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.120,0.000
19.02,0.243,0,0.565,0.520,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.118,-0.002
19.22,0.233,0,0.565,0.519,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.119,-0.013
19.42,0.229,0,0.565,0.519,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,-0.018
19.62,0.231,0,0.565,0.519,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.123,-0.015
19.82,0.234,0,0.565,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.123,-0.014
20.02,0.235,0,0.565,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,-0.021
20.22,0.238,0,0.562,0.526,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,-0.022
20.42,0.252,0,0.562,0.526,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.105,-0.020
20.62,0.242,0,0.562,0.526,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.112,-0.010
20.82,0.241,0,0.562,0.526,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,-0.010
21.02,0.242,0,0.562,0.526,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.122,-0.013
21.22,0.244,0,0.561,0.537,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.119,-0.016
21.42,0.243,0,0.561,0.537,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.121,-0.020
21.62,0.250,0,0.561,0.537,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.121,-0.024
21.82,0.269,0,0.562,0.537,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.116,-0.023
22.02,0.259,0,0.562,0.537,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.120,-0.018
22.22,0.271,0,0.565,0.526,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,-0.014
22.42,0.257,0,0.565,0.526,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.118,-0.002
22.62,0.292,0,0.565,0.526,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.121,-0.000
22.82,0.326,0,0.565,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.129,-0.012
23.02,0.387,0,0.565,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.123,-0.018
23.22,0.389,0,0.565,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.123,-0.005
23.42,0.385,0,0.565,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.133,-0.002
23.62,0.386,0,0.565,0.540,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.135,-0.016
23.82,0.389,0,0.562,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.136,-0.020
24.02,0.387,0,0.562,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.139,-0.015
24.22,0.387,0,0.563,0.546,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.130,-0.013
24.42,0.385,0,0.563,0.546,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.130,-0.020
24.62,0.385,0,0.563,0.546,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.136,-0.023
24.82,0.389,0,0.565,0.551,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.146,-0.020
25.02,0.391,0,0.565,0.551,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.138,-0.016
25.22,0.389,0,0.563,0.547,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.123,-0.024
25.42,0.391,0,0.563,0.547,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.136,-0.027
25.62,0.389,0,0.563,0.547,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.146,-0.017
25.82,0.385,0,0.563,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.138,-0.013
26.02,0.396,0,0.563,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.136,-0.016
26.22,0.391,0,0.565,0.527,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.134,-0.019
26.42,0.385,0,0.565,0.527,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.131,-0.015
26.62,0.388,0,0.565,0.527,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.134,-0.011
26.82,0.385,0,0.563,0.523,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.137,-0.012
27.02,0.385,0,0.563,0.523,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.140,-0.024
27.22,0.385,0,0.564,0.519,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.136,-0.024
27.42,0.388,0,0.564,0.519,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.132,-0.015
27.62,0.385,0,0.564,0.519,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.129,-0.014
27.82,0.385,0,0.562,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.134,-0.018
28.02,0.389,0,0.562,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.133,-0.023
28.22,0.387,0,0.563,0.541,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,-0.017
28.42,0.388,0,0.563,0.541,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.122,-0.013
28.62,0.388,0,0.563,0.541,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.130,-0.011
28.82,0.387,0,0.563,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.135,-0.014
29.02,0.387,0,0.563,0.539,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.139,-0.008
29.22,0.385,0,0.563,0.511,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.136,-0.003
29.42,0.389,0,0.563,0.511,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.135,0.006
29.62,0.389,0,0.563,0.511,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.142,-0.006
29.82,0.389,0,0.564,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.143,-0.017
30.02,0.389,0,0.564,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.145,-0.006
30.22,0.333,0,0.565,0.516,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.157,0.017
30.42,0.142,0,0.565,0.516,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.164,0.024
30.62,0.159,0,0.565,0.516,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.162,0.021
30.82,0.164,0,0.560,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.161,0.014
31.02,0.155,0,0.560,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.167,0.013
31.22,0.158,0,0.563,0.343,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.161,0.016
31.42,0.159,0,0.563,0.343,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.155,0.018
31.62,0.165,0,0.563,0.343,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.144,0.030
31.82,0.165,0,0.566,0.588,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.155,0.036
32.02,0.181,0,0.566,0.588,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.149,0.037
32.22,0.174,0,0.568,0.708,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.179,0.050
32.42,0.197,0,0.568,0.708,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.183,0.064
32.62,0.213,0,0.568,0.708,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.151,0.062
32.82,0.213,0,0.612,0.791,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,0.060
33.02,0.221,0,0.612,0.791,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.160,0.051
33.22,0.294,0,0.609,0.802,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.195,0.049
33.42,0.297,0,0.609,0.802,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.217,0.044
33.62,0.279,0,0.609,0.802,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.302,0.047
33.82,0.270,0,0.549,0.629,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.352,0.044
34.02,0.278,0,0.549,0.629,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.392,0.018
34.22,0.278,0,0.430,0.487,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.424,0.000
34.42,0.283,0,0.430,0.487,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.505,0.017
34.62,0.277,0,0.430,0.487,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.548,0.027
34.82,0.274,0,0.333,0.341,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.620,0.026
35.02,0.264,0,0.333,0.341,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.654,0.035
35.22,0.270,0,0.356,0.379,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.691,0.037
35.42,0.268,0,0.356,0.379,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.717,0.051
35.62,0.263,0,0.356,0.379,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.737,0.061
35.82,0.264,0,0.702,0.496,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.749,0.056
36.02,0.267,0,0.702,0.496,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.737,0.071
36.22,0.259,0,0.714,0.768,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.717,0.075
36.42,0.260,0,0.714,0.768,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.719,0.064
36.62,0.258,0,0.714,0.768,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.721,0.072
36.82,0.255,0,0.716,0.759,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.712,0.081
37.02,0.249,0,0.716,0.759,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.714,0.077
37.22,0.248,0,0.716,0.752,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.714,0.070
37.42,0.251,0,0.716,0.752,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.732,0.079
37.62,0.250,0,0.716,0.752,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.750,0.059
37.82,0.256,0,0.716,0.764,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.736,0.003
38.02,0.261,0,0.716,0.764,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.696,-0.017
38.22,0.275,0,0.752,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.644,-0.006
38.42,0.268,0,0.752,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.607,-0.014
38.62,0.261,0,0.752,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.551,-0.022
38.82,0.268,0,0.351,0.355,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.524,0.012
39.02,0.277,0,0.351,0.355,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.511,0.074
39.22,0.280,0,0.439,0.473,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.492,0.111
39.42,0.280,0,0.439,0.473,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.461,0.160
39.62,0.286,0,0.439,0.473,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.454,0.191
39.82,0.287,0,0.775,0.898,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.444,0.259
40.02,0.283,0,0.775,0.898,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.461,0.306
40.22,0.272,0,1.037,1.442,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.492,0.314
40.42,0.270,0,1.037,1.442,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.507,0.306
40.62,0.262,0,1.037,1.442,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.528,0.318
40.82,0.250,0,2.150,2.267,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.541,0.329
41.02,0.238,0,2.150,2.267,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.560,0.333
41.22,0.217,0,2.262,2.462,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.578,0.343
41.42,0.201,0,2.262,2.462,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.615,0.355
41.62,0.178,0,2.262,2.462,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.623,0.342
41.82,0.168,0,2.480,2.863,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.631,0.337
42.02,0.162,0,2.480,2.863,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.640,0.350
42.22,0.163,0,2.477,2.837,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.643,0.331
42.42,0.172,0,2.477,2.837,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.623,0.324
42.62,0.180,0,2.477,2.837,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.588,0.277
42.82,0.201,0,2.249,2.353,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.569,0.229
43.02,0.218,0,2.249,2.353,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.538,0.188
43.22,0.250,0,0.719,1.006,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.528,0.182
43.42,0.268,0,0.719,1.006,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.533,0.138
43.62,0.258,0,0.719,1.006,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.558,0.058
43.82,0.253,0,0.372,0.405,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.567,0.023
44.02,0.237,0,0.372,0.405,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.568,0.047
44.22,0.247,0,0.340,0.345,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.562,0.046
44.42,0.262,0,0.340,0.345,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.579,0.020
44.62,0.272,0,0.340,0.345,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.594,0.005
44.82,0.289,0,0.330,0.355,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.610,0.006
45.02,0.294,0,0.330,0.355,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.612,0.007
45.22,0.286,0,0.322,0.347,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.591,-0.006
45.42,0.280,0,0.322,0.347,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.585,-0.006
45.62,0.278,0,0.322,0.347,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.576,-0.009
45.82,0.270,0,0.313,0.314,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.566,-0.007
46.02,0.266,0,0.313,0.314,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.539,0.001
46.22,0.267,0,0.305,0.320,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.528,-0.006
46.42,0.264,0,0.305,0.320,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.534,0.023
46.62,0.270,0,0.305,0.320,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.542,0.031
46.82,0.273,0,0.298,0.339,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.555,0.001
47.02,0.247,0,0.298,0.339,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.556,-0.020
47.22,0.258,0,0.287,0.337,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.547,-0.014
47.42,0.257,0,0.287,0.337,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.560,-0.001
47.62,0.250,0,0.287,0.337,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.610,-0.003
47.82,0.241,0,0.872,0.363,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.629,-0.019
48.02,0.241,0,0.872,0.363,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.597,-0.045
48.22,0.238,0,1.013,0.384,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.590,-0.035
48.42,0.232,0,1.013,0.384,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.613,0.010
48.62,0.221,0,1.013,0.384,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.640,0.035
48.82,0.215,0,0.803,0.544,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.663,0.036
49.02,0.213,0,0.803,0.544,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.696,0.007
49.22,0.206,0,0.748,0.801,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.700,-0.011
49.42,0.210,0,0.748,0.801,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.702,-0.002
49.62,0.210,0,0.748,0.801,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.701,0.004
49.82,0.213,0,0.740,0.792,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.702,0.013
50.02,0.210,0,0.740,0.792,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.706,0.006
50.22,0.204,0,0.738,0.785,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.713,-0.002
50.42,0.192,0,0.738,0.785,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.703,-0.006
50.62,0.177,0,0.738,0.785,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.699,-0.000
50.82,0.169,0,0.724,0.798,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.703,0.005
51.02,0.162,0,0.724,0.798,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.701,0.008
51.22,0.154,0,0.736,0.798,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.694,0.012
51.42,0.151,0,0.736,0.798,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.680,0.011
51.62,0.223,0,0.736,0.798,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.698,0.002
51.82,0.225,0,0.475,0.558,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.732,-0.010
