t,min_range,blocked,lidar_range,camera_range,agree,cmd_in_vx,cmd_in_vy,cmd_in_wz,cmd_out_vx,cmd_out_vy,cmd_out_wz,odom_x,odom_y
9.01,0.108,0,0.703,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.004
9.21,0.280,0,0.703,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.006
9.41,0.280,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.015
9.61,0.105,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.021
9.81,0.105,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.018
10.01,0.105,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.013
10.21,0.105,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.023,-0.019
10.41,0.108,0,0.413,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.020
10.61,0.108,0,0.413,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.003
10.81,0.278,0,0.413,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.011,-0.000
11.01,0.277,0,0.411,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.024
11.21,0.108,0,0.411,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.023
11.41,0.105,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.007
11.61,0.106,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.017
11.81,0.106,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.022
12.01,0.106,0,0.891,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.020
12.21,0.106,0,0.891,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.012
12.41,0.108,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.005
12.61,0.267,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.003
12.81,0.267,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.018
13.01,0.105,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.023,-0.028
13.21,0.265,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.022
13.41,0.269,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.014
13.61,0.105,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.013
13.81,0.106,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.023
14.01,0.108,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.021
14.21,0.267,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.001
14.41,0.105,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.013
14.61,0.285,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.029
14.81,0.108,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.011,-0.006
15.01,0.401,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.008
15.21,0.105,0,0.411,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.026,-0.000
15.41,0.108,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.010
15.61,0.401,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.009
15.81,0.108,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.012
16.01,0.106,0,0.414,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.000
16.21,0.106,0,0.414,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.010
16.41,0.106,0,0.891,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.010
16.61,0.105,0,0.891,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.026,-0.002
16.81,0.401,0,0.891,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.016
17.01,0.105,0,0.411,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.019
17.21,0.105,0,0.411,0.424,1,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.013
17.41,0.461,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.017,-0.009
17.61,0.106,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.025,-0.000
17.81,0.105,0,0.410,0.423,1,0.000,0.000,0.000,0.000,0.000,0.000,0.030,-0.008
18.01,0.105,0,0.887,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.040,-0.010
18.21,0.108,0,0.887,0.423,0,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.011
18.41,0.388,0,0.399,0.422,1,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.029
18.61,0.105,0,0.399,0.422,1,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.037
18.81,0.377,0,0.399,0.422,1,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.049
19.01,0.375,0,0.386,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.064
19.21,0.373,0,0.386,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.072
19.41,0.106,0,0.384,0.433,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.066
19.61,0.381,0,0.384,0.433,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.065
19.81,0.384,0,0.384,0.433,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.058
20.01,0.387,0,0.394,0.371,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.060
20.21,0.387,0,0.394,0.371,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.066
20.41,0.387,0,0.397,0.366,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.044
20.61,0.106,0,0.397,0.366,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.011
20.81,0.108,0,0.397,0.366,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.002
21.01,0.105,0,0.382,0.421,1,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.008
21.21,0.371,0,0.382,0.421,1,0.000,0.000,0.000,0.000,0.000,0.000,0.039,-0.002
21.41,0.105,0,0.382,0.399,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.020
21.61,0.105,0,0.382,0.399,1,0.000,0.000,0.000,0.000,0.000,0.000,0.041,-0.011
21.81,0.105,0,0.382,0.399,1,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.009
22.01,0.106,0,0.383,0.399,1,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.004
22.21,0.108,0,0.383,0.399,1,0.000,0.000,0.000,0.000,0.000,0.000,0.033,-0.014
22.41,0.108,0,0.750,0.456,0,0.000,0.000,0.000,0.000,0.000,0.000,0.030,-0.032
22.61,0.106,0,0.750,0.456,0,0.000,0.000,0.000,0.000,0.000,0.000,0.049,-0.037
22.81,0.105,0,0.750,0.456,0,0.000,0.000,0.000,0.000,0.000,0.000,0.045,-0.032
23.01,0.387,0,0.970,0.435,0,0.000,0.000,0.000,0.000,0.000,0.000,0.034,-0.024
23.21,0.108,0,0.970,0.435,0,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.044
23.41,0.106,0,0.444,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.051,-0.057
23.61,0.106,0,0.444,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.061,-0.060
23.81,0.108,0,0.444,0.425,1,0.000,0.000,0.000,0.000,0.000,0.000,0.048,-0.048
24.01,0.105,0,0.453,0.498,1,0.000,0.000,0.000,0.000,0.000,0.000,0.055,-0.030
24.21,0.394,0,0.453,0.498,1,0.000,0.000,0.000,0.000,0.000,0.000,0.055,-0.034
24.41,0.108,0,0.402,0.605,0,0.000,0.000,0.000,0.000,0.000,0.000,0.057,-0.038
24.61,0.105,0,0.402,0.605,0,0.000,0.000,0.000,0.000,0.000,0.000,0.059,-0.036
24.81,0.345,0,0.402,0.605,0,0.000,0.000,0.000,0.000,0.000,0.000,0.060,-0.047
25.01,0.108,0,0.357,1.016,0,0.000,0.000,0.000,0.000,0.000,0.000,0.066,-0.049
25.21,0.106,0,0.357,1.016,0,0.000,0.000,0.000,0.000,0.000,0.000,0.051,-0.055
25.41,0.331,0,0.346,0.615,0,0.000,0.000,0.000,0.000,0.000,0.000,0.058,-0.058
25.61,0.337,0,0.346,0.615,0,0.000,0.000,0.000,0.000,0.000,0.000,0.039,-0.043
25.81,0.347,0,0.346,0.615,0,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.041
26.01,0.363,0,0.363,0.308,1,0.000,0.000,0.000,0.000,0.000,0.000,0.011,-0.062
26.21,0.366,0,0.363,0.308,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.067
26.41,0.363,0,0.374,0.345,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.067
26.61,0.366,0,0.374,0.345,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,-0.064
26.81,0.365,0,0.374,0.345,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.018,-0.062
27.01,0.370,0,0.376,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,-0.078
27.21,0.108,0,0.376,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.034,-0.073
27.41,0.388,0,0.394,0.382,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.040,-0.058
27.61,0.397,0,0.394,0.382,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.035,-0.065
27.81,0.108,0,0.394,0.382,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.038,-0.068
28.01,0.105,0,0.413,0.377,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.044,-0.066
28.21,0.108,0,0.413,0.377,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.024,-0.086
28.41,0.413,0,0.419,0.414,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.027,-0.078
28.61,0.105,0,0.419,0.414,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.038,-0.052
28.81,0.461,0,0.419,0.414,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.032,-0.061
29.01,0.105,0,0.484,0.449,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.017,-0.064
29.21,0.105,0,0.484,0.449,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,-0.056
29.41,0.465,0,0.707,0.638,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.023,-0.063
29.61,0.106,0,0.707,0.638,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.026,-0.087
29.81,0.465,0,0.707,0.638,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.022,-0.083
30.01,0.465,0,0.865,0.588,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.022,-0.052
30.21,0.105,0,0.865,0.588,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.023,-0.062
30.41,0.106,0,0.995,0.976,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.027,-0.080
30.61,0.105,0,0.995,0.976,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.036,-0.060
30.81,0.505,0,0.995,0.976,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.028,-0.041
31.01,0.465,0,1.098,1.073,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.029,-0.042
31.21,0.505,0,1.098,1.073,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.039,-0.043
31.41,0.465,0,1.100,1.084,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.035,-0.044
31.61,0.505,0,1.100,1.084,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.036,-0.046
31.81,0.461,0,1.100,1.084,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.037,-0.050
32.01,0.465,0,0.985,0.997,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.029,-0.064
32.21,0.465,0,0.985,0.997,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.046,-0.053
32.41,0.105,0,0.697,0.762,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.052,-0.035
32.61,0.106,0,0.697,0.762,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.040,-0.047
32.81,0.465,0,0.697,0.762,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.042,-0.060
33.01,0.505,0,0.736,0.769,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.043,-0.033
33.21,0.465,0,0.736,0.769,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.042,-0.017
33.41,0.108,0,0.759,0.774,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.032,-0.046
33.61,0.463,0,0.759,0.774,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.032,-0.057
33.81,0.465,0,0.759,0.774,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.038,-0.053
34.01,0.105,0,0.717,0.718,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.037,-0.036
34.21,0.106,0,0.717,0.718,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.030,-0.042
34.41,0.108,0,0.641,0.460,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.038,-0.047
34.61,0.505,0,0.641,0.460,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.029,-0.038
34.81,0.467,0,0.641,0.460,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.025,-0.039
35.01,0.108,0,0.481,0.442,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.032,-0.057
35.21,0.418,0,0.481,0.442,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.028,-0.048
35.41,0.397,0,0.412,0.407,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.027,-0.026
35.61,0.390,0,0.412,0.407,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.030,-0.031
35.81,0.388,0,0.412,0.407,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.037,-0.054
36.01,0.391,0,0.398,0.392,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.047,-0.062
36.21,0.394,0,0.398,0.392,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,-0.073
36.41,0.398,0,0.408,0.342,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.099
36.61,0.401,0,0.408,0.342,1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.090
36.81,0.401,0,0.408,0.342,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.060
37.01,0.399,0,0.409,0.319,1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,-0.061
37.21,0.396,0,0.409,0.319,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,-0.075
37.41,0.377,0,0.392,0.364,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,-0.054
37.61,0.369,0,0.392,0.364,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.039
37.81,0.383,0,0.392,0.364,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.042
38.01,0.399,0,0.393,0.339,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.037
38.21,0.419,0,0.393,0.339,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.045
38.41,0.419,0,0.476,0.469,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.037
38.61,0.419,0,0.476,0.469,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.032
38.81,0.419,0,0.476,0.469,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.035
39.01,0.419,0,0.494,0.478,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.060
39.21,0.419,0,0.494,0.478,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.036
39.41,0.415,0,0.481,0.472,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.036
39.61,0.419,0,0.481,0.472,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.030
39.81,0.419,0,0.481,0.472,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.043
40.01,0.419,0,0.470,0.469,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.044
40.21,0.419,0,0.470,0.469,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.023
40.41,0.108,0,0.461,0.481,1,0.000,0.000,0.000,0.000,0.000,0.000,0.029,-0.041
40.61,0.108,0,0.461,0.481,1,0.000,0.000,0.000,0.000,0.000,0.000,0.057,-0.041
40.81,0.106,0,0.461,0.481,1,0.000,0.000,0.000,0.000,0.000,0.000,0.043,-0.020
41.01,0.105,0,0.782,0.563,0,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.009
41.21,0.105,0,0.782,0.563,0,0.000,0.000,0.000,0.000,0.000,0.000,0.028,-0.005
41.41,0.108,0,0.408,0.414,1,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000
41.61,0.389,0,0.408,0.414,1,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.017
41.81,0.391,0,0.408,0.414,1,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.006
42.01,0.106,0,0.402,0.428,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.037
42.21,0.106,0,0.402,0.428,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.018
42.41,0.384,0,0.398,0.434,1,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.035
42.61,0.106,0,0.398,0.434,1,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.033
42.81,0.395,0,0.398,0.434,1,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.031
43.01,0.406,0,0.405,0.440,1,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.031
43.21,0.412,0,0.405,0.440,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.023
43.41,0.411,0,0.421,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000
43.61,0.417,0,0.421,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.008
43.81,0.106,0,0.421,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.019
44.01,0.408,0,0.422,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.016
44.21,0.412,0,0.422,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.011
44.41,0.106,0,0.421,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.012
44.61,0.412,0,0.421,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.016
44.81,0.106,0,0.421,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.019
45.01,0.105,0,0.422,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,0.022
45.21,0.419,0,0.422,0.383,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.016,0.021
45.41,0.106,0,0.429,0.380,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.018,0.030
45.61,0.416,0,0.429,0.380,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.031,0.029
45.81,0.106,0,0.429,0.380,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.039,0.024
46.01,0.412,0,0.424,0.384,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.035,0.023
46.21,0.412,0,0.424,0.384,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.028,0.023
46.41,0.410,0,0.420,0.386,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.024,0.024
46.61,0.409,0,0.420,0.386,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.029,0.015
46.81,0.105,0,0.420,0.386,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.038,0.024
47.01,0.410,0,0.420,0.386,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.043,0.042
47.21,0.410,0,0.420,0.386,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.040,0.046
47.41,0.411,0,0.421,0.384,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.032,0.005
47.61,0.411,0,0.421,0.384,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.015,-0.006
47.81,0.405,0,0.421,0.384,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.016
48.01,0.400,0,0.409,0.390,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.010
48.21,0.108,0,0.409,0.390,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.009
48.41,0.394,0,0.405,0.444,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.014,-0.012
48.61,0.447,0,0.405,0.444,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.026
48.81,0.105,0,0.405,0.444,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,-0.042
49.01,0.105,0,0.413,0.430,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.050
49.21,0.108,0,0.413,0.430,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.030
49.41,0.108,0,0.414,0.428,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.014
49.61,0.405,0,0.414,0.428,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.018
49.81,0.105,0,0.414,0.428,1,0.000,0.000,0.000,0.000,0.000,0.000,0.015,-0.039
50.01,0.106,0,0.414,0.428,1,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.036
50.21,0.105,0,0.414,0.428,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.022
50.41,0.105,0,0.420,0.491,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,-0.028
50.61,0.419,0,0.420,0.491,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.055
50.81,0.108,0,0.420,0.491,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.055
51.01,0.424,0,0.917,0.477,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.055
51.21,0.426,0,0.917,0.477,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.055
51.41,0.105,0,0.923,0.475,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.055
51.61,0.105,0,0.923,0.475,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.054
51.81,0.105,0,0.923,0.475,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.053
52.01,0.105,0,0.924,0.478,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.051
52.21,0.108,0,0.924,0.478,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.059
