t,min_range,blocked,lidar_range,camera_range,agree,cmd_in_vx,cmd_in_vy,cmd_in_wz,cmd_out_vx,cmd_out_vy,cmd_out_wz,odom_x,odom_y
4.03,0.289,0,0.906,1.439,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.206
4.23,0.271,0,0.670,0.752,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.025,-0.356
4.43,0.270,0,0.670,0.752,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.048,-0.459
4.63,0.257,0,0.638,0.734,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.063,-0.600
4.83,0.244,0,0.638,0.734,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.071,-0.695
5.03,0.248,0,0.638,0.734,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.111,-0.787
5.23,0.116,0,1.265,1.392,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.065,-0.893
5.43,0.116,0,1.265,1.392,1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.987
5.63,0.115,0,1.286,1.184,1,0.000,0.000,0.000,0.000,0.000,0.000,0.068,-1.121
5.83,0.246,0,1.286,1.184,1,0.000,0.000,0.000,0.000,0.000,0.000,0.093,-1.184
6.03,0.244,0,1.286,1.184,1,0.000,0.000,0.000,0.000,0.000,0.000,0.193,-1.222
6.23,0.260,0,1.473,1.219,0,0.000,0.000,0.000,0.000,0.000,0.000,0.478,-1.309
6.43,0.265,0,1.473,1.219,0,0.000,0.000,0.000,0.000,0.000,0.000,0.634,-1.392
6.63,0.253,0,0.777,0.752,1,0.000,0.000,0.000,0.000,0.000,0.000,0.826,-1.468
6.83,0.246,0,0.777,0.752,1,0.000,0.000,0.000,0.000,0.000,0.000,0.958,-1.494
7.03,0.247,0,0.777,0.752,1,0.000,0.000,0.000,0.000,0.000,0.000,1.131,-1.525
7.23,0.116,0,0.641,0.654,1,0.000,0.000,0.000,0.000,0.000,0.000,1.431,-1.572
7.43,0.113,0,0.641,0.654,1,0.000,0.000,0.000,0.000,0.000,0.000,1.627,-1.637
7.63,0.116,0,0.833,4.148,0,0.000,0.000,0.000,0.000,0.000,0.000,1.955,-1.768
7.83,0.113,0,0.833,4.148,0,0.000,0.000,0.000,0.000,0.000,0.000,2.189,-1.804
8.03,0.113,0,0.833,4.148,0,0.000,0.000,0.000,0.000,0.000,0.000,2.413,-1.810
8.23,0.230,0,3.922,4.057,1,0.000,0.000,0.000,0.000,0.000,0.000,2.729,-1.803
8.43,0.225,0,3.922,4.057,1,0.000,0.000,0.000,0.000,0.000,0.000,2.945,-1.830
8.63,0.234,0,3.881,3.951,1,0.000,0.000,0.000,0.000,0.000,0.000,3.289,-1.883
8.83,0.223,0,3.881,3.951,1,0.000,0.000,0.000,0.000,0.000,0.000,3.505,-1.906
9.03,0.238,0,3.881,3.951,1,0.000,0.000,0.000,0.000,0.000,0.000,3.711,-1.907
9.23,0.263,0,2.337,4.006,0,0.000,0.000,0.000,0.000,0.000,0.000,4.004,-1.874
9.43,0.113,0,2.337,4.006,0,0.000,0.000,0.000,0.000,0.000,0.000,4.172,-1.899
9.63,0.116,0,1.897,2.486,0,0.000,0.000,0.000,0.000,0.000,0.000,4.400,-1.921
9.83,0.116,0,1.897,2.486,0,0.000,0.000,0.000,0.000,0.000,0.000,4.456,-1.922
10.03,0.288,0,1.897,2.486,0,0.000,0.000,0.000,0.000,0.000,0.000,4.475,-1.889
10.23,0.287,0,1.442,1.984,0,0.000,0.000,0.000,0.000,0.000,0.000,4.500,-1.862
10.43,0.297,0,1.442,1.984,0,0.000,0.000,0.000,0.000,0.000,0.000,4.512,-1.858
10.63,0.290,0,1.326,1.828,0,0.000,0.000,0.000,0.000,0.000,0.000,4.554,-1.872
10.83,0.300,0,1.326,1.828,0,0.000,0.000,0.000,0.000,0.000,0.000,4.575,-1.858
11.03,0.297,0,1.326,1.828,0,0.000,0.000,0.000,0.000,0.000,0.000,4.574,-1.847
11.23,0.115,0,1.281,1.788,0,0.000,0.000,0.000,0.000,0.000,0.000,4.539,-1.847
11.43,0.287,0,1.281,1.788,0,0.000,0.000,0.000,0.000,0.000,0.000,4.535,-1.850
11.63,0.304,0,1.271,1.799,0,0.000,0.000,0.000,0.000,0.000,0.000,4.553,-1.853
11.83,0.349,0,1.271,1.799,0,0.000,0.000,0.000,0.000,0.000,0.000,4.559,-1.846
12.03,0.427,0,1.271,1.799,0,0.000,0.000,0.000,0.000,0.000,0.000,4.558,-1.864
12.23,0.528,0,1.275,1.709,0,0.000,0.000,0.000,0.000,0.000,0.000,4.543,-1.875
12.43,0.572,0,1.275,1.709,0,0.000,0.000,0.000,0.000,0.000,0.000,4.547,-1.880
12.63,0.113,0,1.277,1.740,0,0.000,0.000,0.000,0.000,0.000,0.000,4.557,-1.875
12.83,0.959,0,1.277,1.740,0,0.000,0.000,0.000,0.000,0.000,0.000,4.545,-1.872
13.03,0.955,0,1.277,1.740,0,0.000,0.000,0.000,0.000,0.000,0.000,4.543,-1.871
13.23,0.955,0,1.277,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.553,-1.888
13.43,0.961,0,1.277,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.559,-1.874
13.63,0.959,0,1.267,1.802,0,0.000,0.000,0.000,0.000,0.000,0.000,4.543,-1.862
13.83,0.955,0,1.267,1.802,0,0.000,0.000,0.000,0.000,0.000,0.000,4.540,-1.878
14.03,0.956,0,1.267,1.802,0,0.000,0.000,0.000,0.000,0.000,0.000,4.550,-1.887
14.23,0.957,0,1.270,1.798,0,0.000,0.000,0.000,0.000,0.000,0.000,4.545,-1.889
14.43,0.953,0,1.270,1.798,0,0.000,0.000,0.000,0.000,0.000,0.000,4.554,-1.888
14.63,0.953,0,1.278,1.797,0,0.000,0.000,0.000,0.000,0.000,0.000,4.559,-1.881
14.83,0.969,0,1.278,1.797,0,0.000,0.000,0.000,0.000,0.000,0.000,4.548,-1.884
15.03,0.966,0,1.278,1.797,0,0.000,0.000,0.000,0.000,0.000,0.000,4.550,-1.886
15.23,0.960,0,1.287,1.804,0,0.000,0.000,0.000,0.000,0.000,0.000,4.583,-1.891
15.43,0.966,0,1.287,1.804,0,0.000,0.000,0.000,0.000,0.000,0.000,4.582,-1.889
15.63,0.963,0,1.287,1.801,0,0.000,0.000,0.000,0.000,0.000,0.000,4.557,-1.883
15.83,0.113,0,1.287,1.801,0,0.000,0.000,0.000,0.000,0.000,0.000,4.562,-1.878
16.03,0.960,0,1.287,1.801,0,0.000,0.000,0.000,0.000,0.000,0.000,4.562,-1.881
16.23,0.113,0,1.273,1.804,0,0.000,0.000,0.000,0.000,0.000,0.000,4.550,-1.888
16.43,0.113,0,1.273,1.804,0,0.000,0.000,0.000,0.000,0.000,0.000,4.561,-1.891
16.63,0.960,0,1.270,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.558,-1.887
16.83,0.955,0,1.270,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.542,-1.877
17.03,0.960,0,1.270,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.550,-1.870
17.23,0.958,0,1.267,1.804,0,0.000,0.000,0.000,0.000,0.000,0.000,4.539,-1.867
17.43,0.958,0,1.267,1.804,0,0.000,0.000,0.000,0.000,0.000,0.000,4.530,-1.870
17.63,0.959,0,1.268,1.797,0,0.000,0.000,0.000,0.000,0.000,0.000,4.534,-1.888
17.83,0.957,0,1.268,1.797,0,0.000,0.000,0.000,0.000,0.000,0.000,4.539,-1.882
18.03,0.954,0,1.268,1.797,0,0.000,0.000,0.000,0.000,0.000,0.000,4.556,-1.871
18.23,0.923,0,1.292,1.800,0,0.000,0.000,0.000,0.000,0.000,0.000,4.557,-1.873
18.43,0.897,0,1.292,1.800,0,0.000,0.000,0.000,0.000,0.000,0.000,4.534,-1.878
18.63,0.893,0,1.287,1.806,0,0.000,0.000,0.000,0.000,0.000,0.000,4.555,-1.883
18.83,0.910,0,1.287,1.806,0,0.000,0.000,0.000,0.000,0.000,0.000,4.575,-1.880
19.03,0.936,0,1.287,1.806,0,0.000,0.000,0.000,0.000,0.000,0.000,4.575,-1.876
19.23,0.961,0,1.261,1.799,0,0.000,0.000,0.000,0.000,0.000,0.000,4.556,-1.862
19.43,0.966,0,1.261,1.799,0,0.000,0.000,0.000,0.000,0.000,0.000,4.563,-1.881
19.63,0.969,0,1.267,1.798,0,0.000,0.000,0.000,0.000,0.000,0.000,4.577,-1.918
19.83,0.969,0,1.267,1.798,0,0.000,0.000,0.000,0.000,0.000,0.000,4.571,-1.919
20.03,0.953,0,1.267,1.798,0,0.000,0.000,0.000,0.000,0.000,0.000,4.571,-1.900
20.23,0.954,0,1.264,1.779,0,0.000,0.000,0.000,0.000,0.000,0.000,4.562,-1.890
20.43,0.960,0,1.264,1.779,0,0.000,0.000,0.000,0.000,0.000,0.000,4.558,-1.889
20.63,0.954,0,1.287,1.696,0,0.000,0.000,0.000,0.000,0.000,0.000,4.568,-1.900
20.83,0.958,0,1.287,1.696,0,0.000,0.000,0.000,0.000,0.000,0.000,4.572,-1.908
21.03,0.960,0,1.287,1.696,0,0.000,0.000,0.000,0.000,0.000,0.000,4.562,-1.911
21.23,0.958,0,1.280,1.693,0,0.000,0.000,0.000,0.000,0.000,0.000,4.565,-1.909
21.43,0.961,0,1.280,1.693,0,0.000,0.000,0.000,0.000,0.000,0.000,4.562,-1.906
21.63,0.965,0,1.289,1.792,0,0.000,0.000,0.000,0.000,0.000,0.000,4.575,-1.913
21.83,0.953,0,1.289,1.792,0,0.000,0.000,0.000,0.000,0.000,0.000,4.566,-1.915
22.03,0.957,0,1.289,1.792,0,0.000,0.000,0.000,0.000,0.000,0.000,4.561,-1.908
22.23,0.953,0,1.271,1.787,0,0.000,0.000,0.000,0.000,0.000,0.000,4.540,-1.887
22.43,0.746,0,1.271,1.787,0,0.000,0.000,0.000,0.000,0.000,0.000,4.546,-1.887
22.63,0.731,0,1.270,1.768,0,0.000,0.000,0.000,0.000,0.000,0.000,4.556,-1.906
22.83,0.728,0,1.270,1.768,0,0.000,0.000,0.000,0.000,0.000,0.000,4.563,-1.909
23.03,0.738,0,1.270,1.768,0,0.000,0.000,0.000,0.000,0.000,0.000,4.567,-1.902
23.23,0.899,0,1.284,1.744,0,0.000,0.000,0.000,0.000,0.000,0.000,4.585,-1.915
23.43,0.959,0,1.284,1.744,0,0.000,0.000,0.000,0.000,0.000,0.000,4.574,-1.912
23.63,0.959,0,1.211,1.445,0,0.000,0.000,0.000,0.000,0.000,0.000,4.568,-1.903
23.83,0.962,0,1.211,1.445,0,0.000,0.000,0.000,0.000,0.000,0.000,4.570,-1.897
24.03,0.115,0,1.211,1.445,0,0.000,0.000,0.000,0.000,0.000,0.000,4.581,-1.892
24.23,0.967,0,1.098,1.743,0,0.000,0.000,0.000,0.000,0.000,0.000,4.588,-1.911
24.43,0.968,0,1.098,1.743,0,0.000,0.000,0.000,0.000,0.000,0.000,4.574,-1.911
24.63,0.965,0,1.116,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.587,-1.912
24.83,0.969,0,1.116,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.596,-1.921
25.03,0.954,0,1.116,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.587,-1.909
25.23,0.959,0,1.116,1.793,0,0.000,0.000,0.000,0.000,0.000,0.000,4.562,-1.897
25.43,0.958,0,1.116,1.793,0,0.000,0.000,0.000,0.000,0.000,0.000,4.551,-1.900
25.63,0.953,0,1.109,1.800,0,0.000,0.000,0.000,0.000,0.000,0.000,4.568,-1.901
25.83,0.961,0,1.109,1.800,0,0.000,0.000,0.000,0.000,0.000,0.000,4.575,-1.896
26.03,0.957,0,1.109,1.800,0,0.000,0.000,0.000,0.000,0.000,0.000,4.573,-1.912
26.23,0.957,0,1.111,1.801,0,0.000,0.000,0.000,0.000,0.000,0.000,4.571,-1.920
26.43,0.113,0,1.111,1.801,0,0.000,0.000,0.000,0.000,0.000,0.000,4.581,-1.908
26.63,0.956,0,1.109,1.798,0,0.000,0.000,0.000,0.000,0.000,0.000,4.585,-1.904
26.83,0.959,0,1.109,1.798,0,0.000,0.000,0.000,0.000,0.000,0.000,4.576,-1.908
27.03,0.959,0,1.109,1.798,0,0.000,0.000,0.000,0.000,0.000,0.000,4.568,-1.911
27.23,0.958,0,1.104,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.579,-1.911
27.43,0.113,0,1.104,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.589,-1.915
27.63,0.954,0,1.111,1.793,0,0.000,0.000,0.000,0.000,0.000,0.000,4.588,-1.934
27.83,0.963,0,1.111,1.793,0,0.000,0.000,0.000,0.000,0.000,0.000,4.580,-1.922
28.03,0.960,0,1.111,1.793,0,0.000,0.000,0.000,0.000,0.000,0.000,4.578,-1.913
28.23,0.959,0,1.100,1.794,0,0.000,0.000,0.000,0.000,0.000,0.000,4.581,-1.912
28.43,0.959,0,1.100,1.794,0,0.000,0.000,0.000,0.000,0.000,0.000,4.584,-1.932
28.63,0.954,0,1.111,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.594,-1.941
28.83,0.953,0,1.111,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.582,-1.920
29.03,0.957,0,1.111,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.572,-1.899
29.23,0.956,0,1.090,1.794,0,0.000,0.000,0.000,0.000,0.000,0.000,4.581,-1.916
29.43,0.969,0,1.090,1.794,0,0.000,0.000,0.000,0.000,0.000,0.000,4.591,-1.926
29.63,0.955,0,1.106,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.589,-1.917
29.83,0.954,0,1.106,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.575,-1.911
30.03,0.953,0,1.106,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.568,-1.922
30.23,0.900,0,1.083,1.792,0,0.200,0.000,0.000,0.200,0.000,0.000,4.584,-1.922
30.43,0.842,0,1.083,1.792,0,0.200,0.000,0.000,0.200,0.000,0.000,4.587,-1.915
30.63,0.749,0,1.095,1.798,0,0.200,0.000,0.000,0.200,0.000,0.000,4.571,-1.904
30.83,0.722,0,1.095,1.798,0,0.200,0.000,0.000,0.200,0.000,0.000,4.569,-1.899
31.03,0.694,0,1.095,1.798,0,0.200,0.000,0.000,0.200,0.000,0.000,4.569,-1.915
31.23,0.581,0,1.093,1.795,0,0.200,0.000,0.000,0.200,0.000,0.000,4.579,-1.913
31.43,0.527,0,1.093,1.795,0,0.000,0.000,0.000,0.000,0.000,0.000,4.573,-1.920
31.63,0.620,0,1.116,1.794,0,0.000,0.000,0.000,0.000,0.000,0.000,4.549,-1.924
31.83,0.635,0,1.116,1.794,0,0.000,0.000,0.000,0.000,0.000,0.000,4.548,-1.919
32.03,0.672,0,1.116,1.794,0,0.000,0.000,0.000,0.000,0.000,0.000,4.577,-1.917
32.23,0.886,0,1.104,1.804,0,0.000,0.000,0.000,0.000,0.000,0.000,4.573,-1.933
32.43,0.113,0,1.104,1.804,0,0.000,0.000,0.000,0.000,0.000,0.000,4.575,-1.926
32.63,0.953,0,1.086,1.793,0,0.000,0.000,0.000,0.000,0.000,0.000,4.580,-1.903
32.83,0.961,0,1.086,1.793,0,0.000,0.000,0.000,0.000,0.000,0.000,4.577,-1.909
33.03,0.960,0,1.086,1.793,0,0.000,0.000,0.000,0.000,0.000,0.000,4.576,-1.925
33.23,0.968,0,1.091,1.801,0,0.000,0.000,0.000,0.000,0.000,0.000,4.582,-1.928
33.43,0.961,0,1.091,1.801,0,0.000,0.000,0.000,0.000,0.000,0.000,4.589,-1.925
33.63,0.960,0,1.109,1.796,0,0.000,0.000,0.000,0.000,0.000,0.000,4.586,-1.919
33.83,0.961,0,1.109,1.796,0,0.000,0.000,0.000,0.000,0.000,0.000,4.588,-1.924
34.03,0.954,0,1.109,1.796,0,0.500,0.000,0.000,0.500,0.000,0.000,4.588,-1.931
34.23,0.959,0,1.116,1.800,0,0.500,0.000,0.000,0.500,0.000,0.000,4.580,-1.915
34.43,0.115,0,1.116,1.800,0,0.000,0.000,0.000,0.000,0.000,0.000,4.580,-1.923
34.63,0.116,0,1.089,1.782,0,0.500,0.000,0.000,0.500,0.000,0.000,4.596,-2.000
34.83,0.915,0,1.089,1.782,0,0.500,0.000,0.000,0.500,0.000,0.000,4.589,-2.059
35.03,0.879,0,1.089,1.782,0,0.500,0.000,0.000,0.500,0.000,0.000,4.569,-2.161
35.23,0.862,0,0.966,1.749,0,0.500,0.000,0.000,0.500,0.000,0.000,4.573,-2.268
35.43,0.825,0,0.966,1.749,0,0.000,0.000,0.000,0.000,0.000,0.000,4.583,-2.409
35.63,0.787,0,1.309,1.813,0,0.000,0.000,0.000,0.000,0.000,0.000,4.593,-2.643
35.83,0.808,0,1.309,1.813,0,0.000,0.000,0.000,0.000,0.000,0.000,4.583,-2.763
36.03,0.823,0,1.309,1.813,0,0.500,0.000,0.000,0.500,0.000,0.000,4.564,-2.868
36.23,0.818,0,1.512,1.624,1,0.000,0.000,0.000,0.000,0.000,0.000,4.566,-2.947
36.43,0.814,0,1.512,1.624,1,0.000,0.000,0.000,0.000,0.000,0.000,4.576,-3.090
36.63,0.816,0,1.246,1.627,0,0.500,0.000,0.000,0.500,0.000,0.000,4.562,-3.328
36.83,0.834,0,1.246,1.627,0,0.500,0.000,0.000,0.500,0.000,0.000,4.546,-3.431
37.03,0.835,0,1.246,1.627,0,0.000,0.000,0.000,0.000,0.000,0.000,4.535,-3.527
37.23,0.834,0,1.183,1.590,0,0.500,0.000,0.000,0.500,0.000,0.000,4.526,-3.758
37.43,0.841,0,1.183,1.590,0,0.500,0.000,0.000,0.500,0.000,0.000,4.517,-3.910
37.63,0.799,0,1.173,1.978,0,0.000,0.000,0.000,0.000,0.000,0.000,4.498,-4.103
37.83,0.778,0,1.173,1.978,0,0.000,0.000,0.000,0.000,0.000,0.000,4.488,-4.256
38.03,0.771,0,1.173,1.978,0,0.000,0.000,0.000,0.000,0.000,0.000,4.486,-4.430
38.23,0.112,0,1.521,1.578,1,0.500,0.000,0.000,0.500,0.000,0.000,4.478,-4.618
38.43,0.756,0,1.521,1.578,1,0.500,0.000,0.000,0.500,0.000,0.000,4.466,-4.703
38.63,0.750,0,1.194,1.475,0,0.000,0.000,0.000,0.000,0.000,0.000,4.452,-4.808
38.83,0.112,0,1.194,1.475,0,0.000,0.000,0.000,0.000,0.000,0.000,4.456,-5.061
39.03,0.752,0,1.194,1.475,0,0.000,0.000,0.000,0.000,0.000,0.000,4.467,-5.206
39.23,0.777,0,1.052,1.394,0,0.000,0.000,0.000,0.000,0.000,0.000,4.452,-5.329
39.43,0.813,0,1.052,1.394,0,0.000,0.000,3.000,0.000,0.000,0.000,4.436,-5.376
39.63,0.794,0,1.057,1.438,0,0.000,0.000,3.000,0.000,0.000,3.000,4.435,-5.418
39.83,0.746,0,1.057,1.438,0,0.000,0.000,0.000,0.000,0.000,0.000,4.463,-5.463
40.03,0.726,0,1.057,1.438,0,0.000,0.000,3.000,0.000,0.000,3.000,4.463,-5.463
40.23,0.115,0,0.735,0.810,1,0.000,0.000,3.000,0.000,0.000,3.000,4.463,-5.463
40.43,0.780,0,0.735,0.810,1,0.000,0.000,3.000,0.000,0.000,3.000,4.463,-5.463
40.63,0.871,0,1.390,1.442,1,0.000,0.000,3.000,0.000,0.000,3.000,4.463,-5.463
40.83,0.790,0,1.390,1.442,1,0.000,0.000,0.000,0.000,0.000,0.000,4.463,-5.463
41.03,0.698,0,1.390,1.442,1,0.000,0.000,0.000,0.000,0.000,0.000,4.463,-5.463
41.23,0.116,0,0.704,0.762,1,0.000,0.000,0.000,0.000,0.000,0.000,4.463,-5.463
41.43,0.701,0,0.704,0.762,1,0.000,0.000,0.000,0.000,0.000,0.000,4.289,-5.268
41.63,0.116,0,0.710,0.951,0,0.000,0.000,0.000,0.000,0.000,0.000,4.304,-5.258
41.83,0.112,0,0.710,0.951,0,0.000,0.000,0.000,0.000,0.000,0.000,4.300,-5.265
42.03,0.112,0,0.710,0.951,0,0.000,0.000,0.000,0.000,0.000,0.000,4.285,-5.267
42.23,0.706,0,0.710,0.951,0,0.000,0.000,0.000,0.000,0.000,0.000,4.295,-5.264
42.43,0.113,0,0.710,0.951,0,0.000,0.000,0.000,0.000,0.000,0.000,4.300,-5.262
42.63,0.704,0,0.710,0.952,0,0.000,0.000,0.000,0.000,0.000,0.000,4.305,-5.256
42.83,0.708,0,0.710,0.952,0,0.000,0.000,0.000,0.000,0.000,0.000,4.312,-5.257
43.03,0.112,0,0.710,0.952,0,0.000,0.000,0.000,0.000,0.000,0.000,4.307,-5.267
43.23,0.706,0,0.710,0.952,0,0.000,0.000,0.000,0.000,0.000,0.000,4.300,-5.264
43.43,0.709,0,0.710,0.952,0,0.000,0.000,0.000,0.000,0.000,0.000,4.309,-5.255
43.63,0.707,0,0.713,0.953,0,0.000,0.000,0.000,0.000,0.000,0.000,4.308,-5.252
43.83,0.707,0,0.713,0.953,0,0.000,0.000,0.000,0.000,0.000,0.000,4.306,-5.254
44.03,0.112,0,0.713,0.953,0,0.000,0.000,0.000,0.000,0.000,0.000,4.311,-5.251
44.23,0.707,0,0.711,0.953,0,0.000,0.000,0.000,0.000,0.000,0.000,4.302,-5.255
44.43,0.711,0,0.711,0.953,0,0.000,0.000,0.000,0.000,0.000,0.000,4.300,-5.256
44.63,0.705,0,0.710,0.955,0,0.000,0.000,0.000,0.000,0.000,0.000,4.305,-5.258
44.83,0.112,0,0.710,0.955,0,0.000,0.000,0.000,0.000,0.000,0.000,4.310,-5.260
45.03,0.712,0,0.710,0.955,0,0.000,0.000,0.000,0.000,0.000,0.000,4.307,-5.266
45.23,0.708,0,0.718,0.953,0,0.000,0.000,0.000,0.000,0.000,0.000,4.307,-5.260
45.43,0.709,0,0.718,0.953,0,0.000,0.000,0.000,0.000,0.000,0.000,4.313,-5.257
45.63,0.706,0,0.712,0.955,0,0.000,0.000,0.000,0.000,0.000,0.000,4.324,-5.262
45.83,0.112,0,0.712,0.955,0,0.000,0.000,0.000,0.000,0.000,0.000,4.327,-5.274
46.03,0.347,0,0.712,0.955,0,0.000,0.000,0.000,0.000,0.000,0.000,4.323,-5.280
46.23,0.277,0,0.293,0.556,0,0.000,0.000,0.000,0.000,0.000,0.000,4.326,-5.276
46.43,0.112,0,0.293,0.556,0,0.000,0.000,0.000,0.000,0.000,0.000,4.322,-5.260
46.63,0.298,0,0.325,0.389,1,0.000,0.000,0.000,0.000,0.000,0.000,4.310,-5.268
46.83,0.289,0,0.325,0.389,1,0.000,0.000,0.000,0.000,0.000,0.000,4.304,-5.273
47.03,0.112,0,0.325,0.389,1,0.000,0.000,0.000,0.000,0.000,0.000,4.313,-5.256
47.23,0.112,0,0.304,0.471,1,0.000,0.000,0.000,0.000,0.000,0.000,4.321,-5.253
47.43,0.278,0,0.304,0.471,1,0.000,0.000,0.000,0.000,0.000,0.000,4.322,-5.274
47.63,0.235,0,0.268,0.404,1,0.000,0.000,0.000,0.000,0.000,0.000,4.326,-5.286
47.83,0.226,0,0.268,0.404,1,0.000,0.000,0.000,0.000,0.000,0.000,4.336,-5.289
48.03,0.112,0,0.268,0.404,1,0.000,0.000,0.000,0.000,0.000,0.000,4.346,-5.274
48.23,0.232,0,0.247,0.363,1,0.000,0.000,0.000,0.000,0.000,0.000,4.328,-5.267
48.43,0.232,0,0.247,0.363,1,0.000,0.000,0.000,0.000,0.000,0.000,4.306,-5.272
48.63,0.229,0,0.245,0.418,1,0.000,0.000,0.000,0.000,0.000,0.000,4.309,-5.283
48.83,0.234,0,0.245,0.418,1,0.000,0.000,0.000,0.000,0.000,0.000,4.327,-5.287
49.03,0.241,0,0.245,0.418,1,0.000,0.000,0.000,0.000,0.000,0.000,4.337,-5.274
49.23,0.244,0,0.257,0.461,0,0.000,0.000,0.000,0.000,0.000,0.000,4.325,-5.268
49.43,0.246,0,0.257,0.461,0,0.000,0.000,0.000,0.000,0.000,0.000,4.316,-5.263
49.63,0.247,0,0.262,nan,0,0.000,0.000,0.000,0.000,0.000,0.000,4.319,-5.286
49.83,0.248,0,0.262,nan,0,0.000,0.000,0.000,0.000,0.000,0.000,4.326,-5.285
50.03,0.113,0,0.262,nan,0,0.000,0.000,0.000,0.000,0.000,0.000,4.327,-5.282
50.23,0.242,0,0.261,nan,0,0.000,0.000,0.000,0.000,0.000,0.000,4.309,-5.284
50.43,0.240,0,0.261,nan,0,0.000,0.000,0.000,0.000,0.000,0.000,4.308,-5.290
50.63,0.240,0,0.256,nan,0,0.000,0.000,0.000,0.000,0.000,0.000,4.338,-5.284
50.83,0.112,0,0.256,nan,0,0.000,0.000,0.000,0.000,0.000,0.000,4.336,-5.276
51.03,0.238,0,0.256,nan,0,0.000,0.000,0.000,0.000,0.000,0.000,4.305,-5.280
51.23,0.238,0,0.254,0.509,0,0.000,0.000,0.000,0.000,0.000,0.000,4.301,-5.281
51.43,0.230,0,0.254,0.509,0,0.000,0.000,0.000,0.000,0.000,0.000,4.315,-5.273
51.63,0.238,0,0.253,0.463,0,0.000,0.000,0.000,0.000,0.000,0.000,4.339,-5.265
51.83,0.115,0,0.253,0.463,0,0.000,0.000,0.000,0.000,0.000,0.000,4.346,-5.257
52.03,0.111,0,0.253,0.463,0,0.000,0.000,0.000,0.000,0.000,0.000,4.330,-5.263
52.23,0.242,0,0.250,0.459,0,0.000,0.000,0.000,0.000,0.000,0.000,4.322,-5.256
