t,min_range,blocked,lidar_range,camera_range,agree,cmd_in_vx,cmd_in_vy,cmd_in_wz,cmd_out_vx,cmd_out_vy,cmd_out_wz,odom_x,odom_y
4.03,0.477,0,0.724,0.787,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.002
4.23,0.481,0,0.727,0.790,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.002
4.43,0.489,0,0.727,0.790,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004
4.63,0.729,0,0.727,0.790,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.002
4.83,0.729,0,0.735,0.781,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.002
5.03,0.475,0,0.735,0.781,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.002
5.23,0.479,0,0.733,0.792,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.002
5.43,0.484,0,0.733,0.792,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.004
5.63,0.484,0,0.733,0.792,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.002
5.83,0.479,0,0.734,0.791,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000
6.03,0.475,0,0.734,0.791,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000
6.23,0.477,0,0.696,0.753,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.002
6.43,0.472,0,0.696,0.753,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.000
6.63,0.472,0,0.696,0.753,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.003
6.83,0.482,0,0.687,0.752,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.003
7.03,0.684,0,0.687,0.752,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003
7.23,0.472,0,0.696,0.757,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004
7.43,0.472,0,0.696,0.757,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.002
7.63,0.477,0,0.696,0.757,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.002
7.83,0.472,0,0.716,0.788,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.002
8.03,0.472,0,0.716,0.788,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002
8.23,0.472,0,0.721,0.785,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.005
8.43,0.472,0,0.721,0.785,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.004
8.63,0.477,0,0.721,0.785,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.004
8.83,0.477,0,0.730,0.792,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.004
9.03,0.488,0,0.730,0.792,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006
9.23,0.488,0,0.694,0.750,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.002
9.43,0.688,0,0.694,0.750,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.002
9.63,0.477,0,0.694,0.750,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.002
9.83,0.475,0,0.678,0.736,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.001
10.03,0.475,0,0.678,0.736,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.004
10.23,0.470,0,0.682,0.735,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003
10.43,0.475,0,0.682,0.735,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003
10.63,0.475,0,0.682,0.735,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.001
10.83,0.484,0,0.675,0.728,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003
11.03,0.484,0,0.675,0.728,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003
11.23,0.470,0,0.672,0.727,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003
11.43,0.479,0,0.672,0.727,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.007
11.63,0.670,0,0.672,0.727,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.005
11.83,0.670,0,0.676,0.728,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004
12.03,0.472,0,0.676,0.728,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004
12.23,0.474,0,0.677,0.728,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004
12.43,0.489,0,0.677,0.728,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.004
12.63,0.472,0,0.677,0.728,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001
12.83,0.472,0,0.673,0.729,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.005
13.03,0.479,0,0.673,0.729,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.005
13.23,0.477,0,0.677,0.729,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004
13.43,0.673,0,0.677,0.729,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001
13.63,0.673,0,0.677,0.729,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.002
13.83,0.666,0,0.672,0.730,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.000
14.03,0.673,0,0.672,0.730,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.000
14.23,0.477,0,0.674,0.731,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.004
14.43,0.477,0,0.674,0.731,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.003
14.63,0.482,0,0.674,0.731,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.001
14.83,0.670,0,0.676,0.729,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.001
15.03,0.472,0,0.676,0.729,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.003
15.23,0.472,0,0.678,0.730,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004
15.43,0.472,0,0.678,0.730,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.000
15.63,0.672,0,0.678,0.730,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.000
15.83,0.484,0,0.679,0.730,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004
16.03,0.477,0,0.679,0.730,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003
16.23,0.477,0,0.676,0.731,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001
16.43,0.484,0,0.676,0.731,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.003
16.63,0.472,0,0.676,0.731,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.003
16.83,0.484,0,0.680,0.730,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.003
17.03,0.477,0,0.680,0.730,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000
17.23,0.477,0,0.677,0.732,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.001
17.43,0.475,0,0.677,0.732,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.001
17.63,0.477,0,0.677,0.732,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005
17.83,0.477,0,0.678,0.733,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002
18.03,0.477,0,0.678,0.733,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.008
18.23,0.472,0,0.679,0.735,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005
18.43,0.477,0,0.679,0.735,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005
18.63,0.474,0,0.679,0.735,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006
18.83,0.477,0,0.680,0.749,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.007
19.03,0.477,0,0.680,0.749,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004
19.23,0.479,0,0.712,0.781,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004
19.43,0.479,0,0.712,0.781,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.005
19.63,0.477,0,0.712,0.781,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.005
19.83,0.477,0,0.717,0.772,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001
20.03,0.475,0,0.717,0.772,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001
20.23,0.472,0,0.673,0.734,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.001
20.43,0.486,0,0.673,0.734,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003
20.63,0.486,0,0.673,0.734,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002
20.83,0.472,0,0.643,0.693,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.007
21.03,0.477,0,0.643,0.693,1,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.007
21.23,0.470,0,0.618,0.676,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.001
21.43,0.603,0,0.618,0.676,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002
21.63,0.603,0,0.618,0.676,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.001
21.83,0.595,0,0.601,0.664,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.001
22.03,0.573,0,0.601,0.664,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.003
22.23,0.484,0,0.526,0.579,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.004
22.43,0.484,0,0.526,0.579,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.004
22.63,0.467,0,0.526,0.579,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.001
22.83,0.426,0,0.435,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.001
23.03,0.431,0,0.435,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.000
23.23,0.408,0,0.418,0.492,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.000
23.43,0.408,0,0.418,0.492,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000
23.63,0.421,0,0.418,0.492,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000
23.83,0.426,0,0.435,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006
24.03,0.445,0,0.435,0.506,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000
24.23,0.445,0,0.463,0.529,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004
24.43,0.454,0,0.463,0.529,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.006
24.63,0.440,0,0.463,0.529,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.006
24.83,0.461,0,0.450,0.532,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.004
25.03,0.461,0,0.450,0.532,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002
25.23,0.454,0,0.463,0.511,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.003
25.43,0.432,0,0.463,0.511,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.003
25.63,0.110,0,0.463,0.511,1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.002
25.83,0.472,0,0.142,0.509,0,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.002
26.03,0.472,0,0.142,0.509,0,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.008
26.23,0.429,0,0.438,0.499,1,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.008
26.43,0.429,0,0.438,0.499,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.002
26.63,0.429,0,0.438,0.499,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.002
26.83,0.429,0,0.438,0.497,1,0.000,0.000,0.000,0.000,0.000,0.000,0.005,-0.006
27.03,0.429,0,0.438,0.497,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.001
27.23,0.429,0,0.438,0.497,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.001
27.43,0.442,0,0.438,0.497,1,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.005
27.63,0.488,0,0.438,0.497,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,-0.007
27.83,0.488,0,0.496,0.500,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.001
28.03,0.502,0,0.496,0.500,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.001
28.23,0.102,0,0.136,0.522,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.006
28.43,0.131,0,0.136,0.522,0,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.003
28.63,0.131,0,0.136,0.522,0,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.001
28.83,0.184,0,0.204,0.530,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001
29.03,0.444,0,0.204,0.530,0,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001
29.23,0.456,0,0.465,0.458,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.002
29.43,0.447,0,0.465,0.458,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.007
29.63,0.447,0,0.465,0.458,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.002
29.83,0.452,0,0.461,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.002
30.03,0.434,0,0.461,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.006
30.23,0.441,0,0.450,0.521,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001
30.43,0.441,0,0.450,0.521,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.004
30.63,0.433,0,0.450,0.521,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.004
30.83,0.431,0,0.441,0.515,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002
31.03,0.428,0,0.441,0.515,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.008
31.23,0.428,0,0.441,0.515,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.008
31.43,0.431,0,0.441,0.515,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000
31.63,0.431,0,0.441,0.515,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000
31.83,0.430,0,0.439,0.519,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009
32.03,0.440,0,0.439,0.519,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.005
32.23,0.440,0,0.445,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.008
32.43,0.435,0,0.445,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.008
32.63,0.442,0,0.445,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000
32.83,0.438,0,0.451,0.525,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.005
33.03,0.438,0,0.451,0.525,1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.006
33.23,0.410,0,0.420,0.516,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000
33.43,0.445,0,0.420,0.516,1,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000
33.63,0.440,0,0.420,0.516,1,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.001
33.83,0.431,0,0.449,0.504,1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.002
34.03,0.431,0,0.449,0.504,1,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.005
34.23,0.117,0,0.186,0.479,0,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.005
34.43,0.100,0,0.186,0.479,0,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
34.63,0.105,0,0.186,0.479,0,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
34.83,0.105,0,0.435,0.470,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
35.03,0.102,0,0.435,0.470,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
35.23,0.454,0,0.463,0.469,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
35.43,0.445,0,0.463,0.469,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
35.63,0.445,0,0.463,0.469,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
35.83,0.451,0,0.460,0.470,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
36.03,0.879,0,0.460,0.470,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
36.23,inf,0,nan,0.473,0,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
36.43,inf,0,nan,0.473,0,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
36.63,inf,0,nan,0.473,0,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
36.83,inf,0,nan,0.473,0,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
37.03,0.100,0,nan,0.473,0,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
37.23,0.136,0,0.181,0.529,0,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
37.43,0.136,0,0.181,0.529,0,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
37.63,0.458,0,0.181,0.529,0,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
37.83,0.478,0,0.486,0.555,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.018
38.03,0.477,0,0.486,0.555,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.015
38.23,0.477,0,0.493,0.557,1,0.000,0.000,0.000,0.000,0.000,0.000,0.035,-0.018
38.43,0.474,0,0.493,0.557,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.017
38.63,0.481,0,0.493,0.557,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.017
38.83,0.482,0,0.489,0.528,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.016
39.03,0.482,0,0.489,0.528,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.018
39.23,0.475,0,0.486,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.017
39.43,0.470,0,0.486,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.017
39.63,0.468,0,0.486,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.017
39.83,0.466,0,0.477,0.533,1,0.000,0.000,0.000,0.000,0.000,0.000,0.039,-0.017
40.03,0.466,0,0.477,0.533,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.021
40.23,0.460,0,0.469,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.021
40.43,0.449,0,0.469,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.018
40.63,0.449,0,0.469,0.524,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.021
40.83,0.449,0,0.458,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.035,-0.012
41.03,0.448,0,0.458,0.531,1,0.000,0.000,0.000,0.000,0.000,0.000,0.040,-0.017
41.23,0.451,0,0.460,0.529,1,0.000,0.000,0.000,0.000,0.000,0.000,0.040,-0.017
41.43,0.458,0,0.460,0.529,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.013
41.63,0.458,0,0.460,0.529,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.020
41.83,0.458,0,0.467,0.528,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.021
42.03,0.456,0,0.467,0.528,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.021
42.23,0.468,0,0.477,0.528,1,0.000,0.000,0.000,0.000,0.000,0.000,0.034,-0.014
42.43,0.457,0,0.477,0.528,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.015
42.63,0.457,0,0.477,0.528,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.015
42.83,0.459,0,0.468,0.534,1,0.000,0.000,0.000,0.000,0.000,0.000,0.035,-0.014
43.03,0.460,0,0.468,0.534,1,0.000,0.000,0.000,0.000,0.000,0.000,0.035,-0.014
43.23,0.468,0,0.477,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.016
43.43,0.469,0,0.477,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.020
43.63,0.469,0,0.477,0.538,1,0.000,0.000,0.000,0.000,0.000,0.000,0.039,-0.013
43.83,0.471,0,0.480,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.039,-0.013
44.03,0.471,0,0.480,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.040,-0.016
44.23,0.470,0,0.483,0.544,1,0.000,0.000,0.000,0.000,0.000,0.000,0.039,-0.018
44.43,0.470,0,0.483,0.544,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.019
44.63,0.474,0,0.483,0.544,1,0.000,0.000,0.000,0.000,0.000,0.000,0.035,-0.014
44.83,0.472,0,0.482,0.541,1,0.000,0.000,0.000,0.000,0.000,0.000,0.035,-0.014
45.03,0.478,0,0.482,0.541,1,0.000,0.000,0.000,0.000,0.000,0.000,0.040,-0.015
45.23,0.478,0,0.486,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.013
45.43,0.477,0,0.486,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.015
45.63,0.477,0,0.486,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.015
45.83,0.472,0,0.485,0.543,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.022
46.03,0.476,0,0.485,0.543,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.008
46.23,0.476,0,0.485,0.543,1,0.000,0.000,0.000,0.000,0.000,0.000,0.041,-0.012
46.43,0.477,0,0.485,0.543,1,0.000,0.000,0.000,0.000,0.000,0.000,0.041,-0.012
46.63,0.476,0,0.484,0.543,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.015
46.83,0.485,0,0.484,0.545,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.019
47.03,0.485,0,0.484,0.545,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.017
47.23,0.472,0,0.499,0.545,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.017
47.43,0.470,0,0.499,0.545,1,0.000,0.000,0.000,0.000,0.000,0.000,0.038,-0.017
47.63,0.470,0,0.499,0.545,1,0.000,0.000,0.000,0.000,0.000,0.000,0.035,-0.016
47.83,0.470,0,0.502,0.543,1,0.000,0.000,0.000,0.000,0.000,0.000,0.034,-0.013
48.03,0.470,0,0.502,0.543,1,0.000,0.000,0.000,0.000,0.000,0.000,0.035,-0.016
48.23,0.475,0,0.497,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.035,-0.016
48.43,0.472,0,0.497,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.019
48.63,0.472,0,0.497,0.542,1,0.000,0.000,0.000,0.000,0.000,0.000,0.041,-0.018
48.83,0.472,0,0.489,0.544,1,0.000,0.000,0.000,0.000,0.000,0.000,0.033,-0.013
49.03,0.477,0,0.489,0.544,1,0.000,0.000,0.000,0.000,0.000,0.000,0.033,-0.014
49.23,0.477,0,0.500,0.546,1,0.000,0.000,0.000,0.000,0.000,0.000,0.033,-0.014
49.43,0.486,0,0.500,0.546,1,0.000,0.000,0.000,0.000,0.000,0.000,0.039,-0.014
49.63,0.478,0,0.500,0.546,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.019
49.83,0.478,0,0.486,0.550,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.021
50.03,0.466,0,0.486,0.550,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.021
50.23,0.470,0,0.480,0.527,1,0.000,0.000,0.000,0.000,0.000,0.000,0.034,-0.017
50.43,0.450,0,0.480,0.527,1,0.000,0.000,0.000,0.000,0.000,0.000,0.034,-0.018
50.63,0.450,0,0.480,0.527,1,0.000,0.000,0.000,0.000,0.000,0.000,0.032,-0.013
50.83,0.424,0,0.434,0.499,1,0.000,0.000,0.000,0.000,0.000,0.000,0.032,-0.013
51.03,0.417,0,0.434,0.499,1,0.000,0.000,0.000,0.000,0.000,0.000,0.037,-0.018
51.23,0.396,0,0.406,0.458,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.019
51.43,0.396,0,0.406,0.458,1,0.000,0.000,0.000,0.000,0.000,0.000,0.040,-0.026
51.63,0.376,0,0.406,0.458,1,0.000,0.000,0.000,0.000,0.000,0.000,0.043,-0.010
51.83,0.347,0,0.358,0.441,1,0.000,0.000,0.000,0.000,0.000,0.000,0.043,-0.010
52.03,0.366,0,0.358,0.441,1,0.000,0.000,0.000,0.000,0.000,0.000,0.050,-0.008
52.23,0.361,0,0.372,0.422,1,0.000,0.000,0.000,0.000,0.000,0.000,0.036,-0.080
52.43,0.361,0,0.372,0.422,1,0.000,0.000,0.000,0.000,0.000,0.000,0.034,-0.104
52.63,0.106,0,0.372,0.422,1,0.000,0.000,0.000,0.000,0.000,0.000,0.034,-0.104
